#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
03:16:16 04.27.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),11.825332,AUTO
Start Frequency,+3.250000000e+08
Stop Frequency,+3.290000000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+02,MAN
VBW,+3.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+8.000000000e-05
Gate Length,+8.400000000e-05
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.000000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.250000000e+08,-8.878647614e+01,
+3.250086957e+08,-9.366658020e+01,
+3.250173913e+08,-8.949825287e+01,
+3.250260870e+08,-9.351395416e+01,
+3.250347826e+08,-9.526673126e+01,
+3.250434783e+08,-9.436135101e+01,
+3.250521739e+08,-9.372969818e+01,
+3.250608696e+08,-8.219298553e+01,
+3.250695652e+08,-9.406027222e+01,
+3.250782609e+08,-9.426181793e+01,
+3.250869565e+08,-8.884382629e+01,
+3.250956522e+08,-9.526853180e+01,
+3.251043478e+08,-9.429273224e+01,
+3.251130435e+08,-9.480230713e+01,
+3.251217391e+08,-9.007892609e+01,
+3.251304348e+08,-9.308574677e+01,
+3.251391304e+08,-9.462135315e+01,
+3.251478261e+08,-8.695788574e+01,
+3.251565217e+08,-9.466058350e+01,
+3.251652174e+08,-9.543556213e+01,
+3.251739130e+08,-9.432063293e+01,
+3.251826087e+08,-7.920693207e+01,
+3.251913043e+08,-9.384743500e+01,
+3.252000000e+08,-9.474478912e+01,
+3.252086957e+08,-8.771755219e+01,
+3.252173913e+08,-9.401705170e+01,
+3.252260870e+08,-9.329734039e+01,
+3.252347826e+08,-9.448195648e+01,
+3.252434783e+08,-8.709545135e+01,
+3.252521739e+08,-9.298194885e+01,
+3.252608696e+08,-9.311672974e+01,
+3.252695652e+08,-8.787398529e+01,
+3.252782609e+08,-8.830230713e+01,
+3.252869565e+08,-9.220354462e+01,
+3.252956522e+08,-9.123559570e+01,
+3.253043478e+08,-9.213183594e+01,
+3.253130435e+08,-8.872406006e+01,
+3.253217391e+08,-9.098721313e+01,
+3.253304348e+08,-9.299068451e+01,
+3.253391304e+08,-8.890454865e+01,
+3.253478261e+08,-9.243804932e+01,
+3.253565217e+08,-9.393768311e+01,
+3.253652174e+08,-8.175200653e+01,
+3.253739130e+08,-9.334336090e+01,
+3.253826087e+08,-9.386171722e+01,
+3.253913043e+08,-9.465515900e+01,
