#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
22:49:46 04.07.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),22.057938,AUTO
Start Frequency,+3.272750000e+08
Stop Frequency,+3.275250000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+01,MAN
VBW,+1.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+7.600000000e-04
Gate Length,+2.800000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.040000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.272750000e+08,-1.043246460e+02,
+3.272755435e+08,-1.032403564e+02,
+3.272760870e+08,-1.060283737e+02,
+3.272766304e+08,-1.046744003e+02,
+3.272771739e+08,-1.050390854e+02,
+3.272777174e+08,-1.053027039e+02,
+3.272782609e+08,-1.049981766e+02,
+3.272788043e+08,-1.031614685e+02,
+3.272793478e+08,-1.044062653e+02,
+3.272798913e+08,-1.034210052e+02,
+3.272804348e+08,-1.043159180e+02,
+3.272809783e+08,-1.026242828e+02,
+3.272815217e+08,-1.050229111e+02,
+3.272820652e+08,-1.040697403e+02,
+3.272826087e+08,-1.033484344e+02,
+3.272831522e+08,-1.049248199e+02,
+3.272836957e+08,-1.046002731e+02,
+3.272842391e+08,-1.037911758e+02,
+3.272847826e+08,-1.022786026e+02,
+3.272853261e+08,-1.037856216e+02,
+3.272858696e+08,-1.051274796e+02,
+3.272864130e+08,-1.043602219e+02,
+3.272869565e+08,-1.046217804e+02,
+3.272875000e+08,-1.057047043e+02,
+3.272880435e+08,-1.044678116e+02,
+3.272885870e+08,-1.039526291e+02,
+3.272891304e+08,-1.028816147e+02,
+3.272896739e+08,-1.030946960e+02,
+3.272902174e+08,-1.046108475e+02,
+3.272907609e+08,-1.038709488e+02,
+3.272913043e+08,-1.047801895e+02,
+3.272918478e+08,-1.046334457e+02,
+3.272923913e+08,-1.003525391e+02,
+3.272929348e+08,-1.057867432e+02,
+3.272934783e+08,-1.040338058e+02,
+3.272940217e+08,-9.987003326e+01,
+3.272945652e+08,-1.039354935e+02,
+3.272951087e+08,-1.041596069e+02,
+3.272956522e+08,-1.036829224e+02,
+3.272961957e+08,-1.029782181e+02,
+3.272967391e+08,-1.050674362e+02,
+3.272972826e+08,-1.045580368e+02,
+3.272978261e+08,-1.027878265e+02,
+3.272983696e+08,-1.037154694e+02,
+3.272989130e+08,-1.045256729e+02,
+3.272994565e+08,-1.010820618e+02,
+3.273000000e+08,-1.032559204e+02,
+3.273005435e+08,-1.026451797e+02,
+3.273010870e+08,-9.758347321e+01,
+3.273016304e+08,-1.044539795e+02,
+3.273021739e+08,-1.044031525e+02,
+3.273027174e+08,-1.021177673e+02,
+3.273032609e+08,-1.035558624e+02,
+3.273038043e+08,-1.030811005e+02,
+3.273043478e+08,-1.041609650e+02,
+3.273048913e+08,-1.041720352e+02,
+3.273054348e+08,-1.030118179e+02,
+3.273059783e+08,-1.044129562e+02,
+3.273065217e+08,-1.031678772e+02,
+3.273070652e+08,-1.021504288e+02,
+3.273076087e+08,-1.023506622e+02,
+3.273081522e+08,-1.045952225e+02,
+3.273086957e+08,-1.046704102e+02,
+3.273092391e+08,-1.050339890e+02,
+3.273097826e+08,-1.058225708e+02,
+3.273103261e+08,-1.033257141e+02,
+3.273108696e+08,-1.030501328e+02,
+3.273114130e+08,-1.026878967e+02,
