#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
15:50:58 04.21.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),11.825332,AUTO
Start Frequency,+3.250000000e+08
Stop Frequency,+3.290000000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+02,MAN
VBW,+3.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+8.000000000e-05
Gate Length,+8.400000000e-05
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.000000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.250000000e+08,-8.755660248e+01,
+3.250086957e+08,-9.637957001e+01,
+3.250173913e+08,-9.614682770e+01,
+3.250260870e+08,-9.586876678e+01,
+3.250347826e+08,-9.539751434e+01,
+3.250434783e+08,-9.546608734e+01,
+3.250521739e+08,-9.591599274e+01,
+3.250608696e+08,-9.555025482e+01,
+3.250695652e+08,-9.594028473e+01,
+3.250782609e+08,-9.622195435e+01,
+3.250869565e+08,-9.622760010e+01,
+3.250956522e+08,-9.513967896e+01,
+3.251043478e+08,-9.605143738e+01,
+3.251130435e+08,-9.660813141e+01,
+3.251217391e+08,-9.612916565e+01,
+3.251304348e+08,-9.390254974e+01,
+3.251391304e+08,-9.690571594e+01,
+3.251478261e+08,-9.376601410e+01,
+3.251565217e+08,-9.557199860e+01,
+3.251652174e+08,-9.639870453e+01,
+3.251739130e+08,-9.552569580e+01,
+3.251826087e+08,-9.355737305e+01,
+3.251913043e+08,-9.591716003e+01,
+3.252000000e+08,-9.596377563e+01,
+3.252086957e+08,-9.554802704e+01,
+3.252173913e+08,-9.635302734e+01,
+3.252260870e+08,-9.645709991e+01,
+3.252347826e+08,-9.623799133e+01,
+3.252434783e+08,-9.524069977e+01,
+3.252521739e+08,-9.543474579e+01,
+3.252608696e+08,-9.554087067e+01,
+3.252695652e+08,-9.248603821e+01,
+3.252782609e+08,-9.544197083e+01,
+3.252869565e+08,-9.539087677e+01,
+3.252956522e+08,-9.604514313e+01,
+3.253043478e+08,-9.631481934e+01,
+3.253130435e+08,-9.505527496e+01,
+3.253217391e+08,-9.595561981e+01,
+3.253304348e+08,-9.671147156e+01,
+3.253391304e+08,-9.421723175e+01,
+3.253478261e+08,-9.665705109e+01,
+3.253565217e+08,-9.651814270e+01,
+3.253652174e+08,-9.579673004e+01,
+3.253739130e+08,-9.388896942e+01,
+3.253826087e+08,-9.620265961e+01,
+3.253913043e+08,-9.609069061e+01,
