#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
15:50:30 04.24.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),11.825332,AUTO
Start Frequency,+3.250000000e+08
Stop Frequency,+3.290000000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+02,MAN
VBW,+3.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+8.000000000e-05
Gate Length,+8.400000000e-05
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.000000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.250000000e+08,-9.713551331e+01,
+3.250086957e+08,-9.614537048e+01,
+3.250173913e+08,-9.714360046e+01,
+3.250260870e+08,-9.722380066e+01,
+3.250347826e+08,-9.709448242e+01,
+3.250434783e+08,-9.718092346e+01,
+3.250521739e+08,-9.648381042e+01,
+3.250608696e+08,-9.490368652e+01,
+3.250695652e+08,-9.739288330e+01,
+3.250782609e+08,-9.593800354e+01,
+3.250869565e+08,-9.750038910e+01,
+3.250956522e+08,-9.784846497e+01,
+3.251043478e+08,-9.766284943e+01,
+3.251130435e+08,-9.708353424e+01,
+3.251217391e+08,-9.658453369e+01,
+3.251304348e+08,-9.712635803e+01,
+3.251391304e+08,-9.625485992e+01,
+3.251478261e+08,-9.697859192e+01,
+3.251565217e+08,-9.708006287e+01,
+3.251652174e+08,-9.705475616e+01,
+3.251739130e+08,-9.679617310e+01,
+3.251826087e+08,-9.344175720e+01,
+3.251913043e+08,-9.664426422e+01,
+3.252000000e+08,-9.747149658e+01,
+3.252086957e+08,-9.692143250e+01,
+3.252173913e+08,-9.668370056e+01,
+3.252260870e+08,-9.679825592e+01,
+3.252347826e+08,-9.617430878e+01,
+3.252434783e+08,-9.623758698e+01,
+3.252521739e+08,-9.580260468e+01,
+3.252608696e+08,-9.573197937e+01,
+3.252695652e+08,-9.608905029e+01,
+3.252782609e+08,-9.621350861e+01,
+3.252869565e+08,-9.685752106e+01,
+3.252956522e+08,-9.545729065e+01,
+3.253043478e+08,-9.650415039e+01,
+3.253130435e+08,-9.697842407e+01,
+3.253217391e+08,-9.745467377e+01,
+3.253304348e+08,-9.764107513e+01,
+3.253391304e+08,-9.701789856e+01,
+3.253478261e+08,-9.680423737e+01,
+3.253565217e+08,-9.653163910e+01,
+3.253652174e+08,-9.625942230e+01,
+3.253739130e+08,-9.732392883e+01,
+3.253826087e+08,-9.758592987e+01,
+3.253913043e+08,-9.717768097e+01,
