#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
13:44:45 04.12.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-7.943199921e+01,
+3.171739130e+06,-7.841622925e+01,
+5.343478261e+06,-8.496598053e+01,
+7.515217391e+06,-7.973614502e+01,
+9.686956522e+06,-7.923633575e+01,
+1.185869565e+07,-7.577918243e+01,
+1.403043478e+07,-7.864579773e+01,
+1.620217391e+07,-7.476435089e+01,
+1.837391304e+07,-6.917807007e+01,
+2.054565217e+07,-6.672780609e+01,
+2.271739130e+07,-7.680615997e+01,
+2.488913043e+07,-7.242069244e+01,
+2.706086957e+07,-7.095727539e+01,
+2.923260870e+07,-8.121529388e+01,
+3.140434783e+07,-8.118383026e+01,
+3.357608696e+07,-8.035395050e+01,
+3.574782609e+07,-7.934606171e+01,
+3.791956522e+07,-7.994291687e+01,
+4.009130435e+07,-7.760752106e+01,
+4.226304348e+07,-7.843054199e+01,
+4.443478261e+07,-8.262258148e+01,
+4.660652174e+07,-8.416500854e+01,
+4.877826087e+07,-8.754668427e+01,
+5.095000000e+07,-8.739592743e+01,
+5.312173913e+07,-8.022598267e+01,
+5.529347826e+07,-7.741663361e+01,
+5.746521739e+07,-8.104051971e+01,
+5.963695652e+07,-7.797385406e+01,
+6.180869565e+07,-8.150032806e+01,
+6.398043478e+07,-8.720387268e+01,
+6.615217391e+07,-9.138027954e+01,
+6.832391304e+07,-9.665877533e+01,
+7.049565217e+07,-9.741884613e+01,
+7.266739130e+07,-9.305239105e+01,
+7.483913043e+07,-9.757207489e+01,
+7.701086957e+07,-9.335630798e+01,
+7.918260870e+07,-9.471391296e+01,
+8.135434783e+07,-9.351074982e+01,
+8.352608696e+07,-8.179434967e+01,
+8.569782609e+07,-9.089077759e+01,
+8.786956522e+07,-9.042485046e+01,
+9.004130435e+07,-9.213327789e+01,
+9.221304348e+07,-7.235219574e+01,
+9.438478261e+07,-7.162306976e+01,
+9.655652174e+07,-7.400785828e+01,
+9.872826087e+07,-7.857820129e+01,
+1.009000000e+08,-9.190579224e+01,
+1.030717391e+08,-9.330255890e+01,
+1.052434783e+08,-9.209312439e+01,
+1.074152174e+08,-8.995447540e+01,
+1.095869565e+08,-9.113835907e+01,
+1.117586957e+08,-9.657446289e+01,
+1.139304348e+08,-9.769259644e+01,
+1.161021739e+08,-1.026157074e+02,
+1.182739130e+08,-9.662820435e+01,
+1.204456522e+08,-8.824819183e+01,
+1.226173913e+08,-9.395763397e+01,
+1.247891304e+08,-1.024879532e+02,
+1.269608696e+08,-1.024044342e+02,
+1.291326087e+08,-1.006709747e+02,
+1.313043478e+08,-1.040409012e+02,
+1.334760870e+08,-9.326450348e+01,
+1.356478261e+08,-1.005123978e+02,
+1.378195652e+08,-9.290494537e+01,
+1.399913043e+08,-1.015923996e+02,
+1.421630435e+08,-1.010685959e+02,
+1.443347826e+08,-9.780759430e+01,
+1.465065217e+08,-1.008011780e+02,
+1.486782609e+08,-9.493878937e+01,
