#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
12:16:26 04.16.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-5.563014603e+01,
+3.171739130e+06,-5.974679565e+01,
+5.343478261e+06,-6.641491699e+01,
+7.515217391e+06,-6.857257080e+01,
+9.686956522e+06,-6.726282501e+01,
+1.185869565e+07,-6.440934753e+01,
+1.403043478e+07,-6.180679703e+01,
+1.620217391e+07,-5.365856171e+01,
+1.837391304e+07,-5.245112991e+01,
+2.054565217e+07,-5.340536880e+01,
+2.271739130e+07,-5.797954178e+01,
+2.488913043e+07,-6.083943939e+01,
+2.706086957e+07,-5.895757294e+01,
+2.923260870e+07,-6.512692261e+01,
+3.140434783e+07,-6.587226868e+01,
+3.357608696e+07,-6.932519531e+01,
+3.574782609e+07,-7.298153687e+01,
+3.791956522e+07,-7.067614746e+01,
+4.009130435e+07,-6.659526825e+01,
+4.226304348e+07,-7.094328308e+01,
+4.443478261e+07,-7.147747803e+01,
+4.660652174e+07,-7.316641235e+01,
+4.877826087e+07,-7.405021667e+01,
+5.095000000e+07,-6.883883667e+01,
+5.312173913e+07,-7.033569336e+01,
+5.529347826e+07,-6.206133652e+01,
+5.746521739e+07,-6.707503510e+01,
+5.963695652e+07,-7.048912048e+01,
+6.180869565e+07,-7.363742065e+01,
+6.398043478e+07,-7.766614532e+01,
+6.615217391e+07,-8.107052612e+01,
+6.832391304e+07,-7.777847290e+01,
+7.049565217e+07,-7.984747314e+01,
+7.266739130e+07,-7.990521240e+01,
+7.483913043e+07,-7.885340881e+01,
+7.701086957e+07,-7.293663788e+01,
+7.918260870e+07,-7.213093567e+01,
+8.135434783e+07,-7.358981323e+01,
+8.352608696e+07,-7.537192535e+01,
+8.569782609e+07,-7.239173889e+01,
+8.786956522e+07,-7.003465271e+01,
+9.004130435e+07,-8.154998016e+01,
+9.221304348e+07,-7.446357727e+01,
+9.438478261e+07,-6.211557007e+01,
+9.655652174e+07,-6.567403412e+01,
+9.872826087e+07,-7.674673462e+01,
+1.009000000e+08,-8.246902466e+01,
+1.030717391e+08,-8.539305115e+01,
+1.052434783e+08,-8.582758331e+01,
+1.074152174e+08,-9.089158630e+01,
+1.095869565e+08,-9.248038483e+01,
+1.117586957e+08,-9.373638153e+01,
+1.139304348e+08,-9.981570435e+01,
+1.161021739e+08,-1.032367172e+02,
+1.182739130e+08,-1.031013412e+02,
+1.204456522e+08,-9.456356049e+01,
+1.226173913e+08,-1.049281769e+02,
+1.247891304e+08,-1.046042023e+02,
+1.269608696e+08,-1.039276581e+02,
+1.291326087e+08,-1.040383606e+02,
+1.313043478e+08,-1.046630859e+02,
+1.334760870e+08,-9.779519653e+01,
+1.356478261e+08,-9.991439056e+01,
+1.378195652e+08,-9.904122162e+01,
+1.399913043e+08,-1.005819092e+02,
+1.421630435e+08,-9.862696075e+01,
+1.443347826e+08,-9.868593597e+01,
+1.465065217e+08,-1.002127151e+02,
+1.486782609e+08,-9.879217529e+01,
