#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
22:56:10 04.13.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-7.764462280e+01,
+3.171739130e+06,-7.334184265e+01,
+5.343478261e+06,-7.918869781e+01,
+7.515217391e+06,-7.571784973e+01,
+9.686956522e+06,-7.590044403e+01,
+1.185869565e+07,-7.559863281e+01,
+1.403043478e+07,-8.171950531e+01,
+1.620217391e+07,-7.654313660e+01,
+1.837391304e+07,-6.547335052e+01,
+2.054565217e+07,-6.468234253e+01,
+2.271739130e+07,-7.821069336e+01,
+2.488913043e+07,-7.516776276e+01,
+2.706086957e+07,-7.483116150e+01,
+2.923260870e+07,-8.114790344e+01,
+3.140434783e+07,-8.099645996e+01,
+3.357608696e+07,-8.085021973e+01,
+3.574782609e+07,-8.338623047e+01,
+3.791956522e+07,-8.069923401e+01,
+4.009130435e+07,-7.886878967e+01,
+4.226304348e+07,-8.079166412e+01,
+4.443478261e+07,-7.761043549e+01,
+4.660652174e+07,-8.185255432e+01,
+4.877826087e+07,-8.658061981e+01,
+5.095000000e+07,-7.908399963e+01,
+5.312173913e+07,-8.261730957e+01,
+5.529347826e+07,-7.944331360e+01,
+5.746521739e+07,-8.607711792e+01,
+5.963695652e+07,-8.418012238e+01,
+6.180869565e+07,-8.807340240e+01,
+6.398043478e+07,-9.097173309e+01,
+6.615217391e+07,-8.695669556e+01,
+6.832391304e+07,-9.348364258e+01,
+7.049565217e+07,-9.446447754e+01,
+7.266739130e+07,-8.993902588e+01,
+7.483913043e+07,-9.585688019e+01,
+7.701086957e+07,-8.983620453e+01,
+7.918260870e+07,-8.511181641e+01,
+8.135434783e+07,-9.399656677e+01,
+8.352608696e+07,-8.451828003e+01,
+8.569782609e+07,-9.479878235e+01,
+8.786956522e+07,-8.671508026e+01,
+9.004130435e+07,-9.582176208e+01,
+9.221304348e+07,-6.952731323e+01,
+9.438478261e+07,-7.624421692e+01,
+9.655652174e+07,-6.962285614e+01,
+9.872826087e+07,-6.797226715e+01,
+1.009000000e+08,-9.684077454e+01,
+1.030717391e+08,-9.812478638e+01,
+1.052434783e+08,-9.718450928e+01,
+1.074152174e+08,-9.212899017e+01,
+1.095869565e+08,-9.104492950e+01,
+1.117586957e+08,-9.398677826e+01,
+1.139304348e+08,-9.544545746e+01,
+1.161021739e+08,-9.969720459e+01,
+1.182739130e+08,-9.814419556e+01,
+1.204456522e+08,-8.508901215e+01,
+1.226173913e+08,-9.257170105e+01,
+1.247891304e+08,-9.926953125e+01,
+1.269608696e+08,-1.042727432e+02,
+1.291326087e+08,-9.843775940e+01,
+1.313043478e+08,-1.025772858e+02,
+1.334760870e+08,-8.604071045e+01,
+1.356478261e+08,-9.803359985e+01,
+1.378195652e+08,-9.444621277e+01,
+1.399913043e+08,-9.797541809e+01,
+1.421630435e+08,-9.558959198e+01,
+1.443347826e+08,-9.149470520e+01,
+1.465065217e+08,-8.205104828e+01,
+1.486782609e+08,-9.466501617e+01,
