#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
23:16:34 04.16.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-6.608786011e+01,
+3.171739130e+06,-6.647022247e+01,
+5.343478261e+06,-6.028910446e+01,
+7.515217391e+06,-6.713430023e+01,
+9.686956522e+06,-6.264271927e+01,
+1.185869565e+07,-6.425891113e+01,
+1.403043478e+07,-6.632179260e+01,
+1.620217391e+07,-6.611299133e+01,
+1.837391304e+07,-5.518549728e+01,
+2.054565217e+07,-5.682024765e+01,
+2.271739130e+07,-6.152776718e+01,
+2.488913043e+07,-6.539543915e+01,
+2.706086957e+07,-6.395084000e+01,
+2.923260870e+07,-6.570791626e+01,
+3.140434783e+07,-7.213254547e+01,
+3.357608696e+07,-5.295228958e+01,
+3.574782609e+07,-7.110486603e+01,
+3.791956522e+07,-7.257065582e+01,
+4.009130435e+07,-7.011896515e+01,
+4.226304348e+07,-7.228518677e+01,
+4.443478261e+07,-7.156600189e+01,
+4.660652174e+07,-7.134788513e+01,
+4.877826087e+07,-7.233944702e+01,
+5.095000000e+07,-6.541470337e+01,
+5.312173913e+07,-6.643682098e+01,
+5.529347826e+07,-6.369810104e+01,
+5.746521739e+07,-6.759262085e+01,
+5.963695652e+07,-6.738940430e+01,
+6.180869565e+07,-7.301603699e+01,
+6.398043478e+07,-7.806917572e+01,
+6.615217391e+07,-8.049207306e+01,
+6.832391304e+07,-8.082534027e+01,
+7.049565217e+07,-8.100183105e+01,
+7.266739130e+07,-7.846971130e+01,
+7.483913043e+07,-7.753408051e+01,
+7.701086957e+07,-7.591878510e+01,
+7.918260870e+07,-7.185228729e+01,
+8.135434783e+07,-7.218984222e+01,
+8.352608696e+07,-7.736051941e+01,
+8.569782609e+07,-7.581906891e+01,
+8.786956522e+07,-7.804639435e+01,
+9.004130435e+07,-8.313301086e+01,
+9.221304348e+07,-7.960592651e+01,
+9.438478261e+07,-6.435320282e+01,
+9.655652174e+07,-7.047567749e+01,
+9.872826087e+07,-7.751484680e+01,
+1.009000000e+08,-8.382433319e+01,
+1.030717391e+08,-8.228317261e+01,
+1.052434783e+08,-9.045640564e+01,
+1.074152174e+08,-7.910121155e+01,
+1.095869565e+08,-9.331200409e+01,
+1.117586957e+08,-9.268335724e+01,
+1.139304348e+08,-9.944824982e+01,
+1.161021739e+08,-1.024804688e+02,
+1.182739130e+08,-1.033829956e+02,
+1.204456522e+08,-9.616053772e+01,
+1.226173913e+08,-1.040067291e+02,
+1.247891304e+08,-1.039937973e+02,
+1.269608696e+08,-1.048429718e+02,
+1.291326087e+08,-1.041217346e+02,
+1.313043478e+08,-1.045562363e+02,
+1.334760870e+08,-1.020403976e+02,
+1.356478261e+08,-1.013895874e+02,
+1.378195652e+08,-9.961991119e+01,
+1.399913043e+08,-1.004571762e+02,
+1.421630435e+08,-9.861675262e+01,
+1.443347826e+08,-1.002476044e+02,
+1.465065217e+08,-9.935803223e+01,
+1.486782609e+08,-1.006943512e+02,
