#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
17:26:06 04.13.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-7.535440826e+01,
+3.171739130e+06,-7.754203796e+01,
+5.343478261e+06,-6.768424225e+01,
+7.515217391e+06,-8.231108093e+01,
+9.686956522e+06,-7.444973755e+01,
+1.185869565e+07,-7.200068665e+01,
+1.403043478e+07,-7.186080933e+01,
+1.620217391e+07,-7.614830780e+01,
+1.837391304e+07,-7.222831726e+01,
+2.054565217e+07,-6.372765732e+01,
+2.271739130e+07,-7.388775635e+01,
+2.488913043e+07,-7.708096313e+01,
+2.706086957e+07,-7.395482635e+01,
+2.923260870e+07,-7.798983765e+01,
+3.140434783e+07,-8.007379150e+01,
+3.357608696e+07,-8.110487366e+01,
+3.574782609e+07,-8.231822205e+01,
+3.791956522e+07,-8.222500610e+01,
+4.009130435e+07,-8.029544067e+01,
+4.226304348e+07,-8.266439056e+01,
+4.443478261e+07,-8.030366516e+01,
+4.660652174e+07,-8.333119965e+01,
+4.877826087e+07,-8.948296356e+01,
+5.095000000e+07,-8.139009094e+01,
+5.312173913e+07,-8.027028656e+01,
+5.529347826e+07,-8.111195374e+01,
+5.746521739e+07,-8.356243896e+01,
+5.963695652e+07,-8.071234894e+01,
+6.180869565e+07,-8.759868622e+01,
+6.398043478e+07,-8.965341949e+01,
+6.615217391e+07,-8.445138550e+01,
+6.832391304e+07,-9.153170013e+01,
+7.049565217e+07,-9.175972748e+01,
+7.266739130e+07,-8.735182953e+01,
+7.483913043e+07,-9.659491730e+01,
+7.701086957e+07,-9.074246216e+01,
+7.918260870e+07,-8.465306854e+01,
+8.135434783e+07,-9.549415588e+01,
+8.352608696e+07,-8.259247589e+01,
+8.569782609e+07,-9.372236633e+01,
+8.786956522e+07,-8.641362762e+01,
+9.004130435e+07,-9.391651154e+01,
+9.221304348e+07,-6.520886993e+01,
+9.438478261e+07,-7.635807037e+01,
+9.655652174e+07,-7.476784515e+01,
+9.872826087e+07,-7.299244690e+01,
+1.009000000e+08,-9.859651947e+01,
+1.030717391e+08,-9.218973541e+01,
+1.052434783e+08,-9.537464905e+01,
+1.074152174e+08,-9.342132568e+01,
+1.095869565e+08,-8.986398315e+01,
+1.117586957e+08,-9.399429321e+01,
+1.139304348e+08,-9.756487274e+01,
+1.161021739e+08,-9.846433258e+01,
+1.182739130e+08,-9.706861877e+01,
+1.204456522e+08,-8.629088593e+01,
+1.226173913e+08,-9.381635284e+01,
+1.247891304e+08,-1.010008392e+02,
+1.269608696e+08,-1.046017838e+02,
+1.291326087e+08,-9.782227325e+01,
+1.313043478e+08,-1.035211868e+02,
+1.334760870e+08,-8.768829346e+01,
+1.356478261e+08,-9.899510956e+01,
+1.378195652e+08,-9.292778778e+01,
+1.399913043e+08,-9.567295837e+01,
+1.421630435e+08,-9.347731018e+01,
+1.443347826e+08,-9.196329498e+01,
+1.465065217e+08,-9.694694519e+01,
+1.486782609e+08,-9.253829193e+01,
