#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
19:16:11 04.26.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),11.825332,AUTO
Start Frequency,+3.250000000e+08
Stop Frequency,+3.290000000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+02,MAN
VBW,+3.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+8.000000000e-05
Gate Length,+8.400000000e-05
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.000000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.250000000e+08,-8.639105225e+01,
+3.250086957e+08,-9.465951538e+01,
+3.250173913e+08,-8.805061340e+01,
+3.250260870e+08,-9.390670013e+01,
+3.250347826e+08,-9.532112885e+01,
+3.250434783e+08,-9.325553894e+01,
+3.250521739e+08,-9.446028900e+01,
+3.250608696e+08,-8.784893799e+01,
+3.250695652e+08,-9.340274048e+01,
+3.250782609e+08,-9.353894043e+01,
+3.250869565e+08,-8.387403870e+01,
+3.250956522e+08,-9.361112976e+01,
+3.251043478e+08,-9.160302734e+01,
+3.251130435e+08,-9.373135376e+01,
+3.251217391e+08,-8.325965118e+01,
+3.251304348e+08,-9.306518555e+01,
+3.251391304e+08,-9.342698669e+01,
+3.251478261e+08,-8.728037262e+01,
+3.251565217e+08,-9.292720032e+01,
+3.251652174e+08,-9.223104095e+01,
+3.251739130e+08,-9.210131836e+01,
+3.251826087e+08,-8.760687256e+01,
+3.251913043e+08,-9.074977875e+01,
+3.252000000e+08,-9.059963226e+01,
+3.252086957e+08,-8.742626953e+01,
+3.252173913e+08,-8.989948273e+01,
+3.252260870e+08,-8.901849365e+01,
+3.252347826e+08,-8.932772064e+01,
+3.252434783e+08,-8.920528412e+01,
+3.252521739e+08,-8.958226776e+01,
+3.252608696e+08,-9.156219482e+01,
+3.252695652e+08,-9.104302216e+01,
+3.252782609e+08,-8.767069244e+01,
+3.252869565e+08,-9.312925720e+01,
+3.252956522e+08,-9.226652527e+01,
+3.253043478e+08,-9.242938232e+01,
+3.253130435e+08,-9.328887939e+01,
+3.253217391e+08,-9.330574036e+01,
+3.253304348e+08,-9.368841553e+01,
+3.253391304e+08,-8.961701965e+01,
+3.253478261e+08,-8.796463013e+01,
+3.253565217e+08,-9.384333801e+01,
+3.253652174e+08,-8.382759094e+01,
+3.253739130e+08,-9.401115417e+01,
+3.253826087e+08,-9.271434784e+01,
+3.253913043e+08,-9.441030884e+01,
