#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
00:52:18 04.28.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),11.825332,AUTO
Start Frequency,+3.250000000e+08
Stop Frequency,+3.290000000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+02,MAN
VBW,+3.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+8.000000000e-05
Gate Length,+8.400000000e-05
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.000000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.250000000e+08,-7.510006714e+01,
+3.250086957e+08,-9.470456696e+01,
+3.250173913e+08,-9.530606842e+01,
+3.250260870e+08,-9.495688629e+01,
+3.250347826e+08,-9.424011230e+01,
+3.250434783e+08,-9.437745667e+01,
+3.250521739e+08,-9.450343323e+01,
+3.250608696e+08,-9.292832947e+01,
+3.250695652e+08,-9.384443665e+01,
+3.250782609e+08,-9.552098083e+01,
+3.250869565e+08,-9.428521729e+01,
+3.250956522e+08,-9.487086487e+01,
+3.251043478e+08,-9.346398926e+01,
+3.251130435e+08,-9.403990173e+01,
+3.251217391e+08,-9.221514893e+01,
+3.251304348e+08,-8.806633759e+01,
+3.251391304e+08,-9.465759277e+01,
+3.251478261e+08,-9.397126007e+01,
+3.251565217e+08,-9.449060822e+01,
+3.251652174e+08,-9.445584869e+01,
+3.251739130e+08,-9.544226837e+01,
+3.251826087e+08,-9.456430054e+01,
+3.251913043e+08,-9.365639496e+01,
+3.252000000e+08,-9.434040833e+01,
+3.252086957e+08,-9.479852295e+01,
+3.252173913e+08,-9.483367157e+01,
+3.252260870e+08,-9.459584808e+01,
+3.252347826e+08,-9.495303345e+01,
+3.252434783e+08,-9.405841064e+01,
+3.252521739e+08,-9.271997070e+01,
+3.252608696e+08,-9.407348633e+01,
+3.252695652e+08,-9.384991455e+01,
+3.252782609e+08,-9.401132202e+01,
+3.252869565e+08,-9.361466980e+01,
+3.252956522e+08,-9.442465210e+01,
+3.253043478e+08,-9.400266266e+01,
+3.253130435e+08,-9.400675201e+01,
+3.253217391e+08,-9.411027527e+01,
+3.253304348e+08,-9.377544403e+01,
+3.253391304e+08,-8.685778809e+01,
+3.253478261e+08,-9.318286896e+01,
+3.253565217e+08,-9.450070953e+01,
+3.253652174e+08,-9.390173340e+01,
+3.253739130e+08,-9.453771210e+01,
+3.253826087e+08,-9.239009857e+01,
+3.253913043e+08,-9.453592682e+01,
