#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
20:38:33 04.22.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),11.825332,AUTO
Start Frequency,+3.250000000e+08
Stop Frequency,+3.290000000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+02,MAN
VBW,+3.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+8.000000000e-05
Gate Length,+8.400000000e-05
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.000000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.250000000e+08,-8.946738434e+01,
+3.250086957e+08,-9.719623566e+01,
+3.250173913e+08,-9.755081940e+01,
+3.250260870e+08,-9.778015900e+01,
+3.250347826e+08,-9.770652008e+01,
+3.250434783e+08,-9.830899811e+01,
+3.250521739e+08,-9.836971283e+01,
+3.250608696e+08,-9.792099762e+01,
+3.250695652e+08,-9.816491699e+01,
+3.250782609e+08,-9.817556763e+01,
+3.250869565e+08,-9.747927094e+01,
+3.250956522e+08,-9.786752319e+01,
+3.251043478e+08,-9.777664185e+01,
+3.251130435e+08,-9.816703796e+01,
+3.251217391e+08,-9.812148285e+01,
+3.251304348e+08,-9.771894836e+01,
+3.251391304e+08,-9.818682098e+01,
+3.251478261e+08,-9.732056427e+01,
+3.251565217e+08,-9.766318512e+01,
+3.251652174e+08,-9.699732208e+01,
+3.251739130e+08,-9.777859497e+01,
+3.251826087e+08,-9.735571289e+01,
+3.251913043e+08,-9.811005402e+01,
+3.252000000e+08,-9.737100220e+01,
+3.252086957e+08,-9.716915894e+01,
+3.252173913e+08,-9.804417419e+01,
+3.252260870e+08,-9.724786377e+01,
+3.252347826e+08,-9.726162720e+01,
+3.252434783e+08,-9.699931335e+01,
+3.252521739e+08,-9.715481567e+01,
+3.252608696e+08,-9.795239258e+01,
+3.252695652e+08,-9.763728333e+01,
+3.252782609e+08,-9.583023834e+01,
+3.252869565e+08,-9.788150024e+01,
+3.252956522e+08,-9.752773285e+01,
+3.253043478e+08,-9.739517212e+01,
+3.253130435e+08,-9.735684967e+01,
+3.253217391e+08,-9.743115997e+01,
+3.253304348e+08,-9.772870636e+01,
+3.253391304e+08,-9.626626587e+01,
+3.253478261e+08,-9.584037018e+01,
+3.253565217e+08,-9.781625366e+01,
+3.253652174e+08,-9.835945129e+01,
+3.253739130e+08,-9.724848938e+01,
+3.253826087e+08,-9.599900055e+01,
+3.253913043e+08,-9.804432678e+01,
