#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
13:08:29 04.22.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),11.825332,AUTO
Start Frequency,+3.250000000e+08
Stop Frequency,+3.290000000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+02,MAN
VBW,+3.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+8.000000000e-05
Gate Length,+8.400000000e-05
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.000000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.250000000e+08,-8.954916382e+01,
+3.250086957e+08,-9.730590820e+01,
+3.250173913e+08,-9.705142212e+01,
+3.250260870e+08,-9.761138916e+01,
+3.250347826e+08,-9.733198547e+01,
+3.250434783e+08,-9.706694031e+01,
+3.250521739e+08,-9.760303497e+01,
+3.250608696e+08,-9.671865845e+01,
+3.250695652e+08,-9.601293182e+01,
+3.250782609e+08,-9.706333160e+01,
+3.250869565e+08,-9.695141602e+01,
+3.250956522e+08,-9.729969788e+01,
+3.251043478e+08,-9.750951385e+01,
+3.251130435e+08,-9.708246613e+01,
+3.251217391e+08,-9.605570221e+01,
+3.251304348e+08,-9.587821960e+01,
+3.251391304e+08,-9.675064850e+01,
+3.251478261e+08,-9.602536011e+01,
+3.251565217e+08,-9.733154297e+01,
+3.251652174e+08,-9.647222900e+01,
+3.251739130e+08,-9.727680206e+01,
+3.251826087e+08,-9.644267273e+01,
+3.251913043e+08,-9.565348053e+01,
+3.252000000e+08,-9.748587036e+01,
+3.252086957e+08,-9.721533203e+01,
+3.252173913e+08,-9.702246094e+01,
+3.252260870e+08,-9.634190369e+01,
+3.252347826e+08,-9.650288391e+01,
+3.252434783e+08,-9.643523407e+01,
+3.252521739e+08,-9.705587006e+01,
+3.252608696e+08,-8.610071564e+01,
+3.252695652e+08,-9.653701019e+01,
+3.252782609e+08,-9.739356232e+01,
+3.252869565e+08,-9.682959747e+01,
+3.252956522e+08,-9.722911835e+01,
+3.253043478e+08,-9.651045990e+01,
+3.253130435e+08,-9.613028717e+01,
+3.253217391e+08,-9.644277191e+01,
+3.253304348e+08,-9.680728912e+01,
+3.253391304e+08,-9.712500763e+01,
+3.253478261e+08,-9.608301544e+01,
+3.253565217e+08,-9.663997650e+01,
+3.253652174e+08,-9.571971893e+01,
+3.253739130e+08,-9.567243195e+01,
+3.253826087e+08,-9.665767670e+01,
+3.253913043e+08,-9.727307892e+01,
