#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
11:51:00 04.14.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-8.053995514e+01,
+3.171739130e+06,-8.528926849e+01,
+5.343478261e+06,-7.691352081e+01,
+7.515217391e+06,-7.549898529e+01,
+9.686956522e+06,-8.225366211e+01,
+1.185869565e+07,-7.838721466e+01,
+1.403043478e+07,-7.663448334e+01,
+1.620217391e+07,-7.653040314e+01,
+1.837391304e+07,-7.121546936e+01,
+2.054565217e+07,-6.481510925e+01,
+2.271739130e+07,-7.310854340e+01,
+2.488913043e+07,-7.134631348e+01,
+2.706086957e+07,-6.801972198e+01,
+2.923260870e+07,-7.885592651e+01,
+3.140434783e+07,-7.848504639e+01,
+3.357608696e+07,-8.310762024e+01,
+3.574782609e+07,-7.665134430e+01,
+3.791956522e+07,-7.842768097e+01,
+4.009130435e+07,-8.093027496e+01,
+4.226304348e+07,-7.957369232e+01,
+4.443478261e+07,-8.145977783e+01,
+4.660652174e+07,-8.087207794e+01,
+4.877826087e+07,-8.290594482e+01,
+5.095000000e+07,-8.411025238e+01,
+5.312173913e+07,-8.134387970e+01,
+5.529347826e+07,-8.008944702e+01,
+5.746521739e+07,-7.983576965e+01,
+5.963695652e+07,-7.562067413e+01,
+6.180869565e+07,-8.687589264e+01,
+6.398043478e+07,-8.801953125e+01,
+6.615217391e+07,-8.904622650e+01,
+6.832391304e+07,-9.355322266e+01,
+7.049565217e+07,-9.785283661e+01,
+7.266739130e+07,-8.983876801e+01,
+7.483913043e+07,-9.889749146e+01,
+7.701086957e+07,-9.621111298e+01,
+7.918260870e+07,-8.873962402e+01,
+8.135434783e+07,-9.384899139e+01,
+8.352608696e+07,-8.741553497e+01,
+8.569782609e+07,-9.522619629e+01,
+8.786956522e+07,-9.536083221e+01,
+9.004130435e+07,-9.862664032e+01,
+9.221304348e+07,-6.258025360e+01,
+9.438478261e+07,-6.821619415e+01,
+9.655652174e+07,-7.436097717e+01,
+9.872826087e+07,-7.148995972e+01,
+1.009000000e+08,-9.510456848e+01,
+1.030717391e+08,-8.313969421e+01,
+1.052434783e+08,-9.684171295e+01,
+1.074152174e+08,-9.309109497e+01,
+1.095869565e+08,-9.508098602e+01,
+1.117586957e+08,-9.565122986e+01,
+1.139304348e+08,-9.948277283e+01,
+1.161021739e+08,-1.026451340e+02,
+1.182739130e+08,-9.731215668e+01,
+1.204456522e+08,-9.202419281e+01,
+1.226173913e+08,-9.221286774e+01,
+1.247891304e+08,-9.535604858e+01,
+1.269608696e+08,-1.041012192e+02,
+1.291326087e+08,-9.937126923e+01,
+1.313043478e+08,-1.015593796e+02,
+1.334760870e+08,-8.490564728e+01,
+1.356478261e+08,-9.657692719e+01,
+1.378195652e+08,-9.253440094e+01,
+1.399913043e+08,-8.812709045e+01,
+1.421630435e+08,-9.608187103e+01,
+1.443347826e+08,-9.076088715e+01,
+1.465065217e+08,-9.880248260e+01,
+1.486782609e+08,-9.533332062e+01,
