#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
20:59:50 04.12.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-7.976461029e+01,
+3.171739130e+06,-7.960739899e+01,
+5.343478261e+06,-6.997587585e+01,
+7.515217391e+06,-7.672532654e+01,
+9.686956522e+06,-7.406101227e+01,
+1.185869565e+07,-7.572325134e+01,
+1.403043478e+07,-7.853136444e+01,
+1.620217391e+07,-7.822260284e+01,
+1.837391304e+07,-6.574975586e+01,
+2.054565217e+07,-6.409591675e+01,
+2.271739130e+07,-7.714558411e+01,
+2.488913043e+07,-7.894501495e+01,
+2.706086957e+07,-7.407061768e+01,
+2.923260870e+07,-7.943025208e+01,
+3.140434783e+07,-8.514942169e+01,
+3.357608696e+07,-8.039273071e+01,
+3.574782609e+07,-7.913702393e+01,
+3.791956522e+07,-7.794361115e+01,
+4.009130435e+07,-7.799375916e+01,
+4.226304348e+07,-7.820865631e+01,
+4.443478261e+07,-7.822058105e+01,
+4.660652174e+07,-7.827589417e+01,
+4.877826087e+07,-8.725342560e+01,
+5.095000000e+07,-8.804820251e+01,
+5.312173913e+07,-8.186779785e+01,
+5.529347826e+07,-8.322226715e+01,
+5.746521739e+07,-8.508174896e+01,
+5.963695652e+07,-8.263908386e+01,
+6.180869565e+07,-8.192741394e+01,
+6.398043478e+07,-8.961745453e+01,
+6.615217391e+07,-8.941664124e+01,
+6.832391304e+07,-9.615608215e+01,
+7.049565217e+07,-9.712934875e+01,
+7.266739130e+07,-9.422319794e+01,
+7.483913043e+07,-9.952324677e+01,
+7.701086957e+07,-9.637539673e+01,
+7.918260870e+07,-9.082592773e+01,
+8.135434783e+07,-9.731226349e+01,
+8.352608696e+07,-8.036487579e+01,
+8.569782609e+07,-8.991030884e+01,
+8.786956522e+07,-8.961946106e+01,
+9.004130435e+07,-9.223074341e+01,
+9.221304348e+07,-6.933973694e+01,
+9.438478261e+07,-7.529622650e+01,
+9.655652174e+07,-7.282756042e+01,
+9.872826087e+07,-7.532260895e+01,
+1.009000000e+08,-9.473614502e+01,
+1.030717391e+08,-9.433659363e+01,
+1.052434783e+08,-9.107041168e+01,
+1.074152174e+08,-9.080277252e+01,
+1.095869565e+08,-9.083814240e+01,
+1.117586957e+08,-9.985312653e+01,
+1.139304348e+08,-1.003554993e+02,
+1.161021739e+08,-9.947044373e+01,
+1.182739130e+08,-9.871981812e+01,
+1.204456522e+08,-8.794766998e+01,
+1.226173913e+08,-9.360548401e+01,
+1.247891304e+08,-1.012291565e+02,
+1.269608696e+08,-1.040450516e+02,
+1.291326087e+08,-1.016795425e+02,
+1.313043478e+08,-1.041320267e+02,
+1.334760870e+08,-9.367028809e+01,
+1.356478261e+08,-1.015293121e+02,
+1.378195652e+08,-9.928905487e+01,
+1.399913043e+08,-9.999732208e+01,
+1.421630435e+08,-1.000877686e+02,
+1.443347826e+08,-9.967226410e+01,
+1.465065217e+08,-9.902593994e+01,
+1.486782609e+08,-9.503212738e+01,
