#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
16:32:14 04.15.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-7.623598480e+01,
+3.171739130e+06,-7.661292267e+01,
+5.343478261e+06,-7.112255096e+01,
+7.515217391e+06,-7.788847351e+01,
+9.686956522e+06,-7.740811157e+01,
+1.185869565e+07,-6.690139008e+01,
+1.403043478e+07,-7.064176178e+01,
+1.620217391e+07,-8.136421967e+01,
+1.837391304e+07,-6.811456299e+01,
+2.054565217e+07,-6.588161469e+01,
+2.271739130e+07,-7.820075226e+01,
+2.488913043e+07,-7.904748535e+01,
+2.706086957e+07,-7.458462524e+01,
+2.923260870e+07,-8.330585480e+01,
+3.140434783e+07,-8.665690613e+01,
+3.357608696e+07,-7.881343842e+01,
+3.574782609e+07,-8.048468781e+01,
+3.791956522e+07,-7.993407440e+01,
+4.009130435e+07,-7.705779266e+01,
+4.226304348e+07,-7.887401581e+01,
+4.443478261e+07,-8.126927948e+01,
+4.660652174e+07,-8.426105499e+01,
+4.877826087e+07,-8.957597351e+01,
+5.095000000e+07,-8.420313263e+01,
+5.312173913e+07,-8.135408783e+01,
+5.529347826e+07,-8.165882111e+01,
+5.746521739e+07,-8.481889343e+01,
+5.963695652e+07,-8.208924103e+01,
+6.180869565e+07,-8.470591736e+01,
+6.398043478e+07,-8.677600861e+01,
+6.615217391e+07,-8.818182373e+01,
+6.832391304e+07,-9.106809235e+01,
+7.049565217e+07,-9.323558044e+01,
+7.266739130e+07,-8.828017426e+01,
+7.483913043e+07,-9.356841278e+01,
+7.701086957e+07,-9.028432465e+01,
+7.918260870e+07,-9.039910126e+01,
+8.135434783e+07,-8.708132935e+01,
+8.352608696e+07,-8.549425507e+01,
+8.569782609e+07,-8.757506561e+01,
+8.786956522e+07,-8.880844879e+01,
+9.004130435e+07,-8.817831421e+01,
+9.221304348e+07,-6.714899445e+01,
+9.438478261e+07,-7.631085205e+01,
+9.655652174e+07,-7.171275330e+01,
+9.872826087e+07,-7.750228119e+01,
+1.009000000e+08,-9.497094727e+01,
+1.030717391e+08,-9.198944855e+01,
+1.052434783e+08,-9.715971375e+01,
+1.074152174e+08,-9.422084808e+01,
+1.095869565e+08,-9.307689667e+01,
+1.117586957e+08,-9.109870911e+01,
+1.139304348e+08,-9.545249176e+01,
+1.161021739e+08,-9.816090393e+01,
+1.182739130e+08,-9.437294769e+01,
+1.204456522e+08,-9.270775604e+01,
+1.226173913e+08,-9.084069824e+01,
+1.247891304e+08,-9.647013855e+01,
+1.269608696e+08,-1.050822830e+02,
+1.291326087e+08,-1.017479706e+02,
+1.313043478e+08,-1.035234756e+02,
+1.334760870e+08,-8.839005280e+01,
+1.356478261e+08,-1.020177231e+02,
+1.378195652e+08,-9.529517365e+01,
+1.399913043e+08,-9.426749420e+01,
+1.421630435e+08,-9.344366455e+01,
+1.443347826e+08,-8.879547882e+01,
+1.465065217e+08,-1.011250839e+02,
+1.486782609e+08,-9.857816315e+01,
