#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
20:04:44 04.07.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),22.057938,AUTO
Start Frequency,+3.272750000e+08
Stop Frequency,+3.275250000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+01,MAN
VBW,+1.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+7.600000000e-04
Gate Length,+2.800000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.040000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.272750000e+08,-1.057964478e+02,
+3.272755435e+08,-1.047332840e+02,
+3.272760870e+08,-1.035498505e+02,
+3.272766304e+08,-1.043377457e+02,
+3.272771739e+08,-1.044635391e+02,
+3.272777174e+08,-1.051018906e+02,
+3.272782609e+08,-1.026976929e+02,
+3.272788043e+08,-1.024927216e+02,
+3.272793478e+08,-1.046042023e+02,
+3.272798913e+08,-1.055319443e+02,
+3.272804348e+08,-1.052500305e+02,
+3.272809783e+08,-1.036479034e+02,
+3.272815217e+08,-1.047181549e+02,
+3.272820652e+08,-1.040675507e+02,
+3.272826087e+08,-1.035175247e+02,
+3.272831522e+08,-1.029425201e+02,
+3.272836957e+08,-1.046578827e+02,
+3.272842391e+08,-1.035979538e+02,
+3.272847826e+08,-1.040132065e+02,
+3.272853261e+08,-1.034959869e+02,
+3.272858696e+08,-1.034382324e+02,
+3.272864130e+08,-1.046725006e+02,
+3.272869565e+08,-1.043767395e+02,
+3.272875000e+08,-1.032600632e+02,
+3.272880435e+08,-1.032396851e+02,
+3.272885870e+08,-1.038664551e+02,
+3.272891304e+08,-1.053461227e+02,
+3.272896739e+08,-1.046328278e+02,
+3.272902174e+08,-1.045690842e+02,
+3.272907609e+08,-1.042014313e+02,
+3.272913043e+08,-1.034266281e+02,
+3.272918478e+08,-1.026864548e+02,
+3.272923913e+08,-1.013257828e+02,
+3.272929348e+08,-1.061475143e+02,
+3.272934783e+08,-1.025616455e+02,
+3.272940217e+08,-1.034049606e+02,
+3.272945652e+08,-1.041083908e+02,
+3.272951087e+08,-1.032040253e+02,
+3.272956522e+08,-1.033926315e+02,
+3.272961957e+08,-1.042221451e+02,
+3.272967391e+08,-1.040130081e+02,
+3.272972826e+08,-1.036154480e+02,
+3.272978261e+08,-1.044508286e+02,
+3.272983696e+08,-1.039921417e+02,
+3.272989130e+08,-1.053731537e+02,
+3.272994565e+08,-1.039697952e+02,
+3.273000000e+08,-1.052378082e+02,
+3.273005435e+08,-1.032867279e+02,
+3.273010870e+08,-1.048793793e+02,
+3.273016304e+08,-1.025049515e+02,
+3.273021739e+08,-1.048547440e+02,
+3.273027174e+08,-9.622119141e+01,
+3.273032609e+08,-1.037775497e+02,
+3.273038043e+08,-1.050924606e+02,
+3.273043478e+08,-1.039274292e+02,
+3.273048913e+08,-1.049626923e+02,
+3.273054348e+08,-1.041708908e+02,
+3.273059783e+08,-1.044589996e+02,
+3.273065217e+08,-1.038771591e+02,
+3.273070652e+08,-1.045203171e+02,
+3.273076087e+08,-1.039468155e+02,
+3.273081522e+08,-1.055302582e+02,
+3.273086957e+08,-1.047186813e+02,
+3.273092391e+08,-1.047584686e+02,
+3.273097826e+08,-1.042978439e+02,
+3.273103261e+08,-1.040277328e+02,
+3.273108696e+08,-1.024061356e+02,
+3.273114130e+08,-1.044022827e+02,
