#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
10:20:59 04.14.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-8.315550995e+01,
+3.171739130e+06,-8.281991577e+01,
+5.343478261e+06,-8.760688019e+01,
+7.515217391e+06,-7.906828308e+01,
+9.686956522e+06,-7.398858643e+01,
+1.185869565e+07,-7.629161072e+01,
+1.403043478e+07,-6.816370392e+01,
+1.620217391e+07,-7.402113342e+01,
+1.837391304e+07,-6.854003143e+01,
+2.054565217e+07,-6.373598862e+01,
+2.271739130e+07,-7.531960297e+01,
+2.488913043e+07,-7.376530457e+01,
+2.706086957e+07,-7.001356506e+01,
+2.923260870e+07,-7.671608734e+01,
+3.140434783e+07,-8.275940704e+01,
+3.357608696e+07,-7.943061829e+01,
+3.574782609e+07,-7.988359833e+01,
+3.791956522e+07,-7.840058136e+01,
+4.009130435e+07,-7.764859772e+01,
+4.226304348e+07,-8.226292419e+01,
+4.443478261e+07,-7.887247467e+01,
+4.660652174e+07,-7.907028198e+01,
+4.877826087e+07,-8.682611847e+01,
+5.095000000e+07,-8.155596161e+01,
+5.312173913e+07,-7.783872223e+01,
+5.529347826e+07,-7.902964020e+01,
+5.746521739e+07,-8.196376801e+01,
+5.963695652e+07,-7.684101868e+01,
+6.180869565e+07,-8.450688934e+01,
+6.398043478e+07,-8.937252045e+01,
+6.615217391e+07,-9.122077179e+01,
+6.832391304e+07,-9.498699951e+01,
+7.049565217e+07,-9.456665039e+01,
+7.266739130e+07,-9.305749512e+01,
+7.483913043e+07,-9.714019775e+01,
+7.701086957e+07,-9.721285248e+01,
+7.918260870e+07,-9.222530365e+01,
+8.135434783e+07,-9.427182007e+01,
+8.352608696e+07,-8.922915649e+01,
+8.569782609e+07,-9.472728729e+01,
+8.786956522e+07,-9.750447845e+01,
+9.004130435e+07,-9.487808990e+01,
+9.221304348e+07,-6.460322571e+01,
+9.438478261e+07,-6.585694122e+01,
+9.655652174e+07,-6.913471222e+01,
+9.872826087e+07,-7.208742523e+01,
+1.009000000e+08,-9.547992706e+01,
+1.030717391e+08,-8.366656494e+01,
+1.052434783e+08,-9.435800934e+01,
+1.074152174e+08,-9.306229401e+01,
+1.095869565e+08,-9.395225525e+01,
+1.117586957e+08,-9.483605194e+01,
+1.139304348e+08,-1.013208084e+02,
+1.161021739e+08,-1.015131683e+02,
+1.182739130e+08,-9.567295074e+01,
+1.204456522e+08,-8.999187469e+01,
+1.226173913e+08,-9.106937408e+01,
+1.247891304e+08,-9.685846710e+01,
+1.269608696e+08,-1.029347000e+02,
+1.291326087e+08,-1.015062332e+02,
+1.313043478e+08,-9.989196777e+01,
+1.334760870e+08,-8.503781891e+01,
+1.356478261e+08,-9.397223663e+01,
+1.378195652e+08,-9.129684448e+01,
+1.399913043e+08,-8.786072540e+01,
+1.421630435e+08,-9.482336426e+01,
+1.443347826e+08,-9.196578979e+01,
+1.465065217e+08,-9.570792389e+01,
+1.486782609e+08,-9.700429535e+01,
