#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
17:12:24 04.17.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-8.438979340e+01,
+3.171739130e+06,-8.479676819e+01,
+5.343478261e+06,-8.113668823e+01,
+7.515217391e+06,-8.061457062e+01,
+9.686956522e+06,-7.207803345e+01,
+1.185869565e+07,-6.554611206e+01,
+1.403043478e+07,-7.136457825e+01,
+1.620217391e+07,-7.418438721e+01,
+1.837391304e+07,-6.565316772e+01,
+2.054565217e+07,-6.378689957e+01,
+2.271739130e+07,-7.137704468e+01,
+2.488913043e+07,-7.334339142e+01,
+2.706086957e+07,-6.992498016e+01,
+2.923260870e+07,-7.762554932e+01,
+3.140434783e+07,-7.598612213e+01,
+3.357608696e+07,-7.912889862e+01,
+3.574782609e+07,-8.246496582e+01,
+3.791956522e+07,-7.913336182e+01,
+4.009130435e+07,-7.650753784e+01,
+4.226304348e+07,-7.825118256e+01,
+4.443478261e+07,-7.990995026e+01,
+4.660652174e+07,-7.938234711e+01,
+4.877826087e+07,-8.381568146e+01,
+5.095000000e+07,-7.428487396e+01,
+5.312173913e+07,-7.484892273e+01,
+5.529347826e+07,-7.298218536e+01,
+5.746521739e+07,-8.045475006e+01,
+5.963695652e+07,-7.397531891e+01,
+6.180869565e+07,-7.823763275e+01,
+6.398043478e+07,-8.210745239e+01,
+6.615217391e+07,-8.623844910e+01,
+6.832391304e+07,-8.684711456e+01,
+7.049565217e+07,-8.591277313e+01,
+7.266739130e+07,-8.268983459e+01,
+7.483913043e+07,-8.746273804e+01,
+7.701086957e+07,-8.684510803e+01,
+7.918260870e+07,-8.801474762e+01,
+8.135434783e+07,-9.317653656e+01,
+8.352608696e+07,-8.106132507e+01,
+8.569782609e+07,-8.784324646e+01,
+8.786956522e+07,-8.457980347e+01,
+9.004130435e+07,-9.041369629e+01,
+9.221304348e+07,-7.423757172e+01,
+9.438478261e+07,-7.118083191e+01,
+9.655652174e+07,-7.488439941e+01,
+9.872826087e+07,-7.766112518e+01,
+1.009000000e+08,-9.608309937e+01,
+1.030717391e+08,-9.753639984e+01,
+1.052434783e+08,-1.005662994e+02,
+1.074152174e+08,-1.003041458e+02,
+1.095869565e+08,-9.970109558e+01,
+1.117586957e+08,-9.814661407e+01,
+1.139304348e+08,-1.019251404e+02,
+1.161021739e+08,-1.026278229e+02,
+1.182739130e+08,-1.047160950e+02,
+1.204456522e+08,-9.162722015e+01,
+1.226173913e+08,-1.035034027e+02,
+1.247891304e+08,-1.045109406e+02,
+1.269608696e+08,-1.048101883e+02,
+1.291326087e+08,-1.036034546e+02,
+1.313043478e+08,-1.044204941e+02,
+1.334760870e+08,-9.838684082e+01,
+1.356478261e+08,-1.026670837e+02,
+1.378195652e+08,-9.800190735e+01,
+1.399913043e+08,-9.852720642e+01,
+1.421630435e+08,-9.923718262e+01,
+1.443347826e+08,-9.696044922e+01,
+1.465065217e+08,-1.006462860e+02,
+1.486782609e+08,-9.732756805e+01,
