#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
12:59:45 04.12.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-7.865953827e+01,
+3.171739130e+06,-7.798489380e+01,
+5.343478261e+06,-8.205722809e+01,
+7.515217391e+06,-7.871115112e+01,
+9.686956522e+06,-7.925933838e+01,
+1.185869565e+07,-7.621524048e+01,
+1.403043478e+07,-7.448094177e+01,
+1.620217391e+07,-7.247984314e+01,
+1.837391304e+07,-6.924472046e+01,
+2.054565217e+07,-6.405635834e+01,
+2.271739130e+07,-7.299980164e+01,
+2.488913043e+07,-7.128386688e+01,
+2.706086957e+07,-6.911701202e+01,
+2.923260870e+07,-7.651893616e+01,
+3.140434783e+07,-8.078326416e+01,
+3.357608696e+07,-7.942185974e+01,
+3.574782609e+07,-7.579249573e+01,
+3.791956522e+07,-7.910644531e+01,
+4.009130435e+07,-7.870900726e+01,
+4.226304348e+07,-8.251292419e+01,
+4.443478261e+07,-8.049771881e+01,
+4.660652174e+07,-8.220256805e+01,
+4.877826087e+07,-8.679496002e+01,
+5.095000000e+07,-8.661219788e+01,
+5.312173913e+07,-8.147901917e+01,
+5.529347826e+07,-7.774470520e+01,
+5.746521739e+07,-7.841310883e+01,
+5.963695652e+07,-8.438059998e+01,
+6.180869565e+07,-8.357843018e+01,
+6.398043478e+07,-8.985440063e+01,
+6.615217391e+07,-8.857878876e+01,
+6.832391304e+07,-9.355525208e+01,
+7.049565217e+07,-9.668372345e+01,
+7.266739130e+07,-9.301111603e+01,
+7.483913043e+07,-9.749803162e+01,
+7.701086957e+07,-9.187559509e+01,
+7.918260870e+07,-9.581011963e+01,
+8.135434783e+07,-9.227091217e+01,
+8.352608696e+07,-8.166326904e+01,
+8.569782609e+07,-9.208050537e+01,
+8.786956522e+07,-8.583405304e+01,
+9.004130435e+07,-8.959403992e+01,
+9.221304348e+07,-6.778353119e+01,
+9.438478261e+07,-8.455646515e+01,
+9.655652174e+07,-7.183540344e+01,
+9.872826087e+07,-7.614971924e+01,
+1.009000000e+08,-9.345546722e+01,
+1.030717391e+08,-9.290092468e+01,
+1.052434783e+08,-9.427156067e+01,
+1.074152174e+08,-9.092487335e+01,
+1.095869565e+08,-9.291135406e+01,
+1.117586957e+08,-9.674280548e+01,
+1.139304348e+08,-9.740838623e+01,
+1.161021739e+08,-1.016742172e+02,
+1.182739130e+08,-9.584008789e+01,
+1.204456522e+08,-8.816716003e+01,
+1.226173913e+08,-9.345538330e+01,
+1.247891304e+08,-1.021147003e+02,
+1.269608696e+08,-1.044893646e+02,
+1.291326087e+08,-1.028265839e+02,
+1.313043478e+08,-1.024907303e+02,
+1.334760870e+08,-8.873258972e+01,
+1.356478261e+08,-9.907582092e+01,
+1.378195652e+08,-1.010956650e+02,
+1.399913043e+08,-9.955847931e+01,
+1.421630435e+08,-9.949193573e+01,
+1.443347826e+08,-9.811756134e+01,
+1.465065217e+08,-9.969862366e+01,
+1.486782609e+08,-9.660519409e+01,
