#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
23:53:08 04.03.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),22.057938,AUTO
Start Frequency,+3.272750000e+08
Stop Frequency,+3.275250000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+01,MAN
VBW,+1.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+7.600000000e-04
Gate Length,+2.800000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.040000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.272750000e+08,-1.038663254e+02,
+3.272755435e+08,-1.064057007e+02,
+3.272760870e+08,-1.027377014e+02,
+3.272766304e+08,-1.045102234e+02,
+3.272771739e+08,-1.049867706e+02,
+3.272777174e+08,-1.048014145e+02,
+3.272782609e+08,-1.051440735e+02,
+3.272788043e+08,-1.052037888e+02,
+3.272793478e+08,-1.036275253e+02,
+3.272798913e+08,-1.045513000e+02,
+3.272804348e+08,-1.039927444e+02,
+3.272809783e+08,-1.046154861e+02,
+3.272815217e+08,-1.043821716e+02,
+3.272820652e+08,-1.045202484e+02,
+3.272826087e+08,-1.033717346e+02,
+3.272831522e+08,-1.037505341e+02,
+3.272836957e+08,-1.041854706e+02,
+3.272842391e+08,-1.052402420e+02,
+3.272847826e+08,-1.036553574e+02,
+3.272853261e+08,-1.051534500e+02,
+3.272858696e+08,-1.044203339e+02,
+3.272864130e+08,-1.048405075e+02,
+3.272869565e+08,-1.068696136e+02,
+3.272875000e+08,-1.036475143e+02,
+3.272880435e+08,-1.033898239e+02,
+3.272885870e+08,-1.046888580e+02,
+3.272891304e+08,-1.039288559e+02,
+3.272896739e+08,-1.052500000e+02,
+3.272902174e+08,-1.059300690e+02,
+3.272907609e+08,-1.037394562e+02,
+3.272913043e+08,-1.051100235e+02,
+3.272918478e+08,-1.028204803e+02,
+3.272923913e+08,-1.046385498e+02,
+3.272929348e+08,-1.045668411e+02,
+3.272934783e+08,-1.025461426e+02,
+3.272940217e+08,-9.828377533e+01,
+3.272945652e+08,-1.047869034e+02,
+3.272951087e+08,-1.022820282e+02,
+3.272956522e+08,-1.049334717e+02,
+3.272961957e+08,-1.031909256e+02,
+3.272967391e+08,-1.031647797e+02,
+3.272972826e+08,-1.037624130e+02,
+3.272978261e+08,-1.030009842e+02,
+3.272983696e+08,-1.035220490e+02,
+3.272989130e+08,-1.041028900e+02,
+3.272994565e+08,-1.056197357e+02,
+3.273000000e+08,-1.047502899e+02,
+3.273005435e+08,-1.015159760e+02,
+3.273010870e+08,-1.041633301e+02,
+3.273016304e+08,-1.047760468e+02,
+3.273021739e+08,-1.031851044e+02,
+3.273027174e+08,-1.034974060e+02,
+3.273032609e+08,-1.039112701e+02,
+3.273038043e+08,-1.044985275e+02,
+3.273043478e+08,-1.029020844e+02,
+3.273048913e+08,-1.032516098e+02,
+3.273054348e+08,-1.053720474e+02,
+3.273059783e+08,-1.053146896e+02,
+3.273065217e+08,-1.031452637e+02,
+3.273070652e+08,-1.048903656e+02,
+3.273076087e+08,-1.042919693e+02,
+3.273081522e+08,-1.028271408e+02,
+3.273086957e+08,-1.033339767e+02,
+3.273092391e+08,-1.039864883e+02,
+3.273097826e+08,-1.043270721e+02,
+3.273103261e+08,-1.042519684e+02,
+3.273108696e+08,-1.055813446e+02,
+3.273114130e+08,-1.038207855e+02,
