#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
19:32:16 04.15.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-7.579441071e+01,
+3.171739130e+06,-7.323545074e+01,
+5.343478261e+06,-7.492326355e+01,
+7.515217391e+06,-6.706423950e+01,
+9.686956522e+06,-7.156144714e+01,
+1.185869565e+07,-7.331319427e+01,
+1.403043478e+07,-7.779826355e+01,
+1.620217391e+07,-8.082883453e+01,
+1.837391304e+07,-6.988417816e+01,
+2.054565217e+07,-6.317277145e+01,
+2.271739130e+07,-7.748739624e+01,
+2.488913043e+07,-8.144964600e+01,
+2.706086957e+07,-7.523747253e+01,
+2.923260870e+07,-8.475012207e+01,
+3.140434783e+07,-8.270169830e+01,
+3.357608696e+07,-8.109761047e+01,
+3.574782609e+07,-8.206685638e+01,
+3.791956522e+07,-8.055620575e+01,
+4.009130435e+07,-7.496308136e+01,
+4.226304348e+07,-8.030937195e+01,
+4.443478261e+07,-7.853491211e+01,
+4.660652174e+07,-8.609404755e+01,
+4.877826087e+07,-8.820070648e+01,
+5.095000000e+07,-8.362138367e+01,
+5.312173913e+07,-8.474920654e+01,
+5.529347826e+07,-8.031895447e+01,
+5.746521739e+07,-8.470377350e+01,
+5.963695652e+07,-8.007206726e+01,
+6.180869565e+07,-8.484183502e+01,
+6.398043478e+07,-8.717516327e+01,
+6.615217391e+07,-8.782033539e+01,
+6.832391304e+07,-9.089916992e+01,
+7.049565217e+07,-9.343610382e+01,
+7.266739130e+07,-9.091097260e+01,
+7.483913043e+07,-9.460623932e+01,
+7.701086957e+07,-8.954732513e+01,
+7.918260870e+07,-9.140990448e+01,
+8.135434783e+07,-8.613820648e+01,
+8.352608696e+07,-8.495716095e+01,
+8.569782609e+07,-8.815156555e+01,
+8.786956522e+07,-8.788040924e+01,
+9.004130435e+07,-9.442536926e+01,
+9.221304348e+07,-6.401335907e+01,
+9.438478261e+07,-7.652970123e+01,
+9.655652174e+07,-7.875248718e+01,
+9.872826087e+07,-7.969207001e+01,
+1.009000000e+08,-9.421775055e+01,
+1.030717391e+08,-9.202615356e+01,
+1.052434783e+08,-9.903921509e+01,
+1.074152174e+08,-9.413856506e+01,
+1.095869565e+08,-9.137340546e+01,
+1.117586957e+08,-9.167144775e+01,
+1.139304348e+08,-9.368763733e+01,
+1.161021739e+08,-9.999591064e+01,
+1.182739130e+08,-9.166954041e+01,
+1.204456522e+08,-9.345188141e+01,
+1.226173913e+08,-8.975719452e+01,
+1.247891304e+08,-1.018817215e+02,
+1.269608696e+08,-1.034628220e+02,
+1.291326087e+08,-1.043031387e+02,
+1.313043478e+08,-1.027469330e+02,
+1.334760870e+08,-8.898854065e+01,
+1.356478261e+08,-1.034542160e+02,
+1.378195652e+08,-9.699386597e+01,
+1.399913043e+08,-9.856316376e+01,
+1.421630435e+08,-9.206623840e+01,
+1.443347826e+08,-8.981468964e+01,
+1.465065217e+08,-1.019788437e+02,
+1.486782609e+08,-9.746012115e+01,
