#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
12:40:31 04.08.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),22.057938,AUTO
Start Frequency,+3.272750000e+08
Stop Frequency,+3.275250000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+01,MAN
VBW,+1.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+7.600000000e-04
Gate Length,+2.800000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.040000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.272750000e+08,-1.032816849e+02,
+3.272755435e+08,-9.899040985e+01,
+3.272760870e+08,-1.015299683e+02,
+3.272766304e+08,-1.032257004e+02,
+3.272771739e+08,-1.036638641e+02,
+3.272777174e+08,-1.029489288e+02,
+3.272782609e+08,-1.020028381e+02,
+3.272788043e+08,-1.032695465e+02,
+3.272793478e+08,-1.024071655e+02,
+3.272798913e+08,-1.019512177e+02,
+3.272804348e+08,-1.018467102e+02,
+3.272809783e+08,-1.027778549e+02,
+3.272815217e+08,-1.017018280e+02,
+3.272820652e+08,-1.027955246e+02,
+3.272826087e+08,-1.013628845e+02,
+3.272831522e+08,-1.017987518e+02,
+3.272836957e+08,-1.021494293e+02,
+3.272842391e+08,-1.018702850e+02,
+3.272847826e+08,-1.040073776e+02,
+3.272853261e+08,-1.025529480e+02,
+3.272858696e+08,-1.038843307e+02,
+3.272864130e+08,-1.030043411e+02,
+3.272869565e+08,-1.026430893e+02,
+3.272875000e+08,-1.027817154e+02,
+3.272880435e+08,-1.018115311e+02,
+3.272885870e+08,-1.026926880e+02,
+3.272891304e+08,-1.029265747e+02,
+3.272896739e+08,-1.025317993e+02,
+3.272902174e+08,-1.037258301e+02,
+3.272907609e+08,-1.038042374e+02,
+3.272913043e+08,-1.024488754e+02,
+3.272918478e+08,-1.009228821e+02,
+3.272923913e+08,-9.785491180e+01,
+3.272929348e+08,-1.033141556e+02,
+3.272934783e+08,-1.024605789e+02,
+3.272940217e+08,-9.611565399e+01,
+3.272945652e+08,-9.992585754e+01,
+3.272951087e+08,-1.033176041e+02,
+3.272956522e+08,-1.019109192e+02,
+3.272961957e+08,-1.024496994e+02,
+3.272967391e+08,-1.034676666e+02,
+3.272972826e+08,-1.032725143e+02,
+3.272978261e+08,-1.025411530e+02,
+3.272983696e+08,-1.020069504e+02,
+3.272989130e+08,-1.035186691e+02,
+3.272994565e+08,-1.034479294e+02,
+3.273000000e+08,-1.029518890e+02,
+3.273005435e+08,-1.031510010e+02,
+3.273010870e+08,-1.024935608e+02,
+3.273016304e+08,-1.026763840e+02,
+3.273021739e+08,-1.043136292e+02,
+3.273027174e+08,-1.024282303e+02,
+3.273032609e+08,-1.030225220e+02,
+3.273038043e+08,-1.037723541e+02,
+3.273043478e+08,-1.022632141e+02,
+3.273048913e+08,-1.025477142e+02,
+3.273054348e+08,-1.040571594e+02,
+3.273059783e+08,-1.030930786e+02,
+3.273065217e+08,-1.019416885e+02,
+3.273070652e+08,-1.009920425e+02,
+3.273076087e+08,-1.027125473e+02,
+3.273081522e+08,-1.024333496e+02,
+3.273086957e+08,-1.046297913e+02,
+3.273092391e+08,-1.032258148e+02,
+3.273097826e+08,-1.027526550e+02,
+3.273103261e+08,-1.034539566e+02,
+3.273108696e+08,-1.030008011e+02,
+3.273114130e+08,-1.053776932e+02,
