#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
21:40:56 04.23.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),11.825332,AUTO
Start Frequency,+3.250000000e+08
Stop Frequency,+3.290000000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+02,MAN
VBW,+3.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+8.000000000e-05
Gate Length,+8.400000000e-05
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.000000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.250000000e+08,-8.696282196e+01,
+3.250086957e+08,-9.711091614e+01,
+3.250173913e+08,-9.693182373e+01,
+3.250260870e+08,-9.661193085e+01,
+3.250347826e+08,-9.616670227e+01,
+3.250434783e+08,-9.704293060e+01,
+3.250521739e+08,-9.713560486e+01,
+3.250608696e+08,-9.724162292e+01,
+3.250695652e+08,-9.699558258e+01,
+3.250782609e+08,-9.748884583e+01,
+3.250869565e+08,-9.685194397e+01,
+3.250956522e+08,-9.675559998e+01,
+3.251043478e+08,-9.729616547e+01,
+3.251130435e+08,-9.701126862e+01,
+3.251217391e+08,-9.645447540e+01,
+3.251304348e+08,-9.734704590e+01,
+3.251391304e+08,-9.693795013e+01,
+3.251478261e+08,-9.699968719e+01,
+3.251565217e+08,-9.618950653e+01,
+3.251652174e+08,-9.724404907e+01,
+3.251739130e+08,-9.724627686e+01,
+3.251826087e+08,-9.614272308e+01,
+3.251913043e+08,-9.500319672e+01,
+3.252000000e+08,-9.619530487e+01,
+3.252086957e+08,-9.693604279e+01,
+3.252173913e+08,-9.700666046e+01,
+3.252260870e+08,-9.585231781e+01,
+3.252347826e+08,-9.712865448e+01,
+3.252434783e+08,-9.613748932e+01,
+3.252521739e+08,-9.647560883e+01,
+3.252608696e+08,-9.657646942e+01,
+3.252695652e+08,-9.691197205e+01,
+3.252782609e+08,-9.614990997e+01,
+3.252869565e+08,-9.649721527e+01,
+3.252956522e+08,-9.674924469e+01,
+3.253043478e+08,-9.595919800e+01,
+3.253130435e+08,-9.741409302e+01,
+3.253217391e+08,-9.629197693e+01,
+3.253304348e+08,-9.771184540e+01,
+3.253391304e+08,-9.709584045e+01,
+3.253478261e+08,-9.673439789e+01,
+3.253565217e+08,-9.653636932e+01,
+3.253652174e+08,-9.557115936e+01,
+3.253739130e+08,-9.579095459e+01,
+3.253826087e+08,-9.703035736e+01,
+3.253913043e+08,-9.741472626e+01,
