#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
06:27:31 04.18.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-7.792012787e+01,
+3.171739130e+06,-7.537984467e+01,
+5.343478261e+06,-8.199707031e+01,
+7.515217391e+06,-7.836035156e+01,
+9.686956522e+06,-8.234628296e+01,
+1.185869565e+07,-7.879115295e+01,
+1.403043478e+07,-7.783964539e+01,
+1.620217391e+07,-8.095455933e+01,
+1.837391304e+07,-6.792694855e+01,
+2.054565217e+07,-6.400711060e+01,
+2.271739130e+07,-7.538093567e+01,
+2.488913043e+07,-7.951039124e+01,
+2.706086957e+07,-7.442552185e+01,
+2.923260870e+07,-8.269662476e+01,
+3.140434783e+07,-8.415202332e+01,
+3.357608696e+07,-8.385815430e+01,
+3.574782609e+07,-8.709233856e+01,
+3.791956522e+07,-7.997882080e+01,
+4.009130435e+07,-8.052616882e+01,
+4.226304348e+07,-8.490954590e+01,
+4.443478261e+07,-8.695243835e+01,
+4.660652174e+07,-8.306508636e+01,
+4.877826087e+07,-8.906668091e+01,
+5.095000000e+07,-8.307861328e+01,
+5.312173913e+07,-8.358402252e+01,
+5.529347826e+07,-7.981214142e+01,
+5.746521739e+07,-8.445448303e+01,
+5.963695652e+07,-7.756909943e+01,
+6.180869565e+07,-8.130491638e+01,
+6.398043478e+07,-8.523349762e+01,
+6.615217391e+07,-8.756878662e+01,
+6.832391304e+07,-9.122655487e+01,
+7.049565217e+07,-9.138919067e+01,
+7.266739130e+07,-8.746213531e+01,
+7.483913043e+07,-9.060487366e+01,
+7.701086957e+07,-8.592560577e+01,
+7.918260870e+07,-9.546988678e+01,
+8.135434783e+07,-9.240596008e+01,
+8.352608696e+07,-8.539066315e+01,
+8.569782609e+07,-9.110861206e+01,
+8.786956522e+07,-8.871719360e+01,
+9.004130435e+07,-9.719126892e+01,
+9.221304348e+07,-7.663786316e+01,
+9.438478261e+07,-6.693794250e+01,
+9.655652174e+07,-7.467028046e+01,
+9.872826087e+07,-7.211243439e+01,
+1.009000000e+08,-1.008791046e+02,
+1.030717391e+08,-9.430954742e+01,
+1.052434783e+08,-1.024414215e+02,
+1.074152174e+08,-9.656497955e+01,
+1.095869565e+08,-1.013535919e+02,
+1.117586957e+08,-9.895497131e+01,
+1.139304348e+08,-9.853961182e+01,
+1.161021739e+08,-1.023097000e+02,
+1.182739130e+08,-1.042826538e+02,
+1.204456522e+08,-9.004473114e+01,
+1.226173913e+08,-1.027125320e+02,
+1.247891304e+08,-1.037333908e+02,
+1.269608696e+08,-1.047047424e+02,
+1.291326087e+08,-1.049394684e+02,
+1.313043478e+08,-1.040550003e+02,
+1.334760870e+08,-9.216169739e+01,
+1.356478261e+08,-1.037663879e+02,
+1.378195652e+08,-1.015373764e+02,
+1.399913043e+08,-9.985153198e+01,
+1.421630435e+08,-1.024790878e+02,
+1.443347826e+08,-9.736485291e+01,
+1.465065217e+08,-9.954504395e+01,
+1.486782609e+08,-9.734725952e+01,
