#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
19:01:30 04.16.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-6.871032715e+01,
+3.171739130e+06,-7.147440338e+01,
+5.343478261e+06,-5.976176834e+01,
+7.515217391e+06,-5.783147812e+01,
+9.686956522e+06,-6.486599731e+01,
+1.185869565e+07,-5.016093826e+01,
+1.403043478e+07,-6.305591202e+01,
+1.620217391e+07,-6.396889114e+01,
+1.837391304e+07,-5.516691589e+01,
+2.054565217e+07,-5.339863968e+01,
+2.271739130e+07,-5.883607864e+01,
+2.488913043e+07,-6.539446259e+01,
+2.706086957e+07,-6.100757217e+01,
+2.923260870e+07,-6.655567169e+01,
+3.140434783e+07,-7.219769287e+01,
+3.357608696e+07,-7.324903107e+01,
+3.574782609e+07,-7.511019135e+01,
+3.791956522e+07,-7.230656433e+01,
+4.009130435e+07,-7.074505615e+01,
+4.226304348e+07,-7.255275726e+01,
+4.443478261e+07,-7.326206970e+01,
+4.660652174e+07,-7.076767731e+01,
+4.877826087e+07,-7.440298462e+01,
+5.095000000e+07,-6.647267151e+01,
+5.312173913e+07,-6.970318604e+01,
+5.529347826e+07,-6.471654510e+01,
+5.746521739e+07,-6.513301849e+01,
+5.963695652e+07,-6.592646027e+01,
+6.180869565e+07,-7.346046448e+01,
+6.398043478e+07,-7.800216675e+01,
+6.615217391e+07,-8.212666321e+01,
+6.832391304e+07,-7.984114075e+01,
+7.049565217e+07,-8.158637238e+01,
+7.266739130e+07,-7.804458618e+01,
+7.483913043e+07,-7.987422943e+01,
+7.701086957e+07,-7.387347412e+01,
+7.918260870e+07,-7.254942322e+01,
+8.135434783e+07,-7.226004028e+01,
+8.352608696e+07,-7.539380646e+01,
+8.569782609e+07,-7.259649658e+01,
+8.786956522e+07,-7.428505707e+01,
+9.004130435e+07,-8.001690674e+01,
+9.221304348e+07,-7.414059448e+01,
+9.438478261e+07,-6.529782867e+01,
+9.655652174e+07,-6.990630341e+01,
+9.872826087e+07,-6.838010406e+01,
+1.009000000e+08,-8.329557800e+01,
+1.030717391e+08,-7.562159729e+01,
+1.052434783e+08,-8.725911713e+01,
+1.074152174e+08,-8.822708130e+01,
+1.095869565e+08,-9.345039368e+01,
+1.117586957e+08,-9.065859222e+01,
+1.139304348e+08,-9.612435913e+01,
+1.161021739e+08,-1.025633316e+02,
+1.182739130e+08,-1.031575851e+02,
+1.204456522e+08,-9.587825775e+01,
+1.226173913e+08,-1.047760773e+02,
+1.247891304e+08,-1.053153534e+02,
+1.269608696e+08,-1.042550430e+02,
+1.291326087e+08,-1.005193100e+02,
+1.313043478e+08,-1.035441208e+02,
+1.334760870e+08,-1.021010590e+02,
+1.356478261e+08,-1.018696899e+02,
+1.378195652e+08,-9.740100861e+01,
+1.399913043e+08,-1.000864182e+02,
+1.421630435e+08,-1.001788330e+02,
+1.443347826e+08,-9.929852295e+01,
+1.465065217e+08,-1.022740173e+02,
+1.486782609e+08,-1.008203506e+02,
