#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
03:38:10 04.04.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),22.057938,AUTO
Start Frequency,+3.272750000e+08
Stop Frequency,+3.275250000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+01,MAN
VBW,+1.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+7.600000000e-04
Gate Length,+2.800000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.040000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.272750000e+08,-1.066441345e+02,
+3.272755435e+08,-1.045878448e+02,
+3.272760870e+08,-1.052503281e+02,
+3.272766304e+08,-1.059361725e+02,
+3.272771739e+08,-1.046176605e+02,
+3.272777174e+08,-1.040893402e+02,
+3.272782609e+08,-1.039899216e+02,
+3.272788043e+08,-1.045207367e+02,
+3.272793478e+08,-1.049696732e+02,
+3.272798913e+08,-1.040643768e+02,
+3.272804348e+08,-1.052844467e+02,
+3.272809783e+08,-1.050286865e+02,
+3.272815217e+08,-1.053137436e+02,
+3.272820652e+08,-1.053039017e+02,
+3.272826087e+08,-1.053442612e+02,
+3.272831522e+08,-1.051126709e+02,
+3.272836957e+08,-1.044394836e+02,
+3.272842391e+08,-1.054586868e+02,
+3.272847826e+08,-1.040937500e+02,
+3.272853261e+08,-1.056574326e+02,
+3.272858696e+08,-1.051037521e+02,
+3.272864130e+08,-1.062155380e+02,
+3.272869565e+08,-1.051759796e+02,
+3.272875000e+08,-1.046791992e+02,
+3.272880435e+08,-1.044179382e+02,
+3.272885870e+08,-1.048744049e+02,
+3.272891304e+08,-1.042210922e+02,
+3.272896739e+08,-1.045217896e+02,
+3.272902174e+08,-1.046640549e+02,
+3.272907609e+08,-1.043607101e+02,
+3.272913043e+08,-1.055019302e+02,
+3.272918478e+08,-1.032208252e+02,
+3.272923913e+08,-1.052802811e+02,
+3.272929348e+08,-1.053047562e+02,
+3.272934783e+08,-1.016200638e+02,
+3.272940217e+08,-9.761006927e+01,
+3.272945652e+08,-1.028938141e+02,
+3.272951087e+08,-1.064191666e+02,
+3.272956522e+08,-1.047837372e+02,
+3.272961957e+08,-1.045102615e+02,
+3.272967391e+08,-1.045265808e+02,
+3.272972826e+08,-1.048790283e+02,
+3.272978261e+08,-1.036220779e+02,
+3.272983696e+08,-1.046612015e+02,
+3.272989130e+08,-1.029481964e+02,
+3.272994565e+08,-1.049169464e+02,
+3.273000000e+08,-1.035776062e+02,
+3.273005435e+08,-1.009755783e+02,
+3.273010870e+08,-1.049840622e+02,
+3.273016304e+08,-1.045379791e+02,
+3.273021739e+08,-1.043199997e+02,
+3.273027174e+08,-1.044518280e+02,
+3.273032609e+08,-1.052717361e+02,
+3.273038043e+08,-1.060903168e+02,
+3.273043478e+08,-1.039567261e+02,
+3.273048913e+08,-1.038630295e+02,
+3.273054348e+08,-1.047873840e+02,
+3.273059783e+08,-1.038870163e+02,
+3.273065217e+08,-1.044233322e+02,
+3.273070652e+08,-1.042785339e+02,
+3.273076087e+08,-1.045427475e+02,
+3.273081522e+08,-1.044435349e+02,
+3.273086957e+08,-1.043325195e+02,
+3.273092391e+08,-1.046010208e+02,
+3.273097826e+08,-1.041324310e+02,
+3.273103261e+08,-1.046977386e+02,
+3.273108696e+08,-1.057670593e+02,
+3.273114130e+08,-1.050743866e+02,
