#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
13:50:29 04.24.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),11.825332,AUTO
Start Frequency,+3.250000000e+08
Stop Frequency,+3.290000000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+02,MAN
VBW,+3.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+8.000000000e-05
Gate Length,+8.400000000e-05
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.000000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.250000000e+08,-9.426772308e+01,
+3.250086957e+08,-9.565770721e+01,
+3.250173913e+08,-9.540242767e+01,
+3.250260870e+08,-9.488140106e+01,
+3.250347826e+08,-9.607475281e+01,
+3.250434783e+08,-9.542022705e+01,
+3.250521739e+08,-9.481479645e+01,
+3.250608696e+08,-9.585898590e+01,
+3.250695652e+08,-9.599242401e+01,
+3.250782609e+08,-9.417810059e+01,
+3.250869565e+08,-9.472068787e+01,
+3.250956522e+08,-9.526469421e+01,
+3.251043478e+08,-9.627542114e+01,
+3.251130435e+08,-9.420674133e+01,
+3.251217391e+08,-9.300790405e+01,
+3.251304348e+08,-9.533991241e+01,
+3.251391304e+08,-9.467298126e+01,
+3.251478261e+08,-9.540228271e+01,
+3.251565217e+08,-9.586242676e+01,
+3.251652174e+08,-9.544407654e+01,
+3.251739130e+08,-9.513646698e+01,
+3.251826087e+08,-9.477092743e+01,
+3.251913043e+08,-9.514114380e+01,
+3.252000000e+08,-9.528491211e+01,
+3.252086957e+08,-9.410408020e+01,
+3.252173913e+08,-9.480071259e+01,
+3.252260870e+08,-9.509067535e+01,
+3.252347826e+08,-9.521295929e+01,
+3.252434783e+08,-9.481104279e+01,
+3.252521739e+08,-9.446274567e+01,
+3.252608696e+08,-9.526276398e+01,
+3.252695652e+08,-9.478699493e+01,
+3.252782609e+08,-9.355770111e+01,
+3.252869565e+08,-9.480623627e+01,
+3.252956522e+08,-9.544584656e+01,
+3.253043478e+08,-9.455592346e+01,
+3.253130435e+08,-9.519648743e+01,
+3.253217391e+08,-9.422624969e+01,
+3.253304348e+08,-9.541931915e+01,
+3.253391304e+08,-9.434774017e+01,
+3.253478261e+08,-9.465945435e+01,
+3.253565217e+08,-9.516754913e+01,
+3.253652174e+08,-9.327989197e+01,
+3.253739130e+08,-9.467572784e+01,
+3.253826087e+08,-9.579648590e+01,
+3.253913043e+08,-9.552519989e+01,
