#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
20:26:09 04.13.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-8.128450012e+01,
+3.171739130e+06,-7.929457092e+01,
+5.343478261e+06,-7.470122528e+01,
+7.515217391e+06,-6.890170288e+01,
+9.686956522e+06,-7.091419220e+01,
+1.185869565e+07,-7.242426300e+01,
+1.403043478e+07,-7.052914429e+01,
+1.620217391e+07,-6.899862671e+01,
+1.837391304e+07,-6.913516235e+01,
+2.054565217e+07,-6.150976181e+01,
+2.271739130e+07,-7.776624298e+01,
+2.488913043e+07,-7.496781158e+01,
+2.706086957e+07,-7.055004120e+01,
+2.923260870e+07,-8.054887390e+01,
+3.140434783e+07,-7.868387604e+01,
+3.357608696e+07,-8.127526855e+01,
+3.574782609e+07,-8.487196350e+01,
+3.791956522e+07,-8.038932037e+01,
+4.009130435e+07,-8.086656189e+01,
+4.226304348e+07,-7.719045258e+01,
+4.443478261e+07,-8.032406616e+01,
+4.660652174e+07,-7.869595337e+01,
+4.877826087e+07,-8.637880707e+01,
+5.095000000e+07,-8.413876343e+01,
+5.312173913e+07,-8.099891663e+01,
+5.529347826e+07,-8.027662659e+01,
+5.746521739e+07,-8.399519348e+01,
+5.963695652e+07,-8.636536407e+01,
+6.180869565e+07,-8.461329651e+01,
+6.398043478e+07,-8.651304626e+01,
+6.615217391e+07,-8.487868500e+01,
+6.832391304e+07,-9.117996216e+01,
+7.049565217e+07,-9.189207458e+01,
+7.266739130e+07,-8.607895660e+01,
+7.483913043e+07,-9.386874390e+01,
+7.701086957e+07,-9.179782104e+01,
+7.918260870e+07,-8.417022705e+01,
+8.135434783e+07,-9.584868622e+01,
+8.352608696e+07,-8.340606689e+01,
+8.569782609e+07,-9.469480896e+01,
+8.786956522e+07,-7.895923615e+01,
+9.004130435e+07,-9.781427765e+01,
+9.221304348e+07,-6.702519989e+01,
+9.438478261e+07,-7.912140656e+01,
+9.655652174e+07,-7.505384064e+01,
+9.872826087e+07,-7.308982849e+01,
+1.009000000e+08,-9.829082489e+01,
+1.030717391e+08,-9.440954590e+01,
+1.052434783e+08,-9.591758728e+01,
+1.074152174e+08,-9.071913147e+01,
+1.095869565e+08,-8.965270996e+01,
+1.117586957e+08,-9.463481903e+01,
+1.139304348e+08,-9.846504974e+01,
+1.161021739e+08,-1.013027954e+02,
+1.182739130e+08,-9.881355286e+01,
+1.204456522e+08,-8.501096344e+01,
+1.226173913e+08,-9.642082214e+01,
+1.247891304e+08,-9.844545746e+01,
+1.269608696e+08,-1.014127426e+02,
+1.291326087e+08,-9.850118256e+01,
+1.313043478e+08,-1.001514664e+02,
+1.334760870e+08,-8.900758362e+01,
+1.356478261e+08,-9.846449280e+01,
+1.378195652e+08,-9.537838745e+01,
+1.399913043e+08,-9.527794647e+01,
+1.421630435e+08,-9.447653961e+01,
+1.443347826e+08,-9.159654236e+01,
+1.465065217e+08,-9.623816681e+01,
+1.486782609e+08,-9.550474548e+01,
