#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
03:45:38 04.06.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),22.057938,AUTO
Start Frequency,+3.272750000e+08
Stop Frequency,+3.275250000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+01,MAN
VBW,+1.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+7.600000000e-04
Gate Length,+2.800000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.040000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.272750000e+08,-1.072555618e+02,
+3.272755435e+08,-1.060169983e+02,
+3.272760870e+08,-1.056294632e+02,
+3.272766304e+08,-1.062255783e+02,
+3.272771739e+08,-1.051016617e+02,
+3.272777174e+08,-1.061075287e+02,
+3.272782609e+08,-1.049491501e+02,
+3.272788043e+08,-1.061996536e+02,
+3.272793478e+08,-1.054136658e+02,
+3.272798913e+08,-1.052595978e+02,
+3.272804348e+08,-1.053203583e+02,
+3.272809783e+08,-1.059632111e+02,
+3.272815217e+08,-1.062619171e+02,
+3.272820652e+08,-1.060830078e+02,
+3.272826087e+08,-1.066858749e+02,
+3.272831522e+08,-1.047781448e+02,
+3.272836957e+08,-1.053054886e+02,
+3.272842391e+08,-1.060911484e+02,
+3.272847826e+08,-1.059393005e+02,
+3.272853261e+08,-1.059138641e+02,
+3.272858696e+08,-1.064939270e+02,
+3.272864130e+08,-1.058117828e+02,
+3.272869565e+08,-1.060928040e+02,
+3.272875000e+08,-1.042323227e+02,
+3.272880435e+08,-1.053232193e+02,
+3.272885870e+08,-1.055900650e+02,
+3.272891304e+08,-1.061460571e+02,
+3.272896739e+08,-1.067083511e+02,
+3.272902174e+08,-1.044482574e+02,
+3.272907609e+08,-1.041316223e+02,
+3.272913043e+08,-1.054203949e+02,
+3.272918478e+08,-1.049140396e+02,
+3.272923913e+08,-1.045535049e+02,
+3.272929348e+08,-1.054354248e+02,
+3.272934783e+08,-1.058392181e+02,
+3.272940217e+08,-1.005117645e+02,
+3.272945652e+08,-1.058530350e+02,
+3.272951087e+08,-1.049391327e+02,
+3.272956522e+08,-1.070551758e+02,
+3.272961957e+08,-1.053681335e+02,
+3.272967391e+08,-1.055810471e+02,
+3.272972826e+08,-1.056071243e+02,
+3.272978261e+08,-1.061597137e+02,
+3.272983696e+08,-1.066291199e+02,
+3.272989130e+08,-1.056385651e+02,
+3.272994565e+08,-1.060631027e+02,
+3.273000000e+08,-1.058119507e+02,
+3.273005435e+08,-1.043171005e+02,
+3.273010870e+08,-1.064402924e+02,
+3.273016304e+08,-1.062802124e+02,
+3.273021739e+08,-1.055359039e+02,
+3.273027174e+08,-1.056366730e+02,
+3.273032609e+08,-1.059591827e+02,
+3.273038043e+08,-1.049195862e+02,
+3.273043478e+08,-1.053801117e+02,
+3.273048913e+08,-1.056466675e+02,
+3.273054348e+08,-1.043759842e+02,
+3.273059783e+08,-1.066401672e+02,
+3.273065217e+08,-1.064094849e+02,
+3.273070652e+08,-1.055981445e+02,
+3.273076087e+08,-1.059138412e+02,
+3.273081522e+08,-1.067123489e+02,
+3.273086957e+08,-1.057793045e+02,
+3.273092391e+08,-1.056873932e+02,
+3.273097826e+08,-1.068928146e+02,
+3.273103261e+08,-1.061227341e+02,
+3.273108696e+08,-1.056071472e+02,
+3.273114130e+08,-1.064883652e+02,
