#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
20:46:10 04.06.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),22.057938,AUTO
Start Frequency,+3.272750000e+08
Stop Frequency,+3.275250000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+01,MAN
VBW,+1.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+7.600000000e-04
Gate Length,+2.800000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.040000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.272750000e+08,-1.051145935e+02,
+3.272755435e+08,-1.062518158e+02,
+3.272760870e+08,-1.051040649e+02,
+3.272766304e+08,-1.057131500e+02,
+3.272771739e+08,-1.051751862e+02,
+3.272777174e+08,-1.059594727e+02,
+3.272782609e+08,-1.039181290e+02,
+3.272788043e+08,-1.045350800e+02,
+3.272793478e+08,-1.035965118e+02,
+3.272798913e+08,-1.048389282e+02,
+3.272804348e+08,-1.050446548e+02,
+3.272809783e+08,-1.040181656e+02,
+3.272815217e+08,-1.049154968e+02,
+3.272820652e+08,-1.048581161e+02,
+3.272826087e+08,-1.045950928e+02,
+3.272831522e+08,-1.062549057e+02,
+3.272836957e+08,-1.053442764e+02,
+3.272842391e+08,-1.047988358e+02,
+3.272847826e+08,-1.051798096e+02,
+3.272853261e+08,-1.054321899e+02,
+3.272858696e+08,-1.052308578e+02,
+3.272864130e+08,-1.047504120e+02,
+3.272869565e+08,-1.053715363e+02,
+3.272875000e+08,-1.057687073e+02,
+3.272880435e+08,-1.052333221e+02,
+3.272885870e+08,-1.047950439e+02,
+3.272891304e+08,-1.058598862e+02,
+3.272896739e+08,-1.049706039e+02,
+3.272902174e+08,-1.041803131e+02,
+3.272907609e+08,-1.058714600e+02,
+3.272913043e+08,-1.048199387e+02,
+3.272918478e+08,-1.043346863e+02,
+3.272923913e+08,-1.056474075e+02,
+3.272929348e+08,-1.054421768e+02,
+3.272934783e+08,-1.058419952e+02,
+3.272940217e+08,-1.020645599e+02,
+3.272945652e+08,-1.045651398e+02,
+3.272951087e+08,-1.045677185e+02,
+3.272956522e+08,-1.041884308e+02,
+3.272961957e+08,-1.064100494e+02,
+3.272967391e+08,-1.043008499e+02,
+3.272972826e+08,-1.050566177e+02,
+3.272978261e+08,-1.059035263e+02,
+3.272983696e+08,-1.061200180e+02,
+3.272989130e+08,-1.046294174e+02,
+3.272994565e+08,-9.783853149e+01,
+3.273000000e+08,-1.035170364e+02,
+3.273005435e+08,-1.055591965e+02,
+3.273010870e+08,-1.029768295e+02,
+3.273016304e+08,-1.055719147e+02,
+3.273021739e+08,-1.043402939e+02,
+3.273027174e+08,-1.061319962e+02,
+3.273032609e+08,-1.042072067e+02,
+3.273038043e+08,-1.062611694e+02,
+3.273043478e+08,-1.032162247e+02,
+3.273048913e+08,-1.061100998e+02,
+3.273054348e+08,-1.053620071e+02,
+3.273059783e+08,-1.057717743e+02,
+3.273065217e+08,-1.048306198e+02,
+3.273070652e+08,-1.028164368e+02,
+3.273076087e+08,-1.046027222e+02,
+3.273081522e+08,-1.051028976e+02,
+3.273086957e+08,-1.039043427e+02,
+3.273092391e+08,-1.046319733e+02,
+3.273097826e+08,-1.055415573e+02,
+3.273103261e+08,-1.053156891e+02,
+3.273108696e+08,-1.057780838e+02,
+3.273114130e+08,-1.053891296e+02,
