#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
13:06:01 04.14.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-7.831230927e+01,
+3.171739130e+06,-7.835240936e+01,
+5.343478261e+06,-7.999285126e+01,
+7.515217391e+06,-7.924414063e+01,
+9.686956522e+06,-7.677721405e+01,
+1.185869565e+07,-7.647644043e+01,
+1.403043478e+07,-7.817576599e+01,
+1.620217391e+07,-7.198783112e+01,
+1.837391304e+07,-7.188131714e+01,
+2.054565217e+07,-6.520731354e+01,
+2.271739130e+07,-7.316834259e+01,
+2.488913043e+07,-7.285553741e+01,
+2.706086957e+07,-6.826106262e+01,
+2.923260870e+07,-7.787157440e+01,
+3.140434783e+07,-7.882644653e+01,
+3.357608696e+07,-7.995021057e+01,
+3.574782609e+07,-7.932498932e+01,
+3.791956522e+07,-8.225305939e+01,
+4.009130435e+07,-7.815518951e+01,
+4.226304348e+07,-7.926874542e+01,
+4.443478261e+07,-7.782295227e+01,
+4.660652174e+07,-8.086939240e+01,
+4.877826087e+07,-8.206874847e+01,
+5.095000000e+07,-8.343335724e+01,
+5.312173913e+07,-7.704450989e+01,
+5.529347826e+07,-7.786237335e+01,
+5.746521739e+07,-8.253477478e+01,
+5.963695652e+07,-7.602288055e+01,
+6.180869565e+07,-8.118380737e+01,
+6.398043478e+07,-8.692321777e+01,
+6.615217391e+07,-8.771446991e+01,
+6.832391304e+07,-9.432908630e+01,
+7.049565217e+07,-9.529105377e+01,
+7.266739130e+07,-8.749962616e+01,
+7.483913043e+07,-9.850444031e+01,
+7.701086957e+07,-9.327809143e+01,
+7.918260870e+07,-8.753178406e+01,
+8.135434783e+07,-9.346703339e+01,
+8.352608696e+07,-8.802186584e+01,
+8.569782609e+07,-9.493790436e+01,
+8.786956522e+07,-9.275624084e+01,
+9.004130435e+07,-9.713690948e+01,
+9.221304348e+07,-6.531709290e+01,
+9.438478261e+07,-6.546839905e+01,
+9.655652174e+07,-6.900543213e+01,
+9.872826087e+07,-7.333608246e+01,
+1.009000000e+08,-9.303733063e+01,
+1.030717391e+08,-8.294929504e+01,
+1.052434783e+08,-9.445604706e+01,
+1.074152174e+08,-9.303026581e+01,
+1.095869565e+08,-9.480707550e+01,
+1.117586957e+08,-9.521809387e+01,
+1.139304348e+08,-9.884912109e+01,
+1.161021739e+08,-1.026589432e+02,
+1.182739130e+08,-9.689303589e+01,
+1.204456522e+08,-9.486621857e+01,
+1.226173913e+08,-9.032508087e+01,
+1.247891304e+08,-9.460555267e+01,
+1.269608696e+08,-1.037180710e+02,
+1.291326087e+08,-1.011390305e+02,
+1.313043478e+08,-1.021505737e+02,
+1.334760870e+08,-8.291954041e+01,
+1.356478261e+08,-9.509343719e+01,
+1.378195652e+08,-9.310706329e+01,
+1.399913043e+08,-8.884012604e+01,
+1.421630435e+08,-9.608310699e+01,
+1.443347826e+08,-9.308743286e+01,
+1.465065217e+08,-1.017391968e+02,
+1.486782609e+08,-9.882689667e+01,
