#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
20:30:34 04.05.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),22.057938,AUTO
Start Frequency,+3.272750000e+08
Stop Frequency,+3.275250000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+01,MAN
VBW,+1.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+7.600000000e-04
Gate Length,+2.800000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.040000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.272750000e+08,-1.060797348e+02,
+3.272755435e+08,-1.066682968e+02,
+3.272760870e+08,-1.053200378e+02,
+3.272766304e+08,-1.067873840e+02,
+3.272771739e+08,-1.054309082e+02,
+3.272777174e+08,-1.048523712e+02,
+3.272782609e+08,-1.054371719e+02,
+3.272788043e+08,-1.055401382e+02,
+3.272793478e+08,-1.065388565e+02,
+3.272798913e+08,-1.061602859e+02,
+3.272804348e+08,-1.040476608e+02,
+3.272809783e+08,-1.061165848e+02,
+3.272815217e+08,-1.061600342e+02,
+3.272820652e+08,-1.067310867e+02,
+3.272826087e+08,-1.074634857e+02,
+3.272831522e+08,-1.064537277e+02,
+3.272836957e+08,-1.048930893e+02,
+3.272842391e+08,-1.058511124e+02,
+3.272847826e+08,-1.073367767e+02,
+3.272853261e+08,-1.058728485e+02,
+3.272858696e+08,-1.055073853e+02,
+3.272864130e+08,-1.060153656e+02,
+3.272869565e+08,-1.075370636e+02,
+3.272875000e+08,-1.063448410e+02,
+3.272880435e+08,-1.076826096e+02,
+3.272885870e+08,-1.054124069e+02,
+3.272891304e+08,-1.046166382e+02,
+3.272896739e+08,-1.068716583e+02,
+3.272902174e+08,-1.072796021e+02,
+3.272907609e+08,-1.060601807e+02,
+3.272913043e+08,-1.048908463e+02,
+3.272918478e+08,-1.050719986e+02,
+3.272923913e+08,-1.058119812e+02,
+3.272929348e+08,-1.051569901e+02,
+3.272934783e+08,-1.059033966e+02,
+3.272940217e+08,-1.000203934e+02,
+3.272945652e+08,-1.039958420e+02,
+3.272951087e+08,-1.042176514e+02,
+3.272956522e+08,-1.058013763e+02,
+3.272961957e+08,-1.057203140e+02,
+3.272967391e+08,-1.062685471e+02,
+3.272972826e+08,-1.051704788e+02,
+3.272978261e+08,-1.064783478e+02,
+3.272983696e+08,-1.058080368e+02,
+3.272989130e+08,-1.065969162e+02,
+3.272994565e+08,-1.060619583e+02,
+3.273000000e+08,-1.045057373e+02,
+3.273005435e+08,-1.048309250e+02,
+3.273010870e+08,-1.057157669e+02,
+3.273016304e+08,-1.056741486e+02,
+3.273021739e+08,-1.057518845e+02,
+3.273027174e+08,-1.050290070e+02,
+3.273032609e+08,-1.045775223e+02,
+3.273038043e+08,-1.056636810e+02,
+3.273043478e+08,-1.049962387e+02,
+3.273048913e+08,-1.064074402e+02,
+3.273054348e+08,-1.065386505e+02,
+3.273059783e+08,-1.059130630e+02,
+3.273065217e+08,-1.060035477e+02,
+3.273070652e+08,-1.057842178e+02,
+3.273076087e+08,-1.059514847e+02,
+3.273081522e+08,-1.062589493e+02,
+3.273086957e+08,-1.065442505e+02,
+3.273092391e+08,-1.044108734e+02,
+3.273097826e+08,-1.056406479e+02,
+3.273103261e+08,-1.042818222e+02,
+3.273108696e+08,-1.044045868e+02,
+3.273114130e+08,-1.069018555e+02,
