#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
05:01:36 04.17.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-6.321479416e+01,
+3.171739130e+06,-7.507260132e+01,
+5.343478261e+06,-6.647046661e+01,
+7.515217391e+06,-6.742214203e+01,
+9.686956522e+06,-6.873053741e+01,
+1.185869565e+07,-6.372266769e+01,
+1.403043478e+07,-6.580460358e+01,
+1.620217391e+07,-6.698172760e+01,
+1.837391304e+07,-5.838192368e+01,
+2.054565217e+07,-5.329014206e+01,
+2.271739130e+07,-6.086719131e+01,
+2.488913043e+07,-6.708423615e+01,
+2.706086957e+07,-5.906599808e+01,
+2.923260870e+07,-6.579590607e+01,
+3.140434783e+07,-7.125849915e+01,
+3.357608696e+07,-7.079191589e+01,
+3.574782609e+07,-6.903002930e+01,
+3.791956522e+07,-7.202811432e+01,
+4.009130435e+07,-7.199459076e+01,
+4.226304348e+07,-6.904349518e+01,
+4.443478261e+07,-7.335779572e+01,
+4.660652174e+07,-7.360535431e+01,
+4.877826087e+07,-7.279415131e+01,
+5.095000000e+07,-6.508712769e+01,
+5.312173913e+07,-7.038676453e+01,
+5.529347826e+07,-6.207382584e+01,
+5.746521739e+07,-6.913394928e+01,
+5.963695652e+07,-7.076303864e+01,
+6.180869565e+07,-7.492852020e+01,
+6.398043478e+07,-7.779839325e+01,
+6.615217391e+07,-8.166555023e+01,
+6.832391304e+07,-7.800005341e+01,
+7.049565217e+07,-8.088890839e+01,
+7.266739130e+07,-7.835691071e+01,
+7.483913043e+07,-7.864270020e+01,
+7.701086957e+07,-7.162257385e+01,
+7.918260870e+07,-7.293961334e+01,
+8.135434783e+07,-7.193191528e+01,
+8.352608696e+07,-7.711209106e+01,
+8.569782609e+07,-7.367637634e+01,
+8.786956522e+07,-7.930332947e+01,
+9.004130435e+07,-8.392872620e+01,
+9.221304348e+07,-7.320856476e+01,
+9.438478261e+07,-6.602979279e+01,
+9.655652174e+07,-6.888442230e+01,
+9.872826087e+07,-7.793053436e+01,
+1.009000000e+08,-8.541420746e+01,
+1.030717391e+08,-8.263311005e+01,
+1.052434783e+08,-8.730120087e+01,
+1.074152174e+08,-8.896807098e+01,
+1.095869565e+08,-9.536639404e+01,
+1.117586957e+08,-9.203054810e+01,
+1.139304348e+08,-9.793402863e+01,
+1.161021739e+08,-1.019265518e+02,
+1.182739130e+08,-1.043232727e+02,
+1.204456522e+08,-9.560057068e+01,
+1.226173913e+08,-1.048539352e+02,
+1.247891304e+08,-1.045659180e+02,
+1.269608696e+08,-1.044782181e+02,
+1.291326087e+08,-1.042536316e+02,
+1.313043478e+08,-1.040927963e+02,
+1.334760870e+08,-1.015850830e+02,
+1.356478261e+08,-9.993787384e+01,
+1.378195652e+08,-9.998018646e+01,
+1.399913043e+08,-9.806645203e+01,
+1.421630435e+08,-9.991205597e+01,
+1.443347826e+08,-9.755718231e+01,
+1.465065217e+08,-1.030962296e+02,
+1.486782609e+08,-1.009596024e+02,
