#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
15:53:03 04.03.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),22.057938,AUTO
Start Frequency,+3.272750000e+08
Stop Frequency,+3.275250000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+01,MAN
VBW,+1.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+7.600000000e-04
Gate Length,+2.800000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.040000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.272750000e+08,-1.047840195e+02,
+3.272755435e+08,-1.053534927e+02,
+3.272760870e+08,-1.048752823e+02,
+3.272766304e+08,-1.050026474e+02,
+3.272771739e+08,-1.037002945e+02,
+3.272777174e+08,-1.058152084e+02,
+3.272782609e+08,-1.052566605e+02,
+3.272788043e+08,-1.048343887e+02,
+3.272793478e+08,-1.050297318e+02,
+3.272798913e+08,-1.028093033e+02,
+3.272804348e+08,-1.031583939e+02,
+3.272809783e+08,-1.043957748e+02,
+3.272815217e+08,-1.050728836e+02,
+3.272820652e+08,-1.041430283e+02,
+3.272826087e+08,-1.055852127e+02,
+3.272831522e+08,-1.033268509e+02,
+3.272836957e+08,-1.049883804e+02,
+3.272842391e+08,-1.054468307e+02,
+3.272847826e+08,-1.028294296e+02,
+3.272853261e+08,-1.045649643e+02,
+3.272858696e+08,-1.042515488e+02,
+3.272864130e+08,-1.038600845e+02,
+3.272869565e+08,-1.029767990e+02,
+3.272875000e+08,-1.045802231e+02,
+3.272880435e+08,-1.031832962e+02,
+3.272885870e+08,-1.035987015e+02,
+3.272891304e+08,-1.039927750e+02,
+3.272896739e+08,-1.026925278e+02,
+3.272902174e+08,-1.046650467e+02,
+3.272907609e+08,-1.048075790e+02,
+3.272913043e+08,-1.030876541e+02,
+3.272918478e+08,-1.029061050e+02,
+3.272923913e+08,-1.013439713e+02,
+3.272929348e+08,-1.042253342e+02,
+3.272934783e+08,-1.040783463e+02,
+3.272940217e+08,-9.722068024e+01,
+3.272945652e+08,-1.045477676e+02,
+3.272951087e+08,-1.047554703e+02,
+3.272956522e+08,-1.037580643e+02,
+3.272961957e+08,-1.050661850e+02,
+3.272967391e+08,-1.038290787e+02,
+3.272972826e+08,-1.052627487e+02,
+3.272978261e+08,-1.046270828e+02,
+3.272983696e+08,-1.053721542e+02,
+3.272989130e+08,-1.043775558e+02,
+3.272994565e+08,-1.039488297e+02,
+3.273000000e+08,-1.017184525e+02,
+3.273005435e+08,-1.035221176e+02,
+3.273010870e+08,-1.033753738e+02,
+3.273016304e+08,-1.032954483e+02,
+3.273021739e+08,-1.043770370e+02,
+3.273027174e+08,-1.030209122e+02,
+3.273032609e+08,-1.046809311e+02,
+3.273038043e+08,-1.050879745e+02,
+3.273043478e+08,-1.039852982e+02,
+3.273048913e+08,-1.017918167e+02,
+3.273054348e+08,-1.029539413e+02,
+3.273059783e+08,-1.045228806e+02,
+3.273065217e+08,-1.027344894e+02,
+3.273070652e+08,-1.050336380e+02,
+3.273076087e+08,-1.038015976e+02,
+3.273081522e+08,-1.039170151e+02,
+3.273086957e+08,-1.038960190e+02,
+3.273092391e+08,-1.046273422e+02,
+3.273097826e+08,-1.052503586e+02,
+3.273103261e+08,-1.015639267e+02,
+3.273108696e+08,-1.044151688e+02,
+3.273114130e+08,-1.046923599e+02,
