#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
10:47:12 04.04.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),22.057938,AUTO
Start Frequency,+3.272750000e+08
Stop Frequency,+3.275250000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+01,MAN
VBW,+1.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+7.600000000e-04
Gate Length,+2.800000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.040000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.272750000e+08,-1.045422287e+02,
+3.272755435e+08,-1.049534149e+02,
+3.272760870e+08,-1.038471298e+02,
+3.272766304e+08,-1.043828659e+02,
+3.272771739e+08,-1.048771820e+02,
+3.272777174e+08,-1.028668900e+02,
+3.272782609e+08,-1.036828156e+02,
+3.272788043e+08,-1.034599609e+02,
+3.272793478e+08,-1.039437103e+02,
+3.272798913e+08,-1.050909729e+02,
+3.272804348e+08,-1.034507141e+02,
+3.272809783e+08,-1.038058167e+02,
+3.272815217e+08,-1.033924637e+02,
+3.272820652e+08,-1.052872238e+02,
+3.272826087e+08,-1.029054108e+02,
+3.272831522e+08,-1.039666748e+02,
+3.272836957e+08,-1.020687332e+02,
+3.272842391e+08,-1.034384155e+02,
+3.272847826e+08,-1.040618515e+02,
+3.272853261e+08,-1.026012115e+02,
+3.272858696e+08,-1.050773468e+02,
+3.272864130e+08,-1.043853531e+02,
+3.272869565e+08,-1.041175613e+02,
+3.272875000e+08,-1.054106216e+02,
+3.272880435e+08,-1.040672836e+02,
+3.272885870e+08,-1.043878250e+02,
+3.272891304e+08,-1.027184906e+02,
+3.272896739e+08,-1.023178558e+02,
+3.272902174e+08,-1.028280945e+02,
+3.272907609e+08,-1.043617783e+02,
+3.272913043e+08,-1.047351227e+02,
+3.272918478e+08,-1.040968399e+02,
+3.272923913e+08,-1.025913162e+02,
+3.272929348e+08,-1.039751511e+02,
+3.272934783e+08,-1.064639359e+02,
+3.272940217e+08,-1.026412354e+02,
+3.272945652e+08,-1.035358276e+02,
+3.272951087e+08,-1.046614304e+02,
+3.272956522e+08,-1.041590118e+02,
+3.272961957e+08,-1.039710159e+02,
+3.272967391e+08,-1.051971741e+02,
+3.272972826e+08,-1.040218964e+02,
+3.272978261e+08,-1.027147980e+02,
+3.272983696e+08,-1.035127487e+02,
+3.272989130e+08,-1.047960052e+02,
+3.272994565e+08,-1.057354660e+02,
+3.273000000e+08,-1.038537903e+02,
+3.273005435e+08,-1.023221588e+02,
+3.273010870e+08,-1.039109344e+02,
+3.273016304e+08,-1.044745712e+02,
+3.273021739e+08,-1.036835403e+02,
+3.273027174e+08,-1.024078751e+02,
+3.273032609e+08,-1.026815491e+02,
+3.273038043e+08,-1.039357681e+02,
+3.273043478e+08,-1.039797668e+02,
+3.273048913e+08,-1.036173630e+02,
+3.273054348e+08,-1.027619171e+02,
+3.273059783e+08,-1.038428192e+02,
+3.273065217e+08,-1.033574753e+02,
+3.273070652e+08,-1.034756317e+02,
+3.273076087e+08,-1.035897369e+02,
+3.273081522e+08,-1.044779282e+02,
+3.273086957e+08,-1.050743561e+02,
+3.273092391e+08,-1.054458160e+02,
+3.273097826e+08,-1.031254196e+02,
+3.273103261e+08,-1.038379669e+02,
+3.273108696e+08,-1.036926956e+02,
+3.273114130e+08,-1.038014984e+02,
