#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
20:31:00 04.18.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-8.036258698e+01,
+3.171739130e+06,-7.543255615e+01,
+5.343478261e+06,-7.008870697e+01,
+7.515217391e+06,-7.194506073e+01,
+9.686956522e+06,-7.103862762e+01,
+1.185869565e+07,-7.172523499e+01,
+1.403043478e+07,-7.770330048e+01,
+1.620217391e+07,-7.310486603e+01,
+1.837391304e+07,-6.656355286e+01,
+2.054565217e+07,-6.379030991e+01,
+2.271739130e+07,-7.339569092e+01,
+2.488913043e+07,-7.944470978e+01,
+2.706086957e+07,-7.250765228e+01,
+2.923260870e+07,-7.593930054e+01,
+3.140434783e+07,-8.114510345e+01,
+3.357608696e+07,-8.112747192e+01,
+3.574782609e+07,-8.012408447e+01,
+3.791956522e+07,-7.941495514e+01,
+4.009130435e+07,-7.748801422e+01,
+4.226304348e+07,-8.049053192e+01,
+4.443478261e+07,-7.671821594e+01,
+4.660652174e+07,-7.937752533e+01,
+4.877826087e+07,-8.452360535e+01,
+5.095000000e+07,-8.338307190e+01,
+5.312173913e+07,-8.110892487e+01,
+5.529347826e+07,-7.911097717e+01,
+5.746521739e+07,-7.901029968e+01,
+5.963695652e+07,-7.976301575e+01,
+6.180869565e+07,-8.703343201e+01,
+6.398043478e+07,-8.728118896e+01,
+6.615217391e+07,-9.183923340e+01,
+6.832391304e+07,-9.307987976e+01,
+7.049565217e+07,-9.394321442e+01,
+7.266739130e+07,-8.446294403e+01,
+7.483913043e+07,-9.619113922e+01,
+7.701086957e+07,-9.081202698e+01,
+7.918260870e+07,-9.644656372e+01,
+8.135434783e+07,-9.350106049e+01,
+8.352608696e+07,-8.426046753e+01,
+8.569782609e+07,-8.916771698e+01,
+8.786956522e+07,-9.051769257e+01,
+9.004130435e+07,-9.235466003e+01,
+9.221304348e+07,-7.270530701e+01,
+9.438478261e+07,-6.995291138e+01,
+9.655652174e+07,-7.555393219e+01,
+9.872826087e+07,-8.422858429e+01,
+1.009000000e+08,-9.235573578e+01,
+1.030717391e+08,-9.236454010e+01,
+1.052434783e+08,-1.005803833e+02,
+1.074152174e+08,-9.600124359e+01,
+1.095869565e+08,-9.561452484e+01,
+1.117586957e+08,-9.506308746e+01,
+1.139304348e+08,-9.643087006e+01,
+1.161021739e+08,-1.014993057e+02,
+1.182739130e+08,-1.024531784e+02,
+1.204456522e+08,-9.223175049e+01,
+1.226173913e+08,-1.016590881e+02,
+1.247891304e+08,-9.817283630e+01,
+1.269608696e+08,-1.031142502e+02,
+1.291326087e+08,-1.011667938e+02,
+1.313043478e+08,-9.782270813e+01,
+1.334760870e+08,-9.045053864e+01,
+1.356478261e+08,-9.952481079e+01,
+1.378195652e+08,-1.007875595e+02,
+1.399913043e+08,-9.231537628e+01,
+1.421630435e+08,-9.761815643e+01,
+1.443347826e+08,-9.539703369e+01,
+1.465065217e+08,-9.997351837e+01,
+1.486782609e+08,-9.944863129e+01,
