#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
12:25:31 04.08.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),22.057938,AUTO
Start Frequency,+3.272750000e+08
Stop Frequency,+3.275250000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+01,MAN
VBW,+1.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+7.600000000e-04
Gate Length,+2.800000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.040000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.272750000e+08,-1.017595825e+02,
+3.272755435e+08,-1.016063766e+02,
+3.272760870e+08,-1.040048904e+02,
+3.272766304e+08,-1.014294968e+02,
+3.272771739e+08,-1.015952759e+02,
+3.272777174e+08,-1.022113190e+02,
+3.272782609e+08,-1.028834305e+02,
+3.272788043e+08,-1.027485733e+02,
+3.272793478e+08,-1.043400497e+02,
+3.272798913e+08,-1.029565353e+02,
+3.272804348e+08,-1.011509399e+02,
+3.272809783e+08,-1.031871185e+02,
+3.272815217e+08,-1.033138504e+02,
+3.272820652e+08,-1.026355591e+02,
+3.272826087e+08,-1.038672714e+02,
+3.272831522e+08,-1.021358719e+02,
+3.272836957e+08,-1.026894226e+02,
+3.272842391e+08,-1.010068283e+02,
+3.272847826e+08,-1.033532028e+02,
+3.272853261e+08,-1.026977692e+02,
+3.272858696e+08,-1.019113388e+02,
+3.272864130e+08,-1.023347473e+02,
+3.272869565e+08,-1.005853424e+02,
+3.272875000e+08,-9.988340759e+01,
+3.272880435e+08,-1.030087204e+02,
+3.272885870e+08,-1.018704147e+02,
+3.272891304e+08,-1.010805969e+02,
+3.272896739e+08,-1.021816864e+02,
+3.272902174e+08,-1.038352890e+02,
+3.272907609e+08,-1.019838104e+02,
+3.272913043e+08,-1.004705963e+02,
+3.272918478e+08,-1.010369415e+02,
+3.272923913e+08,-9.792960358e+01,
+3.272929348e+08,-1.040657501e+02,
+3.272934783e+08,-1.011793671e+02,
+3.272940217e+08,-9.532275391e+01,
+3.272945652e+08,-1.004962540e+02,
+3.272951087e+08,-1.038888702e+02,
+3.272956522e+08,-1.018863602e+02,
+3.272961957e+08,-1.020717926e+02,
+3.272967391e+08,-1.022230835e+02,
+3.272972826e+08,-1.006570816e+02,
+3.272978261e+08,-1.013264236e+02,
+3.272983696e+08,-1.023692093e+02,
+3.272989130e+08,-1.022450943e+02,
+3.272994565e+08,-1.029075851e+02,
+3.273000000e+08,-1.039477386e+02,
+3.273005435e+08,-1.026043549e+02,
+3.273010870e+08,-1.020683899e+02,
+3.273016304e+08,-1.006929398e+02,
+3.273021739e+08,-1.027098541e+02,
+3.273027174e+08,-1.028885269e+02,
+3.273032609e+08,-1.022026062e+02,
+3.273038043e+08,-1.017562943e+02,
+3.273043478e+08,-1.035515594e+02,
+3.273048913e+08,-1.034492340e+02,
+3.273054348e+08,-1.029060287e+02,
+3.273059783e+08,-1.023240204e+02,
+3.273065217e+08,-1.025338440e+02,
+3.273070652e+08,-1.022795868e+02,
+3.273076087e+08,-1.029772644e+02,
+3.273081522e+08,-1.027682114e+02,
+3.273086957e+08,-1.020795517e+02,
+3.273092391e+08,-1.031115036e+02,
+3.273097826e+08,-1.029436264e+02,
+3.273103261e+08,-1.032548218e+02,
+3.273108696e+08,-1.044533234e+02,
+3.273114130e+08,-1.037443237e+02,
