#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
23:36:03 04.21.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),11.825332,AUTO
Start Frequency,+3.250000000e+08
Stop Frequency,+3.290000000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+02,MAN
VBW,+3.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+8.000000000e-05
Gate Length,+8.400000000e-05
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.000000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.250000000e+08,-8.791992188e+01,
+3.250086957e+08,-9.691930389e+01,
+3.250173913e+08,-9.658498383e+01,
+3.250260870e+08,-9.784259033e+01,
+3.250347826e+08,-9.721088409e+01,
+3.250434783e+08,-9.682472229e+01,
+3.250521739e+08,-9.765775299e+01,
+3.250608696e+08,-9.636826324e+01,
+3.250695652e+08,-9.704280090e+01,
+3.250782609e+08,-9.745838928e+01,
+3.250869565e+08,-9.690872955e+01,
+3.250956522e+08,-9.732063293e+01,
+3.251043478e+08,-9.725730133e+01,
+3.251130435e+08,-9.645695496e+01,
+3.251217391e+08,-9.659963989e+01,
+3.251304348e+08,-9.499884033e+01,
+3.251391304e+08,-9.733974457e+01,
+3.251478261e+08,-9.284401703e+01,
+3.251565217e+08,-9.666708374e+01,
+3.251652174e+08,-9.586225128e+01,
+3.251739130e+08,-9.601977539e+01,
+3.251826087e+08,-9.183651733e+01,
+3.251913043e+08,-9.484157562e+01,
+3.252000000e+08,-9.747047424e+01,
+3.252086957e+08,-9.678390503e+01,
+3.252173913e+08,-9.631047821e+01,
+3.252260870e+08,-9.727722168e+01,
+3.252347826e+08,-9.693631744e+01,
+3.252434783e+08,-9.649903870e+01,
+3.252521739e+08,-9.627412415e+01,
+3.252608696e+08,-9.727418518e+01,
+3.252695652e+08,-9.184377289e+01,
+3.252782609e+08,-9.334638977e+01,
+3.252869565e+08,-9.651363373e+01,
+3.252956522e+08,-9.748201752e+01,
+3.253043478e+08,-9.680248260e+01,
+3.253130435e+08,-9.664138794e+01,
+3.253217391e+08,-9.587596893e+01,
+3.253304348e+08,-9.723361969e+01,
+3.253391304e+08,-9.445027924e+01,
+3.253478261e+08,-9.654535675e+01,
+3.253565217e+08,-9.712167358e+01,
+3.253652174e+08,-9.671318817e+01,
+3.253739130e+08,-9.596474457e+01,
+3.253826087e+08,-9.743540192e+01,
+3.253913043e+08,-9.667742157e+01,
