#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
00:15:36 04.06.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),22.057938,AUTO
Start Frequency,+3.272750000e+08
Stop Frequency,+3.275250000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+01,MAN
VBW,+1.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+7.600000000e-04
Gate Length,+2.800000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.040000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.272750000e+08,-1.055290070e+02,
+3.272755435e+08,-1.051401062e+02,
+3.272760870e+08,-1.032351151e+02,
+3.272766304e+08,-1.057988205e+02,
+3.272771739e+08,-1.060820007e+02,
+3.272777174e+08,-1.059792404e+02,
+3.272782609e+08,-1.073888245e+02,
+3.272788043e+08,-1.066942673e+02,
+3.272793478e+08,-1.054286957e+02,
+3.272798913e+08,-1.057228699e+02,
+3.272804348e+08,-1.057160645e+02,
+3.272809783e+08,-1.050995331e+02,
+3.272815217e+08,-1.067348251e+02,
+3.272820652e+08,-1.052019882e+02,
+3.272826087e+08,-1.057487259e+02,
+3.272831522e+08,-1.050333328e+02,
+3.272836957e+08,-1.073637390e+02,
+3.272842391e+08,-1.064866028e+02,
+3.272847826e+08,-1.060946579e+02,
+3.272853261e+08,-1.042837219e+02,
+3.272858696e+08,-1.047467804e+02,
+3.272864130e+08,-1.062062607e+02,
+3.272869565e+08,-1.067103348e+02,
+3.272875000e+08,-1.050818558e+02,
+3.272880435e+08,-1.063087540e+02,
+3.272885870e+08,-1.063252716e+02,
+3.272891304e+08,-1.050397186e+02,
+3.272896739e+08,-1.068873749e+02,
+3.272902174e+08,-1.069070816e+02,
+3.272907609e+08,-1.048097839e+02,
+3.272913043e+08,-1.072728195e+02,
+3.272918478e+08,-1.055022430e+02,
+3.272923913e+08,-1.070747604e+02,
+3.272929348e+08,-1.050788498e+02,
+3.272934783e+08,-1.059602890e+02,
+3.272940217e+08,-1.037090530e+02,
+3.272945652e+08,-1.053502197e+02,
+3.272951087e+08,-1.054291763e+02,
+3.272956522e+08,-1.063485641e+02,
+3.272961957e+08,-1.060362015e+02,
+3.272967391e+08,-1.065018005e+02,
+3.272972826e+08,-1.064135284e+02,
+3.272978261e+08,-1.057675629e+02,
+3.272983696e+08,-1.058046417e+02,
+3.272989130e+08,-1.050356827e+02,
+3.272994565e+08,-1.071938858e+02,
+3.273000000e+08,-1.054354630e+02,
+3.273005435e+08,-1.049544449e+02,
+3.273010870e+08,-1.064736557e+02,
+3.273016304e+08,-1.051810379e+02,
+3.273021739e+08,-1.051100388e+02,
+3.273027174e+08,-1.064662857e+02,
+3.273032609e+08,-1.053211136e+02,
+3.273038043e+08,-1.052272720e+02,
+3.273043478e+08,-1.058513641e+02,
+3.273048913e+08,-1.070899429e+02,
+3.273054348e+08,-1.065496216e+02,
+3.273059783e+08,-1.057595367e+02,
+3.273065217e+08,-1.053939285e+02,
+3.273070652e+08,-1.054967804e+02,
+3.273076087e+08,-1.057813644e+02,
+3.273081522e+08,-1.063714447e+02,
+3.273086957e+08,-1.037866287e+02,
+3.273092391e+08,-1.071891632e+02,
+3.273097826e+08,-1.057286377e+02,
+3.273103261e+08,-1.041612854e+02,
+3.273108696e+08,-1.061266556e+02,
+3.273114130e+08,-1.050194168e+02,
