#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
07:50:54 04.21.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),11.825332,AUTO
Start Frequency,+3.250000000e+08
Stop Frequency,+3.290000000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+02,MAN
VBW,+3.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+8.000000000e-05
Gate Length,+8.400000000e-05
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.000000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.250000000e+08,-8.055553436e+01,
+3.250086957e+08,-9.501685333e+01,
+3.250173913e+08,-9.474079132e+01,
+3.250260870e+08,-9.463047028e+01,
+3.250347826e+08,-9.482846832e+01,
+3.250434783e+08,-9.526792908e+01,
+3.250521739e+08,-9.508560944e+01,
+3.250608696e+08,-8.957716370e+01,
+3.250695652e+08,-9.402803040e+01,
+3.250782609e+08,-9.479035950e+01,
+3.250869565e+08,-9.543907166e+01,
+3.250956522e+08,-9.532460022e+01,
+3.251043478e+08,-9.578872681e+01,
+3.251130435e+08,-9.462667847e+01,
+3.251217391e+08,-9.132855225e+01,
+3.251304348e+08,-9.295858765e+01,
+3.251391304e+08,-9.496347046e+01,
+3.251478261e+08,-9.499299622e+01,
+3.251565217e+08,-9.553054810e+01,
+3.251652174e+08,-9.414913940e+01,
+3.251739130e+08,-9.476300049e+01,
+3.251826087e+08,-9.104424286e+01,
+3.251913043e+08,-9.365740204e+01,
+3.252000000e+08,-9.546039581e+01,
+3.252086957e+08,-9.511150360e+01,
+3.252173913e+08,-9.445611572e+01,
+3.252260870e+08,-9.523622131e+01,
+3.252347826e+08,-9.503404999e+01,
+3.252434783e+08,-9.286648560e+01,
+3.252521739e+08,-9.578796387e+01,
+3.252608696e+08,-9.412703705e+01,
+3.252695652e+08,-9.641213226e+01,
+3.252782609e+08,-9.467037964e+01,
+3.252869565e+08,-9.558329773e+01,
+3.252956522e+08,-9.469113159e+01,
+3.253043478e+08,-9.496640015e+01,
+3.253130435e+08,-9.459499359e+01,
+3.253217391e+08,-9.484006500e+01,
+3.253304348e+08,-9.571919250e+01,
+3.253391304e+08,-9.503526306e+01,
+3.253478261e+08,-9.460576630e+01,
+3.253565217e+08,-9.520133209e+01,
+3.253652174e+08,-8.810606384e+01,
+3.253739130e+08,-9.205030823e+01,
+3.253826087e+08,-9.546401978e+01,
+3.253913043e+08,-9.452082825e+01,
