#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
20:11:08 04.13.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-7.438864899e+01,
+3.171739130e+06,-7.699674988e+01,
+5.343478261e+06,-7.416825867e+01,
+7.515217391e+06,-7.162173462e+01,
+9.686956522e+06,-7.304206848e+01,
+1.185869565e+07,-7.456768799e+01,
+1.403043478e+07,-7.115778351e+01,
+1.620217391e+07,-6.898101807e+01,
+1.837391304e+07,-7.069157410e+01,
+2.054565217e+07,-6.369241333e+01,
+2.271739130e+07,-7.657019043e+01,
+2.488913043e+07,-7.544384003e+01,
+2.706086957e+07,-7.448162079e+01,
+2.923260870e+07,-7.826039886e+01,
+3.140434783e+07,-7.932708740e+01,
+3.357608696e+07,-8.120473480e+01,
+3.574782609e+07,-8.386218262e+01,
+3.791956522e+07,-8.325326538e+01,
+4.009130435e+07,-7.967666626e+01,
+4.226304348e+07,-7.859559631e+01,
+4.443478261e+07,-7.862185669e+01,
+4.660652174e+07,-8.453848267e+01,
+4.877826087e+07,-9.155657959e+01,
+5.095000000e+07,-8.648701477e+01,
+5.312173913e+07,-8.620973206e+01,
+5.529347826e+07,-8.154193115e+01,
+5.746521739e+07,-8.268984222e+01,
+5.963695652e+07,-8.224870300e+01,
+6.180869565e+07,-8.568465424e+01,
+6.398043478e+07,-8.746383667e+01,
+6.615217391e+07,-8.494777679e+01,
+6.832391304e+07,-9.048028564e+01,
+7.049565217e+07,-9.596769714e+01,
+7.266739130e+07,-8.795655823e+01,
+7.483913043e+07,-9.474916840e+01,
+7.701086957e+07,-9.084893799e+01,
+7.918260870e+07,-8.453896332e+01,
+8.135434783e+07,-9.593631744e+01,
+8.352608696e+07,-8.239451599e+01,
+8.569782609e+07,-9.124788666e+01,
+8.786956522e+07,-8.880830383e+01,
+9.004130435e+07,-9.936565399e+01,
+9.221304348e+07,-6.362071991e+01,
+9.438478261e+07,-7.520671844e+01,
+9.655652174e+07,-7.477579498e+01,
+9.872826087e+07,-7.034690857e+01,
+1.009000000e+08,-9.808513641e+01,
+1.030717391e+08,-9.391082764e+01,
+1.052434783e+08,-9.526380920e+01,
+1.074152174e+08,-9.080892944e+01,
+1.095869565e+08,-8.959475708e+01,
+1.117586957e+08,-9.315694427e+01,
+1.139304348e+08,-9.691447449e+01,
+1.161021739e+08,-9.676412964e+01,
+1.182739130e+08,-1.006251068e+02,
+1.204456522e+08,-8.591072845e+01,
+1.226173913e+08,-9.410108948e+01,
+1.247891304e+08,-1.018681107e+02,
+1.269608696e+08,-1.031459122e+02,
+1.291326087e+08,-9.737910461e+01,
+1.313043478e+08,-1.038347473e+02,
+1.334760870e+08,-8.901130676e+01,
+1.356478261e+08,-9.856100464e+01,
+1.378195652e+08,-9.523310852e+01,
+1.399913043e+08,-9.596113586e+01,
+1.421630435e+08,-9.523978424e+01,
+1.443347826e+08,-9.071746826e+01,
+1.465065217e+08,-9.684655762e+01,
+1.486782609e+08,-9.383735657e+01,
