#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
08:14:42 04.12.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-7.640496826e+01,
+3.171739130e+06,-7.422650146e+01,
+5.343478261e+06,-7.015281677e+01,
+7.515217391e+06,-7.552913666e+01,
+9.686956522e+06,-7.852893066e+01,
+1.185869565e+07,-6.384793472e+01,
+1.403043478e+07,-6.880198669e+01,
+1.620217391e+07,-6.880328369e+01,
+1.837391304e+07,-7.138027954e+01,
+2.054565217e+07,-6.544308472e+01,
+2.271739130e+07,-7.327964783e+01,
+2.488913043e+07,-7.228137207e+01,
+2.706086957e+07,-6.817126465e+01,
+2.923260870e+07,-8.036508179e+01,
+3.140434783e+07,-7.963307190e+01,
+3.357608696e+07,-7.921353912e+01,
+3.574782609e+07,-7.716587830e+01,
+3.791956522e+07,-7.714956665e+01,
+4.009130435e+07,-7.692726898e+01,
+4.226304348e+07,-8.168039703e+01,
+4.443478261e+07,-8.004144287e+01,
+4.660652174e+07,-8.409812927e+01,
+4.877826087e+07,-8.847452545e+01,
+5.095000000e+07,-8.598266602e+01,
+5.312173913e+07,-8.152200317e+01,
+5.529347826e+07,-8.010519409e+01,
+5.746521739e+07,-8.105850983e+01,
+5.963695652e+07,-8.140769196e+01,
+6.180869565e+07,-8.326784515e+01,
+6.398043478e+07,-8.837130737e+01,
+6.615217391e+07,-9.261153412e+01,
+6.832391304e+07,-9.684710693e+01,
+7.049565217e+07,-9.718328857e+01,
+7.266739130e+07,-9.367640686e+01,
+7.483913043e+07,-9.893113708e+01,
+7.701086957e+07,-9.418820190e+01,
+7.918260870e+07,-9.582695007e+01,
+8.135434783e+07,-9.401696014e+01,
+8.352608696e+07,-8.168487549e+01,
+8.569782609e+07,-9.126887512e+01,
+8.786956522e+07,-9.047230530e+01,
+9.004130435e+07,-9.752850342e+01,
+9.221304348e+07,-5.898963928e+01,
+9.438478261e+07,-7.378527832e+01,
+9.655652174e+07,-6.947380066e+01,
+9.872826087e+07,-7.528398895e+01,
+1.009000000e+08,-9.275874329e+01,
+1.030717391e+08,-9.325198364e+01,
+1.052434783e+08,-9.268930817e+01,
+1.074152174e+08,-9.007231903e+01,
+1.095869565e+08,-9.226649475e+01,
+1.117586957e+08,-9.745130157e+01,
+1.139304348e+08,-9.781702423e+01,
+1.161021739e+08,-1.015071945e+02,
+1.182739130e+08,-9.843920135e+01,
+1.204456522e+08,-8.778782654e+01,
+1.226173913e+08,-9.465969849e+01,
+1.247891304e+08,-1.030867920e+02,
+1.269608696e+08,-1.039141464e+02,
+1.291326087e+08,-1.024940643e+02,
+1.313043478e+08,-1.041187210e+02,
+1.334760870e+08,-9.204361725e+01,
+1.356478261e+08,-9.835378265e+01,
+1.378195652e+08,-9.876954651e+01,
+1.399913043e+08,-1.010363007e+02,
+1.421630435e+08,-9.819149017e+01,
+1.443347826e+08,-9.641700745e+01,
+1.465065217e+08,-9.801250458e+01,
+1.486782609e+08,-9.451517487e+01,
