#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
09:40:29 04.08.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),22.057938,AUTO
Start Frequency,+3.272750000e+08
Stop Frequency,+3.275250000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+01,MAN
VBW,+1.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+7.600000000e-04
Gate Length,+2.800000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.040000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.272750000e+08,-9.992648315e+01,
+3.272755435e+08,-1.033263092e+02,
+3.272760870e+08,-1.031037827e+02,
+3.272766304e+08,-1.018516235e+02,
+3.272771739e+08,-1.020224609e+02,
+3.272777174e+08,-1.036813126e+02,
+3.272782609e+08,-1.010778122e+02,
+3.272788043e+08,-1.036890488e+02,
+3.272793478e+08,-1.010332031e+02,
+3.272798913e+08,-1.023033752e+02,
+3.272804348e+08,-1.034369507e+02,
+3.272809783e+08,-1.021744614e+02,
+3.272815217e+08,-1.020018616e+02,
+3.272820652e+08,-1.032692108e+02,
+3.272826087e+08,-1.014565048e+02,
+3.272831522e+08,-1.027089081e+02,
+3.272836957e+08,-1.035797501e+02,
+3.272842391e+08,-1.020400925e+02,
+3.272847826e+08,-1.020108185e+02,
+3.272853261e+08,-1.025232925e+02,
+3.272858696e+08,-1.028244553e+02,
+3.272864130e+08,-1.026170883e+02,
+3.272869565e+08,-1.031931458e+02,
+3.272875000e+08,-1.030153427e+02,
+3.272880435e+08,-1.024986115e+02,
+3.272885870e+08,-1.039822464e+02,
+3.272891304e+08,-1.041277924e+02,
+3.272896739e+08,-1.037358093e+02,
+3.272902174e+08,-1.024372177e+02,
+3.272907609e+08,-1.034468155e+02,
+3.272913043e+08,-1.024158173e+02,
+3.272918478e+08,-1.020957031e+02,
+3.272923913e+08,-9.797855377e+01,
+3.272929348e+08,-1.027479019e+02,
+3.272934783e+08,-9.854138184e+01,
+3.272940217e+08,-9.612884521e+01,
+3.272945652e+08,-1.027535934e+02,
+3.272951087e+08,-1.019599991e+02,
+3.272956522e+08,-1.018188171e+02,
+3.272961957e+08,-1.022149734e+02,
+3.272967391e+08,-1.013340454e+02,
+3.272972826e+08,-1.022181091e+02,
+3.272978261e+08,-1.018480453e+02,
+3.272983696e+08,-1.024804001e+02,
+3.272989130e+08,-1.013317108e+02,
+3.272994565e+08,-1.023458939e+02,
+3.273000000e+08,-1.022010880e+02,
+3.273005435e+08,-1.013834457e+02,
+3.273010870e+08,-1.032225800e+02,
+3.273016304e+08,-1.027806244e+02,
+3.273021739e+08,-1.031477890e+02,
+3.273027174e+08,-1.005939178e+02,
+3.273032609e+08,-1.023405151e+02,
+3.273038043e+08,-1.023985291e+02,
+3.273043478e+08,-1.031607819e+02,
+3.273048913e+08,-1.004280624e+02,
+3.273054348e+08,-1.034087982e+02,
+3.273059783e+08,-1.014268188e+02,
+3.273065217e+08,-1.031951370e+02,
+3.273070652e+08,-1.017278671e+02,
+3.273076087e+08,-1.023563156e+02,
+3.273081522e+08,-1.016240540e+02,
+3.273086957e+08,-1.024010162e+02,
+3.273092391e+08,-1.031291504e+02,
+3.273097826e+08,-1.014772644e+02,
+3.273103261e+08,-1.024807205e+02,
+3.273108696e+08,-1.027061157e+02,
+3.273114130e+08,-1.006372604e+02,
