#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
13:15:57 04.18.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-6.977195740e+01,
+3.171739130e+06,-7.749806976e+01,
+5.343478261e+06,-7.520231628e+01,
+7.515217391e+06,-8.088422394e+01,
+9.686956522e+06,-7.901225281e+01,
+1.185869565e+07,-7.648655701e+01,
+1.403043478e+07,-7.880715942e+01,
+1.620217391e+07,-7.231928253e+01,
+1.837391304e+07,-6.610437012e+01,
+2.054565217e+07,-7.159017944e+01,
+2.271739130e+07,-7.466896057e+01,
+2.488913043e+07,-7.293595123e+01,
+2.706086957e+07,-6.916520691e+01,
+2.923260870e+07,-7.542320251e+01,
+3.140434783e+07,-7.971553040e+01,
+3.357608696e+07,-8.091541290e+01,
+3.574782609e+07,-8.032271576e+01,
+3.791956522e+07,-8.177555847e+01,
+4.009130435e+07,-7.897695923e+01,
+4.226304348e+07,-8.236489868e+01,
+4.443478261e+07,-7.921556854e+01,
+4.660652174e+07,-8.390527344e+01,
+4.877826087e+07,-8.419058228e+01,
+5.095000000e+07,-8.215668488e+01,
+5.312173913e+07,-8.101618958e+01,
+5.529347826e+07,-7.971275330e+01,
+5.746521739e+07,-8.303992462e+01,
+5.963695652e+07,-7.728015900e+01,
+6.180869565e+07,-8.422281647e+01,
+6.398043478e+07,-8.765937042e+01,
+6.615217391e+07,-9.042945099e+01,
+6.832391304e+07,-9.386454773e+01,
+7.049565217e+07,-9.698414612e+01,
+7.266739130e+07,-8.539393616e+01,
+7.483913043e+07,-9.376080322e+01,
+7.701086957e+07,-9.505964661e+01,
+7.918260870e+07,-9.866732788e+01,
+8.135434783e+07,-9.492600250e+01,
+8.352608696e+07,-8.768147278e+01,
+8.569782609e+07,-9.137467194e+01,
+8.786956522e+07,-9.091117859e+01,
+9.004130435e+07,-9.278602600e+01,
+9.221304348e+07,-6.912408447e+01,
+9.438478261e+07,-6.744927979e+01,
+9.655652174e+07,-7.221664429e+01,
+9.872826087e+07,-7.869278717e+01,
+1.009000000e+08,-9.071968079e+01,
+1.030717391e+08,-9.095938873e+01,
+1.052434783e+08,-1.015624619e+02,
+1.074152174e+08,-9.507942200e+01,
+1.095869565e+08,-9.637878418e+01,
+1.117586957e+08,-9.515581512e+01,
+1.139304348e+08,-9.727932739e+01,
+1.161021739e+08,-1.010790558e+02,
+1.182739130e+08,-1.007784729e+02,
+1.204456522e+08,-9.444668579e+01,
+1.226173913e+08,-1.020227356e+02,
+1.247891304e+08,-9.628768921e+01,
+1.269608696e+08,-1.041039581e+02,
+1.291326087e+08,-1.010183945e+02,
+1.313043478e+08,-1.011557693e+02,
+1.334760870e+08,-9.544009399e+01,
+1.356478261e+08,-1.006878052e+02,
+1.378195652e+08,-9.584207153e+01,
+1.399913043e+08,-9.243199921e+01,
+1.421630435e+08,-9.517237091e+01,
+1.443347826e+08,-9.278347778e+01,
+1.465065217e+08,-9.976560974e+01,
+1.486782609e+08,-9.686199188e+01,
