#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
23:57:27 04.17.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-7.907704163e+01,
+3.171739130e+06,-8.671943665e+01,
+5.343478261e+06,-7.073593903e+01,
+7.515217391e+06,-7.734345245e+01,
+9.686956522e+06,-8.023493958e+01,
+1.185869565e+07,-7.875556183e+01,
+1.403043478e+07,-7.864122772e+01,
+1.620217391e+07,-8.113568878e+01,
+1.837391304e+07,-7.191748810e+01,
+2.054565217e+07,-6.222134781e+01,
+2.271739130e+07,-7.412380219e+01,
+2.488913043e+07,-7.989327240e+01,
+2.706086957e+07,-7.387047577e+01,
+2.923260870e+07,-8.115105438e+01,
+3.140434783e+07,-8.350080872e+01,
+3.357608696e+07,-8.389143372e+01,
+3.574782609e+07,-8.533684540e+01,
+3.791956522e+07,-8.129351044e+01,
+4.009130435e+07,-8.200450134e+01,
+4.226304348e+07,-8.362428284e+01,
+4.443478261e+07,-8.864986420e+01,
+4.660652174e+07,-8.915988922e+01,
+4.877826087e+07,-8.953558350e+01,
+5.095000000e+07,-7.773790741e+01,
+5.312173913e+07,-8.076471710e+01,
+5.529347826e+07,-7.980503845e+01,
+5.746521739e+07,-8.304360962e+01,
+5.963695652e+07,-7.695612335e+01,
+6.180869565e+07,-8.208753967e+01,
+6.398043478e+07,-8.684194946e+01,
+6.615217391e+07,-8.709462738e+01,
+6.832391304e+07,-8.987754059e+01,
+7.049565217e+07,-9.013630676e+01,
+7.266739130e+07,-8.496704102e+01,
+7.483913043e+07,-9.009282684e+01,
+7.701086957e+07,-8.703876495e+01,
+7.918260870e+07,-9.141663361e+01,
+8.135434783e+07,-9.466237640e+01,
+8.352608696e+07,-8.391125488e+01,
+8.569782609e+07,-9.149993134e+01,
+8.786956522e+07,-8.870853424e+01,
+9.004130435e+07,-9.560335541e+01,
+9.221304348e+07,-7.391896057e+01,
+9.438478261e+07,-6.957200623e+01,
+9.655652174e+07,-7.463476563e+01,
+9.872826087e+07,-7.781794739e+01,
+1.009000000e+08,-1.014260330e+02,
+1.030717391e+08,-9.933474731e+01,
+1.052434783e+08,-1.016473007e+02,
+1.074152174e+08,-9.806115723e+01,
+1.095869565e+08,-9.956856537e+01,
+1.117586957e+08,-9.820210266e+01,
+1.139304348e+08,-9.801889801e+01,
+1.161021739e+08,-1.041908112e+02,
+1.182739130e+08,-1.026504364e+02,
+1.204456522e+08,-8.991317749e+01,
+1.226173913e+08,-1.014757233e+02,
+1.247891304e+08,-1.042549210e+02,
+1.269608696e+08,-1.038590622e+02,
+1.291326087e+08,-1.041766663e+02,
+1.313043478e+08,-1.049162064e+02,
+1.334760870e+08,-9.373201752e+01,
+1.356478261e+08,-1.035135422e+02,
+1.378195652e+08,-9.871563721e+01,
+1.399913043e+08,-9.887596893e+01,
+1.421630435e+08,-1.015101395e+02,
+1.443347826e+08,-9.957649231e+01,
+1.465065217e+08,-1.000147781e+02,
+1.486782609e+08,-9.865010071e+01,
