#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
04:11:13 04.14.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-8.173691559e+01,
+3.171739130e+06,-8.230333710e+01,
+5.343478261e+06,-7.196789551e+01,
+7.515217391e+06,-7.643180847e+01,
+9.686956522e+06,-7.900643921e+01,
+1.185869565e+07,-7.686215973e+01,
+1.403043478e+07,-7.831345367e+01,
+1.620217391e+07,-7.726328278e+01,
+1.837391304e+07,-6.615125275e+01,
+2.054565217e+07,-6.451791382e+01,
+2.271739130e+07,-8.064508057e+01,
+2.488913043e+07,-7.644786835e+01,
+2.706086957e+07,-7.286068726e+01,
+2.923260870e+07,-7.915840149e+01,
+3.140434783e+07,-7.999083710e+01,
+3.357608696e+07,-8.192118835e+01,
+3.574782609e+07,-8.043498230e+01,
+3.791956522e+07,-8.068764496e+01,
+4.009130435e+07,-7.677817535e+01,
+4.226304348e+07,-7.918994904e+01,
+4.443478261e+07,-7.845195770e+01,
+4.660652174e+07,-8.082835388e+01,
+4.877826087e+07,-8.762381744e+01,
+5.095000000e+07,-8.431124878e+01,
+5.312173913e+07,-8.234500122e+01,
+5.529347826e+07,-8.117895508e+01,
+5.746521739e+07,-8.753813171e+01,
+5.963695652e+07,-8.637500763e+01,
+6.180869565e+07,-8.762220001e+01,
+6.398043478e+07,-9.045819855e+01,
+6.615217391e+07,-8.560118866e+01,
+6.832391304e+07,-9.272859955e+01,
+7.049565217e+07,-9.326103973e+01,
+7.266739130e+07,-9.251987457e+01,
+7.483913043e+07,-9.659273529e+01,
+7.701086957e+07,-9.140966034e+01,
+7.918260870e+07,-8.688466644e+01,
+8.135434783e+07,-9.892946625e+01,
+8.352608696e+07,-8.636284637e+01,
+8.569782609e+07,-9.293219757e+01,
+8.786956522e+07,-8.403845978e+01,
+9.004130435e+07,-9.762738800e+01,
+9.221304348e+07,-6.952390289e+01,
+9.438478261e+07,-8.156723022e+01,
+9.655652174e+07,-7.375439453e+01,
+9.872826087e+07,-7.200144196e+01,
+1.009000000e+08,-9.969834900e+01,
+1.030717391e+08,-9.103151703e+01,
+1.052434783e+08,-9.521403503e+01,
+1.074152174e+08,-9.261593628e+01,
+1.095869565e+08,-9.220560455e+01,
+1.117586957e+08,-9.412320709e+01,
+1.139304348e+08,-9.728839874e+01,
+1.161021739e+08,-9.874188232e+01,
+1.182739130e+08,-1.011845779e+02,
+1.204456522e+08,-8.640410614e+01,
+1.226173913e+08,-9.149111938e+01,
+1.247891304e+08,-9.994023895e+01,
+1.269608696e+08,-1.026512833e+02,
+1.291326087e+08,-9.475868225e+01,
+1.313043478e+08,-9.917699432e+01,
+1.334760870e+08,-8.639524841e+01,
+1.356478261e+08,-9.707490540e+01,
+1.378195652e+08,-9.501200867e+01,
+1.399913043e+08,-9.335977936e+01,
+1.421630435e+08,-9.375674438e+01,
+1.443347826e+08,-9.027265167e+01,
+1.465065217e+08,-9.816440582e+01,
+1.486782609e+08,-9.513388824e+01,
