#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
20:36:01 04.21.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),11.825332,AUTO
Start Frequency,+3.250000000e+08
Stop Frequency,+3.290000000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+02,MAN
VBW,+3.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+8.000000000e-05
Gate Length,+8.400000000e-05
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.000000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.250000000e+08,-8.641905212e+01,
+3.250086957e+08,-9.662953949e+01,
+3.250173913e+08,-9.613011932e+01,
+3.250260870e+08,-9.709813690e+01,
+3.250347826e+08,-9.646376038e+01,
+3.250434783e+08,-9.701531982e+01,
+3.250521739e+08,-9.678475189e+01,
+3.250608696e+08,-9.641444397e+01,
+3.250695652e+08,-9.667293549e+01,
+3.250782609e+08,-9.811511993e+01,
+3.250869565e+08,-9.673893738e+01,
+3.250956522e+08,-9.745687866e+01,
+3.251043478e+08,-9.710791779e+01,
+3.251130435e+08,-9.702997589e+01,
+3.251217391e+08,-9.608428192e+01,
+3.251304348e+08,-9.333853912e+01,
+3.251391304e+08,-9.683762360e+01,
+3.251478261e+08,-9.699953461e+01,
+3.251565217e+08,-9.538637543e+01,
+3.251652174e+08,-9.671802521e+01,
+3.251739130e+08,-9.748686981e+01,
+3.251826087e+08,-9.720687103e+01,
+3.251913043e+08,-9.520743561e+01,
+3.252000000e+08,-9.651741028e+01,
+3.252086957e+08,-9.727272034e+01,
+3.252173913e+08,-9.760713959e+01,
+3.252260870e+08,-9.667635345e+01,
+3.252347826e+08,-9.702397156e+01,
+3.252434783e+08,-9.637726593e+01,
+3.252521739e+08,-9.622410583e+01,
+3.252608696e+08,-9.627084351e+01,
+3.252695652e+08,-9.582049561e+01,
+3.252782609e+08,-9.595162964e+01,
+3.252869565e+08,-9.597218323e+01,
+3.252956522e+08,-9.668627167e+01,
+3.253043478e+08,-9.758855438e+01,
+3.253130435e+08,-9.521501923e+01,
+3.253217391e+08,-9.723937225e+01,
+3.253304348e+08,-9.640277863e+01,
+3.253391304e+08,-9.390517426e+01,
+3.253478261e+08,-9.613964081e+01,
+3.253565217e+08,-9.793463898e+01,
+3.253652174e+08,-9.719918823e+01,
+3.253739130e+08,-9.522293854e+01,
+3.253826087e+08,-9.686108398e+01,
+3.253913043e+08,-9.736491394e+01,
