#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
06:01:54 04.21.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),11.825332,AUTO
Start Frequency,+3.250000000e+08
Stop Frequency,+3.290000000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+02,MAN
VBW,+3.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+8.000000000e-05
Gate Length,+8.400000000e-05
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.000000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.250000000e+08,-8.517070007e+01,
+3.250086957e+08,-9.735781097e+01,
+3.250173913e+08,-9.761951447e+01,
+3.250260870e+08,-9.855855560e+01,
+3.250347826e+08,-9.819353485e+01,
+3.250434783e+08,-9.737835693e+01,
+3.250521739e+08,-9.776017761e+01,
+3.250608696e+08,-9.767507935e+01,
+3.250695652e+08,-9.705690002e+01,
+3.250782609e+08,-9.780043793e+01,
+3.250869565e+08,-9.797193146e+01,
+3.250956522e+08,-9.606179810e+01,
+3.251043478e+08,-9.633784485e+01,
+3.251130435e+08,-9.676863098e+01,
+3.251217391e+08,-9.093336487e+01,
+3.251304348e+08,-9.658745575e+01,
+3.251391304e+08,-9.775453949e+01,
+3.251478261e+08,-9.207375336e+01,
+3.251565217e+08,-9.734289551e+01,
+3.251652174e+08,-9.732826233e+01,
+3.251739130e+08,-9.782166290e+01,
+3.251826087e+08,-9.782875824e+01,
+3.251913043e+08,-9.660823822e+01,
+3.252000000e+08,-9.523126984e+01,
+3.252086957e+08,-9.740779877e+01,
+3.252173913e+08,-9.774100494e+01,
+3.252260870e+08,-9.786632538e+01,
+3.252347826e+08,-9.678011322e+01,
+3.252434783e+08,-9.731163788e+01,
+3.252521739e+08,-9.610672760e+01,
+3.252608696e+08,-9.638808441e+01,
+3.252695652e+08,-9.262854767e+01,
+3.252782609e+08,-9.243128204e+01,
+3.252869565e+08,-9.745552826e+01,
+3.252956522e+08,-9.771424103e+01,
+3.253043478e+08,-9.686598969e+01,
+3.253130435e+08,-9.740839386e+01,
+3.253217391e+08,-9.715467072e+01,
+3.253304348e+08,-9.822577667e+01,
+3.253391304e+08,-9.707134247e+01,
+3.253478261e+08,-9.713764191e+01,
+3.253565217e+08,-9.733333588e+01,
+3.253652174e+08,-9.548840332e+01,
+3.253739130e+08,-9.703054047e+01,
+3.253826087e+08,-9.801127625e+01,
+3.253913043e+08,-9.762406921e+01,
