#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
20:46:49 04.20.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),11.825332,AUTO
Start Frequency,+3.250000000e+08
Stop Frequency,+3.290000000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+02,MAN
VBW,+3.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+8.000000000e-05
Gate Length,+8.400000000e-05
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.000000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.250000000e+08,-8.551620483e+01,
+3.250086957e+08,-9.740402222e+01,
+3.250173913e+08,-9.787395477e+01,
+3.250260870e+08,-9.760292816e+01,
+3.250347826e+08,-9.780709076e+01,
+3.250434783e+08,-9.746990204e+01,
+3.250521739e+08,-9.656192780e+01,
+3.250608696e+08,-9.613718414e+01,
+3.250695652e+08,-9.707904816e+01,
+3.250782609e+08,-9.682799530e+01,
+3.250869565e+08,-9.742893219e+01,
+3.250956522e+08,-9.698937225e+01,
+3.251043478e+08,-9.795505524e+01,
+3.251130435e+08,-9.684582520e+01,
+3.251217391e+08,-9.746190643e+01,
+3.251304348e+08,-9.579129791e+01,
+3.251391304e+08,-9.791997528e+01,
+3.251478261e+08,-9.744715118e+01,
+3.251565217e+08,-9.790363312e+01,
+3.251652174e+08,-9.781681061e+01,
+3.251739130e+08,-9.705561066e+01,
+3.251826087e+08,-9.365311432e+01,
+3.251913043e+08,-9.722621155e+01,
+3.252000000e+08,-9.744876862e+01,
+3.252086957e+08,-9.524622345e+01,
+3.252173913e+08,-9.699719238e+01,
+3.252260870e+08,-9.640758514e+01,
+3.252347826e+08,-9.736965942e+01,
+3.252434783e+08,-9.718618011e+01,
+3.252521739e+08,-9.679151154e+01,
+3.252608696e+08,-9.679499054e+01,
+3.252695652e+08,-9.695855713e+01,
+3.252782609e+08,-8.365143585e+01,
+3.252869565e+08,-9.660889435e+01,
+3.252956522e+08,-9.817229462e+01,
+3.253043478e+08,-9.575528717e+01,
+3.253130435e+08,-9.744342804e+01,
+3.253217391e+08,-9.768349457e+01,
+3.253304348e+08,-9.747220612e+01,
+3.253391304e+08,-9.732640839e+01,
+3.253478261e+08,-9.742789459e+01,
+3.253565217e+08,-9.672402191e+01,
+3.253652174e+08,-9.538586426e+01,
+3.253739130e+08,-9.806318665e+01,
+3.253826087e+08,-9.780274200e+01,
+3.253913043e+08,-9.773645020e+01,
