#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
11:59:44 04.12.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-7.988916016e+01,
+3.171739130e+06,-7.680381775e+01,
+5.343478261e+06,-8.156833649e+01,
+7.515217391e+06,-8.028940582e+01,
+9.686956522e+06,-7.359333801e+01,
+1.185869565e+07,-7.537239075e+01,
+1.403043478e+07,-7.608057404e+01,
+1.620217391e+07,-6.928678131e+01,
+1.837391304e+07,-6.410946655e+01,
+2.054565217e+07,-6.315021133e+01,
+2.271739130e+07,-7.472853088e+01,
+2.488913043e+07,-7.431382751e+01,
+2.706086957e+07,-6.958132172e+01,
+2.923260870e+07,-7.718242645e+01,
+3.140434783e+07,-7.996584320e+01,
+3.357608696e+07,-7.590326691e+01,
+3.574782609e+07,-7.993959808e+01,
+3.791956522e+07,-7.907367706e+01,
+4.009130435e+07,-7.709464264e+01,
+4.226304348e+07,-7.918735504e+01,
+4.443478261e+07,-7.834886932e+01,
+4.660652174e+07,-8.442730713e+01,
+4.877826087e+07,-8.625344086e+01,
+5.095000000e+07,-8.440506744e+01,
+5.312173913e+07,-8.341061401e+01,
+5.529347826e+07,-7.940668488e+01,
+5.746521739e+07,-8.032384491e+01,
+5.963695652e+07,-7.734615326e+01,
+6.180869565e+07,-8.262006378e+01,
+6.398043478e+07,-8.658670807e+01,
+6.615217391e+07,-9.044649506e+01,
+6.832391304e+07,-9.317591858e+01,
+7.049565217e+07,-9.743938446e+01,
+7.266739130e+07,-9.324261475e+01,
+7.483913043e+07,-9.897628784e+01,
+7.701086957e+07,-9.739129639e+01,
+7.918260870e+07,-9.702600861e+01,
+8.135434783e+07,-9.343592834e+01,
+8.352608696e+07,-8.226241302e+01,
+8.569782609e+07,-9.059384918e+01,
+8.786956522e+07,-8.809564209e+01,
+9.004130435e+07,-9.087269592e+01,
+9.221304348e+07,-6.344169617e+01,
+9.438478261e+07,-7.191842651e+01,
+9.655652174e+07,-7.357842255e+01,
+9.872826087e+07,-7.415198517e+01,
+1.009000000e+08,-9.365113068e+01,
+1.030717391e+08,-9.380445099e+01,
+1.052434783e+08,-9.268521881e+01,
+1.074152174e+08,-9.049665070e+01,
+1.095869565e+08,-9.184711456e+01,
+1.117586957e+08,-9.694278717e+01,
+1.139304348e+08,-1.009935532e+02,
+1.161021739e+08,-1.014388199e+02,
+1.182739130e+08,-9.819835663e+01,
+1.204456522e+08,-8.764414978e+01,
+1.226173913e+08,-9.383692169e+01,
+1.247891304e+08,-1.007292557e+02,
+1.269608696e+08,-1.049622955e+02,
+1.291326087e+08,-9.799957275e+01,
+1.313043478e+08,-1.049281387e+02,
+1.334760870e+08,-8.766053772e+01,
+1.356478261e+08,-1.012360306e+02,
+1.378195652e+08,-1.003645401e+02,
+1.399913043e+08,-9.928170776e+01,
+1.421630435e+08,-1.027997513e+02,
+1.443347826e+08,-9.704141235e+01,
+1.465065217e+08,-1.008606949e+02,
+1.486782609e+08,-9.470002747e+01,
