#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
16:34:42 04.07.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),22.057938,AUTO
Start Frequency,+3.272750000e+08
Stop Frequency,+3.275250000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+01,MAN
VBW,+1.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+7.600000000e-04
Gate Length,+2.800000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.040000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.272750000e+08,-1.041450882e+02,
+3.272755435e+08,-1.060365829e+02,
+3.272760870e+08,-1.042291718e+02,
+3.272766304e+08,-1.048778152e+02,
+3.272771739e+08,-1.028718567e+02,
+3.272777174e+08,-1.035531616e+02,
+3.272782609e+08,-1.039542542e+02,
+3.272788043e+08,-1.014875107e+02,
+3.272793478e+08,-1.051214752e+02,
+3.272798913e+08,-1.059172974e+02,
+3.272804348e+08,-1.038774261e+02,
+3.272809783e+08,-1.039309158e+02,
+3.272815217e+08,-1.019714661e+02,
+3.272820652e+08,-1.062869186e+02,
+3.272826087e+08,-1.034177094e+02,
+3.272831522e+08,-1.043005142e+02,
+3.272836957e+08,-1.021704788e+02,
+3.272842391e+08,-1.036366730e+02,
+3.272847826e+08,-1.042857132e+02,
+3.272853261e+08,-1.042906876e+02,
+3.272858696e+08,-1.040114441e+02,
+3.272864130e+08,-1.054628525e+02,
+3.272869565e+08,-1.033326797e+02,
+3.272875000e+08,-1.050805206e+02,
+3.272880435e+08,-1.038474655e+02,
+3.272885870e+08,-1.055003281e+02,
+3.272891304e+08,-1.044233627e+02,
+3.272896739e+08,-1.041885147e+02,
+3.272902174e+08,-1.048138199e+02,
+3.272907609e+08,-1.050663681e+02,
+3.272913043e+08,-1.047689438e+02,
+3.272918478e+08,-1.047344131e+02,
+3.272923913e+08,-1.022491074e+02,
+3.272929348e+08,-1.031846542e+02,
+3.272934783e+08,-1.033061295e+02,
+3.272940217e+08,-1.022007370e+02,
+3.272945652e+08,-1.048864212e+02,
+3.272951087e+08,-1.047564926e+02,
+3.272956522e+08,-1.031953506e+02,
+3.272961957e+08,-1.049394150e+02,
+3.272967391e+08,-1.032057571e+02,
+3.272972826e+08,-1.044753494e+02,
+3.272978261e+08,-1.046311569e+02,
+3.272983696e+08,-1.039474716e+02,
+3.272989130e+08,-1.036301346e+02,
+3.272994565e+08,-1.036612930e+02,
+3.273000000e+08,-1.041575851e+02,
+3.273005435e+08,-1.032484360e+02,
+3.273010870e+08,-1.043660355e+02,
+3.273016304e+08,-1.043709793e+02,
+3.273021739e+08,-1.040206680e+02,
+3.273027174e+08,-9.873131561e+01,
+3.273032609e+08,-1.030811691e+02,
+3.273038043e+08,-1.036987686e+02,
+3.273043478e+08,-1.041790085e+02,
+3.273048913e+08,-1.037146835e+02,
+3.273054348e+08,-1.038646622e+02,
+3.273059783e+08,-1.042038345e+02,
+3.273065217e+08,-1.043926620e+02,
+3.273070652e+08,-1.018968887e+02,
+3.273076087e+08,-1.050442886e+02,
+3.273081522e+08,-1.052835770e+02,
+3.273086957e+08,-1.048006973e+02,
+3.273092391e+08,-1.029994583e+02,
+3.273097826e+08,-1.027753983e+02,
+3.273103261e+08,-1.040727768e+02,
+3.273108696e+08,-1.045591812e+02,
+3.273114130e+08,-1.057724228e+02,
