#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
10:45:55 04.18.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-7.106571198e+01,
+3.171739130e+06,-7.150872803e+01,
+5.343478261e+06,-7.075798035e+01,
+7.515217391e+06,-7.180448151e+01,
+9.686956522e+06,-7.940930176e+01,
+1.185869565e+07,-7.794480133e+01,
+1.403043478e+07,-6.795509338e+01,
+1.620217391e+07,-6.943073273e+01,
+1.837391304e+07,-6.760712433e+01,
+2.054565217e+07,-6.654634857e+01,
+2.271739130e+07,-7.293972015e+01,
+2.488913043e+07,-7.488002014e+01,
+2.706086957e+07,-6.987683868e+01,
+2.923260870e+07,-7.128248596e+01,
+3.140434783e+07,-7.590637207e+01,
+3.357608696e+07,-8.339242554e+01,
+3.574782609e+07,-7.954589081e+01,
+3.791956522e+07,-7.911582947e+01,
+4.009130435e+07,-7.903762054e+01,
+4.226304348e+07,-8.224682617e+01,
+4.443478261e+07,-7.864785004e+01,
+4.660652174e+07,-8.285837555e+01,
+4.877826087e+07,-8.643534851e+01,
+5.095000000e+07,-8.371031189e+01,
+5.312173913e+07,-7.708442688e+01,
+5.529347826e+07,-7.700980377e+01,
+5.746521739e+07,-8.271846008e+01,
+5.963695652e+07,-7.976800537e+01,
+6.180869565e+07,-8.198166656e+01,
+6.398043478e+07,-8.625994873e+01,
+6.615217391e+07,-9.203951263e+01,
+6.832391304e+07,-9.420274353e+01,
+7.049565217e+07,-9.628292084e+01,
+7.266739130e+07,-8.435083771e+01,
+7.483913043e+07,-9.451226807e+01,
+7.701086957e+07,-8.944389343e+01,
+7.918260870e+07,-9.576725006e+01,
+8.135434783e+07,-9.050587463e+01,
+8.352608696e+07,-9.008590698e+01,
+8.569782609e+07,-9.115870667e+01,
+8.786956522e+07,-9.086103821e+01,
+9.004130435e+07,-9.402536774e+01,
+9.221304348e+07,-6.940209198e+01,
+9.438478261e+07,-6.654401398e+01,
+9.655652174e+07,-7.917781830e+01,
+9.872826087e+07,-7.572109985e+01,
+1.009000000e+08,-9.190229034e+01,
+1.030717391e+08,-9.029924774e+01,
+1.052434783e+08,-9.727494812e+01,
+1.074152174e+08,-9.370326996e+01,
+1.095869565e+08,-9.359841919e+01,
+1.117586957e+08,-9.380774689e+01,
+1.139304348e+08,-9.292276764e+01,
+1.161021739e+08,-1.017905350e+02,
+1.182739130e+08,-1.009210968e+02,
+1.204456522e+08,-9.349558258e+01,
+1.226173913e+08,-9.971772003e+01,
+1.247891304e+08,-9.789419556e+01,
+1.269608696e+08,-1.043852692e+02,
+1.291326087e+08,-1.030307388e+02,
+1.313043478e+08,-1.010057068e+02,
+1.334760870e+08,-9.436467743e+01,
+1.356478261e+08,-1.008377686e+02,
+1.378195652e+08,-1.003152847e+02,
+1.399913043e+08,-9.372946930e+01,
+1.421630435e+08,-9.702669525e+01,
+1.443347826e+08,-9.297200012e+01,
+1.465065217e+08,-9.927729034e+01,
+1.486782609e+08,-9.658651733e+01,
