#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
07:07:21 04.28.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),11.825332,AUTO
Start Frequency,+3.250000000e+08
Stop Frequency,+3.290000000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+02,MAN
VBW,+3.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+8.000000000e-05
Gate Length,+8.400000000e-05
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.000000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.250000000e+08,-7.602117157e+01,
+3.250086957e+08,-9.427561951e+01,
+3.250173913e+08,-9.426541901e+01,
+3.250260870e+08,-9.446459198e+01,
+3.250347826e+08,-9.480597687e+01,
+3.250434783e+08,-9.548734283e+01,
+3.250521739e+08,-9.412969971e+01,
+3.250608696e+08,-9.267897034e+01,
+3.250695652e+08,-9.485485077e+01,
+3.250782609e+08,-9.440627289e+01,
+3.250869565e+08,-9.481886292e+01,
+3.250956522e+08,-9.484832764e+01,
+3.251043478e+08,-9.443029022e+01,
+3.251130435e+08,-8.923974609e+01,
+3.251217391e+08,-9.086509705e+01,
+3.251304348e+08,-9.182585144e+01,
+3.251391304e+08,-9.448480225e+01,
+3.251478261e+08,-9.173269653e+01,
+3.251565217e+08,-9.375217438e+01,
+3.251652174e+08,-9.315890503e+01,
+3.251739130e+08,-9.519897461e+01,
+3.251826087e+08,-8.945075989e+01,
+3.251913043e+08,-9.237849426e+01,
+3.252000000e+08,-9.396906281e+01,
+3.252086957e+08,-9.447179413e+01,
+3.252173913e+08,-9.437568665e+01,
+3.252260870e+08,-9.364617157e+01,
+3.252347826e+08,-9.390612030e+01,
+3.252434783e+08,-9.370134735e+01,
+3.252521739e+08,-9.344670868e+01,
+3.252608696e+08,-9.448426056e+01,
+3.252695652e+08,-9.365120697e+01,
+3.252782609e+08,-9.422417450e+01,
+3.252869565e+08,-9.381919098e+01,
+3.252956522e+08,-9.467401886e+01,
+3.253043478e+08,-9.458843231e+01,
+3.253130435e+08,-9.488722992e+01,
+3.253217391e+08,-9.328870392e+01,
+3.253304348e+08,-9.410814667e+01,
+3.253391304e+08,-8.659365082e+01,
+3.253478261e+08,-9.435465240e+01,
+3.253565217e+08,-9.478006744e+01,
+3.253652174e+08,-8.949692535e+01,
+3.253739130e+08,-9.260889435e+01,
+3.253826087e+08,-9.545624542e+01,
+3.253913043e+08,-9.511280823e+01,
