#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
08:05:57 04.14.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-7.727558136e+01,
+3.171739130e+06,-7.675936127e+01,
+5.343478261e+06,-7.680790710e+01,
+7.515217391e+06,-7.542710114e+01,
+9.686956522e+06,-6.741124725e+01,
+1.185869565e+07,-7.756826019e+01,
+1.403043478e+07,-7.274936676e+01,
+1.620217391e+07,-7.324016571e+01,
+1.837391304e+07,-6.960645294e+01,
+2.054565217e+07,-6.669732666e+01,
+2.271739130e+07,-7.731430817e+01,
+2.488913043e+07,-7.364266205e+01,
+2.706086957e+07,-7.008449554e+01,
+2.923260870e+07,-8.163480377e+01,
+3.140434783e+07,-8.142481995e+01,
+3.357608696e+07,-8.186403656e+01,
+3.574782609e+07,-7.990184021e+01,
+3.791956522e+07,-8.003883362e+01,
+4.009130435e+07,-7.997586823e+01,
+4.226304348e+07,-7.811124420e+01,
+4.443478261e+07,-7.982804871e+01,
+4.660652174e+07,-8.024301910e+01,
+4.877826087e+07,-8.387977600e+01,
+5.095000000e+07,-7.987317657e+01,
+5.312173913e+07,-7.642812347e+01,
+5.529347826e+07,-7.926673126e+01,
+5.746521739e+07,-8.308312225e+01,
+5.963695652e+07,-8.059195709e+01,
+6.180869565e+07,-8.845505524e+01,
+6.398043478e+07,-9.122843170e+01,
+6.615217391e+07,-9.232353210e+01,
+6.832391304e+07,-9.402563477e+01,
+7.049565217e+07,-9.636968231e+01,
+7.266739130e+07,-8.718334961e+01,
+7.483913043e+07,-9.532015228e+01,
+7.701086957e+07,-9.423015594e+01,
+7.918260870e+07,-8.868890381e+01,
+8.135434783e+07,-9.479909515e+01,
+8.352608696e+07,-9.032942963e+01,
+8.569782609e+07,-9.448143005e+01,
+8.786956522e+07,-9.802391815e+01,
+9.004130435e+07,-9.741982269e+01,
+9.221304348e+07,-6.398910904e+01,
+9.438478261e+07,-6.967075348e+01,
+9.655652174e+07,-7.280254364e+01,
+9.872826087e+07,-6.873916626e+01,
+1.009000000e+08,-9.125333405e+01,
+1.030717391e+08,-9.034125519e+01,
+1.052434783e+08,-9.545290375e+01,
+1.074152174e+08,-9.432263184e+01,
+1.095869565e+08,-9.376026154e+01,
+1.117586957e+08,-9.283551788e+01,
+1.139304348e+08,-1.007506027e+02,
+1.161021739e+08,-9.903884888e+01,
+1.182739130e+08,-9.805915833e+01,
+1.204456522e+08,-9.053218842e+01,
+1.226173913e+08,-9.067922211e+01,
+1.247891304e+08,-9.727153778e+01,
+1.269608696e+08,-1.030380783e+02,
+1.291326087e+08,-9.969399261e+01,
+1.313043478e+08,-1.008181076e+02,
+1.334760870e+08,-8.195741272e+01,
+1.356478261e+08,-9.428477478e+01,
+1.378195652e+08,-9.080959320e+01,
+1.399913043e+08,-8.804333496e+01,
+1.421630435e+08,-9.414895630e+01,
+1.443347826e+08,-9.131267548e+01,
+1.465065217e+08,-9.443281555e+01,
+1.486782609e+08,-9.596636200e+01,
