#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
15:16:45 04.20.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),11.825332,AUTO
Start Frequency,+3.250000000e+08
Stop Frequency,+3.290000000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+02,MAN
VBW,+3.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+8.000000000e-05
Gate Length,+8.400000000e-05
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.000000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.250000000e+08,-9.015093994e+01,
+3.250086957e+08,-9.606610107e+01,
+3.250173913e+08,-9.681108093e+01,
+3.250260870e+08,-9.673925781e+01,
+3.250347826e+08,-9.625599670e+01,
+3.250434783e+08,-9.670433044e+01,
+3.250521739e+08,-9.637426758e+01,
+3.250608696e+08,-9.564600372e+01,
+3.250695652e+08,-9.614772797e+01,
+3.250782609e+08,-9.645321655e+01,
+3.250869565e+08,-9.609566498e+01,
+3.250956522e+08,-9.564264679e+01,
+3.251043478e+08,-9.605533600e+01,
+3.251130435e+08,-9.589776611e+01,
+3.251217391e+08,-9.638305664e+01,
+3.251304348e+08,-9.467844391e+01,
+3.251391304e+08,-9.615620422e+01,
+3.251478261e+08,-9.582560730e+01,
+3.251565217e+08,-9.635535431e+01,
+3.251652174e+08,-9.689974976e+01,
+3.251739130e+08,-9.673918152e+01,
+3.251826087e+08,-9.541020203e+01,
+3.251913043e+08,-9.650785828e+01,
+3.252000000e+08,-9.632264709e+01,
+3.252086957e+08,-9.496592712e+01,
+3.252173913e+08,-9.591235352e+01,
+3.252260870e+08,-9.651448059e+01,
+3.252347826e+08,-9.633569336e+01,
+3.252434783e+08,-9.602430725e+01,
+3.252521739e+08,-9.571540070e+01,
+3.252608696e+08,-9.637210083e+01,
+3.252695652e+08,-9.592240143e+01,
+3.252782609e+08,-9.624897766e+01,
+3.252869565e+08,-9.675497437e+01,
+3.252956522e+08,-9.614052582e+01,
+3.253043478e+08,-9.671267700e+01,
+3.253130435e+08,-9.629856873e+01,
+3.253217391e+08,-9.544283295e+01,
+3.253304348e+08,-9.618109894e+01,
+3.253391304e+08,-9.536489105e+01,
+3.253478261e+08,-9.572644806e+01,
+3.253565217e+08,-9.590767670e+01,
+3.253652174e+08,-9.632611084e+01,
+3.253739130e+08,-9.658073425e+01,
+3.253826087e+08,-9.674293518e+01,
+3.253913043e+08,-9.649707031e+01,
