#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
03:01:53 04.21.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),11.825332,AUTO
Start Frequency,+3.250000000e+08
Stop Frequency,+3.290000000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+02,MAN
VBW,+3.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+8.000000000e-05
Gate Length,+8.400000000e-05
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.000000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.250000000e+08,-8.616143036e+01,
+3.250086957e+08,-9.738407898e+01,
+3.250173913e+08,-9.814854431e+01,
+3.250260870e+08,-9.789854431e+01,
+3.250347826e+08,-9.773283386e+01,
+3.250434783e+08,-9.797201538e+01,
+3.250521739e+08,-9.722135925e+01,
+3.250608696e+08,-9.395893860e+01,
+3.250695652e+08,-9.733841705e+01,
+3.250782609e+08,-9.712161255e+01,
+3.250869565e+08,-9.694716644e+01,
+3.250956522e+08,-9.857097626e+01,
+3.251043478e+08,-9.783297729e+01,
+3.251130435e+08,-9.756003571e+01,
+3.251217391e+08,-9.792591858e+01,
+3.251304348e+08,-9.405068207e+01,
+3.251391304e+08,-9.756649780e+01,
+3.251478261e+08,-9.681066895e+01,
+3.251565217e+08,-9.766909027e+01,
+3.251652174e+08,-9.627259827e+01,
+3.251739130e+08,-9.860981750e+01,
+3.251826087e+08,-8.868946075e+01,
+3.251913043e+08,-9.584118652e+01,
+3.252000000e+08,-9.762091827e+01,
+3.252086957e+08,-9.312297821e+01,
+3.252173913e+08,-9.843361664e+01,
+3.252260870e+08,-9.755516815e+01,
+3.252347826e+08,-9.747311401e+01,
+3.252434783e+08,-9.739583588e+01,
+3.252521739e+08,-9.678076935e+01,
+3.252608696e+08,-9.722821808e+01,
+3.252695652e+08,-9.826182556e+01,
+3.252782609e+08,-9.735091400e+01,
+3.252869565e+08,-9.763739014e+01,
+3.252956522e+08,-9.747107697e+01,
+3.253043478e+08,-9.655403900e+01,
+3.253130435e+08,-9.744313049e+01,
+3.253217391e+08,-9.848117828e+01,
+3.253304348e+08,-9.814362335e+01,
+3.253391304e+08,-9.753249359e+01,
+3.253478261e+08,-9.764344788e+01,
+3.253565217e+08,-9.770143127e+01,
+3.253652174e+08,-9.737091064e+01,
+3.253739130e+08,-9.692700958e+01,
+3.253826087e+08,-9.824201965e+01,
+3.253913043e+08,-9.790956116e+01,
