#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
04:31:05 04.19.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-8.403937531e+01,
+3.171739130e+06,-8.385328674e+01,
+5.343478261e+06,-8.786132050e+01,
+7.515217391e+06,-8.065431213e+01,
+9.686956522e+06,-8.085085297e+01,
+1.185869565e+07,-7.617803955e+01,
+1.403043478e+07,-7.793305206e+01,
+1.620217391e+07,-7.395980835e+01,
+1.837391304e+07,-7.292344666e+01,
+2.054565217e+07,-6.584870148e+01,
+2.271739130e+07,-7.404165649e+01,
+2.488913043e+07,-7.626671600e+01,
+2.706086957e+07,-7.219405365e+01,
+2.923260870e+07,-7.928467560e+01,
+3.140434783e+07,-8.003128815e+01,
+3.357608696e+07,-8.231095123e+01,
+3.574782609e+07,-8.292503357e+01,
+3.791956522e+07,-7.950934601e+01,
+4.009130435e+07,-7.567897034e+01,
+4.226304348e+07,-8.076274109e+01,
+4.443478261e+07,-7.827928162e+01,
+4.660652174e+07,-8.253010559e+01,
+4.877826087e+07,-8.531610870e+01,
+5.095000000e+07,-8.326962280e+01,
+5.312173913e+07,-7.941282654e+01,
+5.529347826e+07,-8.020182037e+01,
+5.746521739e+07,-8.356141663e+01,
+5.963695652e+07,-8.044158173e+01,
+6.180869565e+07,-8.453291321e+01,
+6.398043478e+07,-8.832440948e+01,
+6.615217391e+07,-9.261515808e+01,
+6.832391304e+07,-9.177662659e+01,
+7.049565217e+07,-9.773885345e+01,
+7.266739130e+07,-8.615799713e+01,
+7.483913043e+07,-9.566502380e+01,
+7.701086957e+07,-8.933337402e+01,
+7.918260870e+07,-9.809000397e+01,
+8.135434783e+07,-9.225742340e+01,
+8.352608696e+07,-8.459021759e+01,
+8.569782609e+07,-9.002954102e+01,
+8.786956522e+07,-8.646385193e+01,
+9.004130435e+07,-9.449897003e+01,
+9.221304348e+07,-6.917181396e+01,
+9.438478261e+07,-7.315236664e+01,
+9.655652174e+07,-7.733283234e+01,
+9.872826087e+07,-8.142247772e+01,
+1.009000000e+08,-9.100262451e+01,
+1.030717391e+08,-9.220721436e+01,
+1.052434783e+08,-1.013018570e+02,
+1.074152174e+08,-9.288475800e+01,
+1.095869565e+08,-9.522795868e+01,
+1.117586957e+08,-9.397962189e+01,
+1.139304348e+08,-9.787487793e+01,
+1.161021739e+08,-1.033008270e+02,
+1.182739130e+08,-9.859716797e+01,
+1.204456522e+08,-9.435173798e+01,
+1.226173913e+08,-1.005921402e+02,
+1.247891304e+08,-9.736806488e+01,
+1.269608696e+08,-1.025096588e+02,
+1.291326087e+08,-9.879158783e+01,
+1.313043478e+08,-1.009350967e+02,
+1.334760870e+08,-8.900615692e+01,
+1.356478261e+08,-9.886360931e+01,
+1.378195652e+08,-1.024763947e+02,
+1.399913043e+08,-9.171202850e+01,
+1.421630435e+08,-9.802571869e+01,
+1.443347826e+08,-9.181786346e+01,
+1.465065217e+08,-1.002453613e+02,
+1.486782609e+08,-9.768328094e+01,
