#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
16:44:47 04.12.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-7.967707062e+01,
+3.171739130e+06,-8.119577789e+01,
+5.343478261e+06,-8.253597260e+01,
+7.515217391e+06,-7.902880859e+01,
+9.686956522e+06,-7.648188782e+01,
+1.185869565e+07,-7.152912903e+01,
+1.403043478e+07,-7.206301117e+01,
+1.620217391e+07,-7.206031799e+01,
+1.837391304e+07,-6.076371002e+01,
+2.054565217e+07,-6.380854416e+01,
+2.271739130e+07,-7.407205200e+01,
+2.488913043e+07,-7.743189240e+01,
+2.706086957e+07,-7.486618042e+01,
+2.923260870e+07,-7.948511505e+01,
+3.140434783e+07,-8.307066345e+01,
+3.357608696e+07,-7.946121979e+01,
+3.574782609e+07,-7.977435303e+01,
+3.791956522e+07,-8.079895020e+01,
+4.009130435e+07,-7.791139221e+01,
+4.226304348e+07,-7.869552612e+01,
+4.443478261e+07,-7.978255463e+01,
+4.660652174e+07,-8.360285950e+01,
+4.877826087e+07,-8.729244232e+01,
+5.095000000e+07,-8.862023163e+01,
+5.312173913e+07,-8.474768066e+01,
+5.529347826e+07,-8.147050476e+01,
+5.746521739e+07,-8.611093140e+01,
+5.963695652e+07,-7.999011230e+01,
+6.180869565e+07,-8.449694824e+01,
+6.398043478e+07,-8.650132751e+01,
+6.615217391e+07,-8.964749146e+01,
+6.832391304e+07,-9.579747772e+01,
+7.049565217e+07,-9.681677246e+01,
+7.266739130e+07,-9.213513184e+01,
+7.483913043e+07,-9.878510284e+01,
+7.701086957e+07,-9.787364197e+01,
+7.918260870e+07,-9.419734192e+01,
+8.135434783e+07,-9.174160767e+01,
+8.352608696e+07,-8.125948334e+01,
+8.569782609e+07,-9.154477692e+01,
+8.786956522e+07,-9.106272888e+01,
+9.004130435e+07,-9.234812927e+01,
+9.221304348e+07,-6.670614624e+01,
+9.438478261e+07,-7.455550385e+01,
+9.655652174e+07,-7.408975983e+01,
+9.872826087e+07,-7.991397095e+01,
+1.009000000e+08,-9.376652527e+01,
+1.030717391e+08,-9.300387573e+01,
+1.052434783e+08,-9.128795624e+01,
+1.074152174e+08,-8.888487244e+01,
+1.095869565e+08,-9.199890137e+01,
+1.117586957e+08,-9.720533752e+01,
+1.139304348e+08,-1.002117844e+02,
+1.161021739e+08,-9.705815125e+01,
+1.182739130e+08,-9.408131409e+01,
+1.204456522e+08,-8.771536255e+01,
+1.226173913e+08,-9.481800842e+01,
+1.247891304e+08,-1.007617493e+02,
+1.269608696e+08,-1.045546951e+02,
+1.291326087e+08,-1.036517563e+02,
+1.313043478e+08,-1.037861633e+02,
+1.334760870e+08,-9.098474121e+01,
+1.356478261e+08,-9.961180115e+01,
+1.378195652e+08,-1.029646759e+02,
+1.399913043e+08,-1.021558914e+02,
+1.421630435e+08,-9.948145294e+01,
+1.443347826e+08,-9.785153198e+01,
+1.465065217e+08,-1.010207825e+02,
+1.486782609e+08,-9.611500549e+01,
