#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
15:31:09 04.26.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),11.825332,AUTO
Start Frequency,+3.250000000e+08
Stop Frequency,+3.290000000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+02,MAN
VBW,+3.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+8.000000000e-05
Gate Length,+8.400000000e-05
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.000000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.250000000e+08,-8.934015656e+01,
+3.250086957e+08,-9.332045746e+01,
+3.250173913e+08,-9.096571350e+01,
+3.250260870e+08,-9.390004730e+01,
+3.250347826e+08,-9.370561981e+01,
+3.250434783e+08,-9.349971771e+01,
+3.250521739e+08,-9.365087891e+01,
+3.250608696e+08,-8.418572235e+01,
+3.250695652e+08,-9.373414612e+01,
+3.250782609e+08,-9.263172150e+01,
+3.250869565e+08,-8.901721954e+01,
+3.250956522e+08,-9.354806519e+01,
+3.251043478e+08,-9.443693542e+01,
+3.251130435e+08,-9.377025604e+01,
+3.251217391e+08,-9.250898743e+01,
+3.251304348e+08,-9.347200775e+01,
+3.251391304e+08,-9.335035706e+01,
+3.251478261e+08,-8.575970459e+01,
+3.251565217e+08,-9.286360931e+01,
+3.251652174e+08,-9.403353119e+01,
+3.251739130e+08,-9.064144135e+01,
+3.251826087e+08,-8.806014252e+01,
+3.251913043e+08,-9.228006744e+01,
+3.252000000e+08,-9.276365662e+01,
+3.252086957e+08,-9.000183105e+01,
+3.252173913e+08,-9.449922943e+01,
+3.252260870e+08,-9.293067932e+01,
+3.252347826e+08,-9.321635437e+01,
+3.252434783e+08,-8.655318451e+01,
+3.252521739e+08,-9.339716339e+01,
+3.252608696e+08,-9.348706055e+01,
+3.252695652e+08,-8.657592773e+01,
+3.252782609e+08,-9.041025543e+01,
+3.252869565e+08,-9.276440430e+01,
+3.252956522e+08,-9.234558105e+01,
+3.253043478e+08,-8.423730469e+01,
+3.253130435e+08,-9.188513184e+01,
+3.253217391e+08,-9.220636749e+01,
+3.253304348e+08,-9.149239349e+01,
+3.253391304e+08,-9.151087189e+01,
+3.253478261e+08,-9.252684021e+01,
+3.253565217e+08,-9.275847626e+01,
+3.253652174e+08,-9.031072235e+01,
+3.253739130e+08,-9.217159271e+01,
+3.253826087e+08,-9.234105682e+01,
+3.253913043e+08,-9.221852875e+01,
