#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
13:27:21 04.17.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-7.600113678e+01,
+3.171739130e+06,-7.435184479e+01,
+5.343478261e+06,-8.391014099e+01,
+7.515217391e+06,-7.874182892e+01,
+9.686956522e+06,-7.975988007e+01,
+1.185869565e+07,-8.003366852e+01,
+1.403043478e+07,-7.813492584e+01,
+1.620217391e+07,-7.228482819e+01,
+1.837391304e+07,-7.020516205e+01,
+2.054565217e+07,-6.287168884e+01,
+2.271739130e+07,-7.148390198e+01,
+2.488913043e+07,-7.172274017e+01,
+2.706086957e+07,-7.042750549e+01,
+2.923260870e+07,-7.580698395e+01,
+3.140434783e+07,-7.965418243e+01,
+3.357608696e+07,-8.243400574e+01,
+3.574782609e+07,-8.357781219e+01,
+3.791956522e+07,-8.004517365e+01,
+4.009130435e+07,-7.895463562e+01,
+4.226304348e+07,-8.303194427e+01,
+4.443478261e+07,-8.551645660e+01,
+4.660652174e+07,-8.606819916e+01,
+4.877826087e+07,-8.758785248e+01,
+5.095000000e+07,-8.147985077e+01,
+5.312173913e+07,-7.791954041e+01,
+5.529347826e+07,-7.650168610e+01,
+5.746521739e+07,-7.368836975e+01,
+5.963695652e+07,-7.211753845e+01,
+6.180869565e+07,-7.852892303e+01,
+6.398043478e+07,-8.374802399e+01,
+6.615217391e+07,-8.371720886e+01,
+6.832391304e+07,-8.703469086e+01,
+7.049565217e+07,-8.712489319e+01,
+7.266739130e+07,-8.818447876e+01,
+7.483913043e+07,-8.353350830e+01,
+7.701086957e+07,-7.851251984e+01,
+7.918260870e+07,-8.502711487e+01,
+8.135434783e+07,-8.200862885e+01,
+8.352608696e+07,-8.464981079e+01,
+8.569782609e+07,-8.895429230e+01,
+8.786956522e+07,-8.223513031e+01,
+9.004130435e+07,-9.334546661e+01,
+9.221304348e+07,-7.401129913e+01,
+9.438478261e+07,-7.249860382e+01,
+9.655652174e+07,-7.183073425e+01,
+9.872826087e+07,-7.923905182e+01,
+1.009000000e+08,-9.325739288e+01,
+1.030717391e+08,-9.265690613e+01,
+1.052434783e+08,-9.270624542e+01,
+1.074152174e+08,-9.034992218e+01,
+1.095869565e+08,-8.758478546e+01,
+1.117586957e+08,-9.452030945e+01,
+1.139304348e+08,-9.780710602e+01,
+1.161021739e+08,-1.026606674e+02,
+1.182739130e+08,-1.038473129e+02,
+1.204456522e+08,-9.044775391e+01,
+1.226173913e+08,-1.026713638e+02,
+1.247891304e+08,-1.043079147e+02,
+1.269608696e+08,-1.040596237e+02,
+1.291326087e+08,-1.033091965e+02,
+1.313043478e+08,-1.039834976e+02,
+1.334760870e+08,-9.916378784e+01,
+1.356478261e+08,-1.013845520e+02,
+1.378195652e+08,-9.837567902e+01,
+1.399913043e+08,-9.487046051e+01,
+1.421630435e+08,-9.550835419e+01,
+1.443347826e+08,-9.573097229e+01,
+1.465065217e+08,-9.637876129e+01,
+1.486782609e+08,-9.792458344e+01,
