#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
13:56:04 04.13.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-7.647259521e+01,
+3.171739130e+06,-7.663114166e+01,
+5.343478261e+06,-8.161501312e+01,
+7.515217391e+06,-7.975183868e+01,
+9.686956522e+06,-8.014227295e+01,
+1.185869565e+07,-7.909326935e+01,
+1.403043478e+07,-7.836503601e+01,
+1.620217391e+07,-7.058464813e+01,
+1.837391304e+07,-7.024427032e+01,
+2.054565217e+07,-6.254735565e+01,
+2.271739130e+07,-7.184532166e+01,
+2.488913043e+07,-7.230348206e+01,
+2.706086957e+07,-6.918151093e+01,
+2.923260870e+07,-7.898836517e+01,
+3.140434783e+07,-7.909374237e+01,
+3.357608696e+07,-8.214962769e+01,
+3.574782609e+07,-8.286990356e+01,
+3.791956522e+07,-7.860671234e+01,
+4.009130435e+07,-7.880449677e+01,
+4.226304348e+07,-8.246839142e+01,
+4.443478261e+07,-7.998500061e+01,
+4.660652174e+07,-8.609420776e+01,
+4.877826087e+07,-8.506379700e+01,
+5.095000000e+07,-8.449596405e+01,
+5.312173913e+07,-7.844817352e+01,
+5.529347826e+07,-7.814265442e+01,
+5.746521739e+07,-8.059735107e+01,
+5.963695652e+07,-8.083544922e+01,
+6.180869565e+07,-8.608784485e+01,
+6.398043478e+07,-8.794601440e+01,
+6.615217391e+07,-8.715361786e+01,
+6.832391304e+07,-9.280834198e+01,
+7.049565217e+07,-9.275456238e+01,
+7.266739130e+07,-8.793593597e+01,
+7.483913043e+07,-9.855171967e+01,
+7.701086957e+07,-9.234604645e+01,
+7.918260870e+07,-8.458283234e+01,
+8.135434783e+07,-9.206167603e+01,
+8.352608696e+07,-8.392777252e+01,
+8.569782609e+07,-9.395145416e+01,
+8.786956522e+07,-7.861272430e+01,
+9.004130435e+07,-9.422754669e+01,
+9.221304348e+07,-6.415686035e+01,
+9.438478261e+07,-6.838578796e+01,
+9.655652174e+07,-7.344570160e+01,
+9.872826087e+07,-7.333921051e+01,
+1.009000000e+08,-1.008034058e+02,
+1.030717391e+08,-9.546968842e+01,
+1.052434783e+08,-9.590679932e+01,
+1.074152174e+08,-9.291444397e+01,
+1.095869565e+08,-9.066042328e+01,
+1.117586957e+08,-9.375390625e+01,
+1.139304348e+08,-9.678200531e+01,
+1.161021739e+08,-9.563132477e+01,
+1.182739130e+08,-1.010270157e+02,
+1.204456522e+08,-8.611907196e+01,
+1.226173913e+08,-9.361946106e+01,
+1.247891304e+08,-9.768408203e+01,
+1.269608696e+08,-1.038481064e+02,
+1.291326087e+08,-9.873358917e+01,
+1.313043478e+08,-1.018879318e+02,
+1.334760870e+08,-8.602616119e+01,
+1.356478261e+08,-9.772911072e+01,
+1.378195652e+08,-9.568888855e+01,
+1.399913043e+08,-9.691924286e+01,
+1.421630435e+08,-9.480294800e+01,
+1.443347826e+08,-9.220000458e+01,
+1.465065217e+08,-9.799954987e+01,
+1.486782609e+08,-9.311522675e+01,
