#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
22:35:37 04.30.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),22.057938,AUTO
Start Frequency,+3.272750000e+08
Stop Frequency,+3.275250000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+01,MAN
VBW,+1.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+7.600000000e-04
Gate Length,+2.800000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.040000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.272750000e+08,-1.013130264e+02,
+3.272755435e+08,-1.006344833e+02,
+3.272760870e+08,-1.005147095e+02,
+3.272766304e+08,-1.004771957e+02,
+3.272771739e+08,-1.023178024e+02,
+3.272777174e+08,-1.002258987e+02,
+3.272782609e+08,-1.002100143e+02,
+3.272788043e+08,-1.010915527e+02,
+3.272793478e+08,-1.003931656e+02,
+3.272798913e+08,-1.007373734e+02,
+3.272804348e+08,-1.019349518e+02,
+3.272809783e+08,-1.012597580e+02,
+3.272815217e+08,-1.009196854e+02,
+3.272820652e+08,-1.009285660e+02,
+3.272826087e+08,-1.018762436e+02,
+3.272831522e+08,-9.980430603e+01,
+3.272836957e+08,-1.007740173e+02,
+3.272842391e+08,-9.982318115e+01,
+3.272847826e+08,-1.024784012e+02,
+3.272853261e+08,-9.997209930e+01,
+3.272858696e+08,-1.006742706e+02,
+3.272864130e+08,-1.011087646e+02,
+3.272869565e+08,-1.005194702e+02,
+3.272875000e+08,-1.011722183e+02,
+3.272880435e+08,-1.001026001e+02,
+3.272885870e+08,-1.002645111e+02,
+3.272891304e+08,-1.017944641e+02,
+3.272896739e+08,-1.003541641e+02,
+3.272902174e+08,-9.933853912e+01,
+3.272907609e+08,-1.002931671e+02,
+3.272913043e+08,-1.000672379e+02,
+3.272918478e+08,-1.012104111e+02,
+3.272923913e+08,-9.718135834e+01,
+3.272929348e+08,-1.009877396e+02,
+3.272934783e+08,-1.008072586e+02,
+3.272940217e+08,-1.002065277e+02,
+3.272945652e+08,-1.003136063e+02,
+3.272951087e+08,-1.021457977e+02,
+3.272956522e+08,-9.945678711e+01,
+3.272961957e+08,-1.012733459e+02,
+3.272967391e+08,-1.016251831e+02,
+3.272972826e+08,-1.012160416e+02,
+3.272978261e+08,-1.005574036e+02,
+3.272983696e+08,-1.014477463e+02,
+3.272989130e+08,-1.015398712e+02,
+3.272994565e+08,-1.004844284e+02,
+3.273000000e+08,-9.917541504e+01,
+3.273005435e+08,-1.006343002e+02,
+3.273010870e+08,-1.005671844e+02,
+3.273016304e+08,-1.001714935e+02,
+3.273021739e+08,-9.977619934e+01,
+3.273027174e+08,-9.594136810e+01,
+3.273032609e+08,-9.996425629e+01,
+3.273038043e+08,-1.009534454e+02,
+3.273043478e+08,-1.017033768e+02,
+3.273048913e+08,-1.003465271e+02,
+3.273054348e+08,-9.928273773e+01,
+3.273059783e+08,-1.029806747e+02,
+3.273065217e+08,-9.970861816e+01,
+3.273070652e+08,-1.007041702e+02,
+3.273076087e+08,-1.000725479e+02,
+3.273081522e+08,-9.989050293e+01,
+3.273086957e+08,-9.854821777e+01,
+3.273092391e+08,-1.005241089e+02,
+3.273097826e+08,-9.871610260e+01,
+3.273103261e+08,-1.000859756e+02,
+3.273108696e+08,-1.009314270e+02,
+3.273114130e+08,-9.938277435e+01,
