#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
18:05:34 04.30.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),22.057938,AUTO
Start Frequency,+3.272750000e+08
Stop Frequency,+3.275250000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+01,MAN
VBW,+1.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+7.600000000e-04
Gate Length,+2.800000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.040000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.272750000e+08,-9.941389465e+01,
+3.272755435e+08,-1.015267639e+02,
+3.272760870e+08,-1.006784897e+02,
+3.272766304e+08,-1.012715378e+02,
+3.272771739e+08,-9.940859222e+01,
+3.272777174e+08,-1.001407700e+02,
+3.272782609e+08,-1.013472595e+02,
+3.272788043e+08,-1.014479141e+02,
+3.272793478e+08,-9.942513275e+01,
+3.272798913e+08,-1.003013153e+02,
+3.272804348e+08,-1.010547180e+02,
+3.272809783e+08,-1.003412781e+02,
+3.272815217e+08,-9.930228424e+01,
+3.272820652e+08,-1.015238571e+02,
+3.272826087e+08,-1.013003082e+02,
+3.272831522e+08,-1.024559937e+02,
+3.272836957e+08,-1.016668549e+02,
+3.272842391e+08,-1.010899277e+02,
+3.272847826e+08,-1.005804291e+02,
+3.272853261e+08,-9.907984924e+01,
+3.272858696e+08,-9.971139526e+01,
+3.272864130e+08,-9.931651306e+01,
+3.272869565e+08,-1.021630783e+02,
+3.272875000e+08,-1.017591858e+02,
+3.272880435e+08,-1.009063263e+02,
+3.272885870e+08,-1.028968124e+02,
+3.272891304e+08,-9.952243042e+01,
+3.272896739e+08,-1.013958664e+02,
+3.272902174e+08,-1.008528366e+02,
+3.272907609e+08,-1.005132370e+02,
+3.272913043e+08,-1.030585785e+02,
+3.272918478e+08,-1.017821350e+02,
+3.272923913e+08,-9.607467651e+01,
+3.272929348e+08,-9.481411743e+01,
+3.272934783e+08,-1.018557205e+02,
+3.272940217e+08,-1.022901535e+02,
+3.272945652e+08,-1.011076126e+02,
+3.272951087e+08,-1.017716293e+02,
+3.272956522e+08,-1.012387772e+02,
+3.272961957e+08,-1.024894791e+02,
+3.272967391e+08,-1.018342896e+02,
+3.272972826e+08,-1.013011475e+02,
+3.272978261e+08,-1.016660080e+02,
+3.272983696e+08,-1.017453461e+02,
+3.272989130e+08,-1.020790253e+02,
+3.272994565e+08,-1.005882187e+02,
+3.273000000e+08,-1.012893753e+02,
+3.273005435e+08,-1.016871033e+02,
+3.273010870e+08,-9.402307892e+01,
+3.273016304e+08,-1.005356674e+02,
+3.273021739e+08,-1.019450531e+02,
+3.273027174e+08,-1.010670624e+02,
+3.273032609e+08,-9.618772125e+01,
+3.273038043e+08,-1.007807999e+02,
+3.273043478e+08,-1.016635590e+02,
+3.273048913e+08,-1.017451935e+02,
+3.273054348e+08,-1.021840286e+02,
+3.273059783e+08,-1.019116211e+02,
+3.273065217e+08,-1.019336472e+02,
+3.273070652e+08,-1.013860703e+02,
+3.273076087e+08,-1.025582275e+02,
+3.273081522e+08,-1.009173889e+02,
+3.273086957e+08,-1.014750595e+02,
+3.273092391e+08,-1.024041061e+02,
+3.273097826e+08,-1.012850647e+02,
+3.273103261e+08,-1.017774124e+02,
+3.273108696e+08,-1.017677917e+02,
+3.273114130e+08,-1.023016968e+02,
